taxid,domain,phylum,class,order,family,genus,species,C002_L-44,C002_L-92,C002_R+45,C002_R+82,C004_L-44,C004_L-92,C004_R+45,C004_R+82
467085,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,Candidatus Symbiothrix,Candidatus Symbiothrix dinenymphae,0.0,0.0,0.0,0.0,0.0,0.0,11.19295384490185,0.0
46731,Eukaryota,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora damicornis,0.0,0.0,10.345937052136216,0.0,0.0,0.0,6.867101845921347,0.0
467974,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus macquariensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4403651825602104
469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.0,0.0,0.0,0.0,0.0,0.0,9.077410582450865,9.753785502264495
469585,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 1_1_14,0.0,5.145813457361524,0.0,0.0,0.0,0.0,0.0,0.0
469588,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 2_1_22,0.0,0.0,0.0,0.0,0.0,0.0,11.323145664430305,0.0
469589,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 2_1_33B,0.0,21.274556954367075,0.0,7.017409830456426,0.0,0.0,0.0,0.0
469590,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 2_2_4,5.589510742665897,4.660404793881305,6.307056214551309,0.0,0.0,5.31611164363644,7.925463916237673,4.963480617075308
469591,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides sp. 20_3,0.0,7.392763624279347,5.4769053331342405,0.0,0.0,0.0,0.0,0.0
469592,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 3_1_19,0.0,23.653953850866667,11.775632274627856,0.0,0.0,0.0,0.0,0.0
469593,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp. 3_1_40A,30.845638682810957,29.095966358020167,35.536925160201164,48.88998055762062,6.913657229807684,13.267299961187614,59.04538518092512,0.0
469597,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,Coprobacillus sp. 8_2_54BFAA,0.0,0.0,37.82061584972601,26.803089230717305,42.79303510218377,14.337106958027595,45.81836866810709,15.311138680615077
469602,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920001191674594
469610,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,Burkholderiales bacterium 1_1_47,0.0,0.0,0.0,0.0,0.0,2.921308165344099,0.0,4.173579656638454
469614,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,Erysipelotrichaceae bacterium 6_1_45,0.0,0.0,0.0,0.0,32.96605009044286,0.0,0.0,0.0
470,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,29.92223719126265,50.21313531554656,37.19232735064841,40.87015003946403,87.44961380010933,18.493510727938496,65.65003685097165,28.15181499238688
470145,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,Phocaeicola,Phocaeicola coprocola,139.11329447653145,214.48010567497283,52.577474602690906,136.18118325711933,0.0,0.0,10.273935400021877,0.0
470146,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes,7.894956850703723,0.0,5.244992240155246,0.0,101.00745486204264,54.184293232487946,0.0,55.21694113764262
471189,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter pamelaeae,5.374218264017023,14.642759994593924,5.9219498249425255,0.0,0.0,0.0,0.0,0.0
471825,Bacteria,,,Haloplasmatales,Haloplasmataceae,Haloplasma,Haloplasma contractile,0.0,0.0,0.0,0.0,0.0,0.0,7.188595930879361,0.0
471870,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides intestinalis,12.089113333254357,12.214340607275096,0.0,21.363170561344003,0.0,7.825138956536743,0.0,0.0
471875,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,12.77204193929427,19.564102046625298,40.21160717452355,21.442843397818084,0.0,52.420542845159126,0.0,0.0
473819,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium,11.46158162230538,0.0,0.0,0.0,0.0,9.911269319423802,0.0,0.0
474960,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,Hydrogenoanaerobacterium saccharovorans,8.882028799596808,0.0,0.0,0.0,19.335972569923452,19.38297844707979,11.802582206185871,21.99391152531041
476272,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia hydrogenotrophica,0.0,0.0,0.0,0.0,0.0,5.883065006237606,0.0,0.0
47678,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,0.0,0.0,0.0,0.0,558.6530583021693,264.5653800999433,800.1510995039105,632.7373802197218
47715,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,0.0,0.0,0.0,6.680892849940415,124.70258363607802,0.0,0.0,20.876950313736447
47716,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces olivaceus,0.0,0.0,0.0,7.653087461546322,0.0,0.0,0.0,0.0
478749,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,21.714863435451917,14.949967603727751,13.245340671612349,0.0,7.430461980257352,19.964041812779588,0.0,5.740768092327652
478820,Eukaryota,,Bigyra,Opalinata,Blastocystidae,Blastocystis,Blastocystis sp. subtype 1,0.0,0.0,0.0,0.0,0.0,341.5255028103132,0.0,715.2947182675291
47917,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia fonticola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72457867964152
47928,Bacteria,Firmicutes,,,,,,23.813830207241697,346.60105070372435,337.01202374008756,42.8171743564892,182.6696720431693,313.17501267963513,687.4367198934035,206.41656877165212
48,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Archangium,Archangium gephyra,0.0,0.0,0.0,8.99822535049978,0.0,0.0,0.0,0.0
482,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,,0.0,0.0,0.0,0.0,0.0,0.0,9.068701605861094,0.0
48256,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium,Ruminiclostridium hungatei,0.0,0.0,0.0,0.0,0.0,6.5395161027786575,0.0,0.0
482957,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia lata,4.41826210360034,6.496770099095626,3.721551865994632,0.0,0.0,5.37241727504907,0.0,0.0
483214,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,0.0,0.0,0.0,0.0,9.364200569451278,0.0,0.0,15.937806303370069
483215,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,12.222029909462812,49.474701795943226,33.19133653952205,6.922081436620708,31.46321768029296,14.53276566766194,6.735286318893108,12.968146709107009
483216,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,33.61854105819083,21.710255092069197,0.0,28.05692886931428,0.0,0.0,0.0,10.417551610856275
483217,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,Phocaeicola,Phocaeicola dorei,29.9877062490974,27.01431658996998,35.998791517204396,53.629274283680985,78.50783947760719,73.51056290520944,39.881208390246115,109.31885018497482
483218,Bacteria,Firmicutes,Clostridia,Clostridiales,,,[Bacteroides] pectinophilus,0.0,5.160262191497718,14.504857413199684,0.0,7.044782105719405,12.098588561675326,0.0,100.23194706411238
483547,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geoalkalibacter,Geoalkalibacter subterraneus,0.0,0.0,0.0,0.0,0.0,15.218377437273498,0.0,0.0
483908,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. P22,98.99587026794812,112.64301936072424,66.3852861843171,91.3266163663591,81.05024874827876,67.33495050139355,133.83910940229353,79.14130947195603
484018,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,Phocaeicola,Phocaeicola plebeius,6.223877135476743,6.325449394337902,0.0,9.843470442509826,39.08526331158301,37.21842550669453,46.03432176557888,0.0
484021,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0.0,0.0,0.0,6.037154931892051,0.0,0.0,0.0,0.0
48461,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,,,,0.0,0.0,0.0,0.0,0.0,5.677596484925166,0.0,0.0
48479,Bacteria,,,,,,,0.0,0.0,18.76503560359201,0.0,0.0,0.0,8.770677474763652,0.0
485,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria gonorrhoeae,0.0,0.0,11.120559446501971,0.0,0.0,0.0,0.0,0.0
486409,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,22.014150556982177,0.0,0.0,0.0,4.466097569975254,0.0,4.100304266282688,0.0
48664,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas fragariae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86992439147249
487,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,13.59310306296354,27.880036576963587,36.749569325954006,12.060979389198945,32.47578438673462,34.117046825615525,33.664918032194315,0.0
487173,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,68.71067549781043,50.94262438068461,17.133477998760906,21.409672216873624,11.619862506691945,0.0,0.0,0.0
487175,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,0.0,0.0,0.0,0.0,34.267405595449375,54.51419854303212,81.97257790724903,57.86265675357886
488447,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia contaminans,0.0,0.0,0.0,8.538168971793413,0.0,0.0,0.0,0.0
488731,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia seminalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.223452332958209
491076,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,7.199797761332043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4911,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces,Kluyveromyces marxianus,0.0,0.0,0.0,0.0,0.0,11.222290178759422,0.0,0.0
492476,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium thermocellum,0.0,0.0,0.0,0.0,0.0,67.91131053272714,0.0,69.0622444458746
49283,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thiaminolyticus,0.0,0.0,0.0,0.0,0.0,9.101355141562406,0.0,0.0
4932,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,0.0,0.0,0.0,0.0,0.0,10.909048109969824,0.0,0.0
493376,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Kaistella,Chryseobacterium palustre,39.07549494474626,0.0,0.0,8.635047420813452,0.0,0.0,0.0,0.0
49338,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,0.0,0.0,0.0,0.0,5.2804851226437375,0.0,0.0,2.9978544434990235
49546,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,,0.0,0.0,0.0,8.479576885826093,12.153313049772324,0.0,0.0,0.0
497321,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera sp. 63,6.927129927053267,0.0,6.173461207469042,0.0,0.0,0.0,0.0,0.0
498214,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium botulinum,0.0,0.0,0.0,24.672848390905443,0.0,0.0,0.0,8.403400617805476
498718,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia equolifaciens,0.0,0.0,0.0,0.0,3.6600329136221257,5.667517911283287,7.55894885060372,0.0
498761,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliobacterium,Heliobacterium modesticaldum,0.0,0.0,5.372707760373256,18.024351694317332,0.0,0.0,0.0,0.0
499229,Bacteria,Firmicutes,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Tepidanaerobacter,Tepidanaerobacter acetatoxydans,0.0,0.0,0.0,0.0,7.3561840565373,0.0,0.0,0.0
49928,Bacteria,,,,,,,53.93984883401744,104.97796590147352,106.77768757991652,78.6577053338696,55.61469242965704,94.60703325239056,23.839125902113913,84.89587820101498
500632,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,Tyzzerella nexilis,22.87478089143069,19.586291174048736,0.0,8.728980764983284,47.08639331467053,49.8565537106651,86.04631241444427,48.65896759930224
500633,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptacetobacter,Peptacetobacter hiranonis,0.0,0.0,0.0,0.0,0.0,0.0,169.0893563933717,0.0
501571,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus,Butyricicoccus pullicaecorum,8.537776665817404,4.193917091769912,13.635673271767136,0.0,11.90802316213866,21.57164149915023,25.172927808303356,9.731229622875729
502025,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,Haliangium ochraceum,0.0,0.0,0.0,4.787965458848043,0.0,0.0,0.0,0.0
502558,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella sp. YY7918,0.0,0.0,10.981574909794135,2.652144420372625,8.277198903510046,14.5139523301971,5.769770795610111,12.107313443750217
504483,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta,Spirochaeta cellobiosiphila,0.0,0.0,0.0,0.0,14.809102153268157,0.0,0.0,8.352204707350712
506,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,9.798927151447543,0.0
51048,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus porcinus,0.0,0.0,0.0,0.0,0.0,0.0,9.939599264838265,0.0
511680,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.0,0.0,52.834048876683866,36.8383014995276,0.0,0.0,0.0,0.0
51197,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Syntrophobotulus,Syntrophobotulus glycolicus,0.0,0.0,0.0,0.0,10.5350593416642,0.0,0.0,0.0
512293,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,,0.0,0.0,0.0,0.0,0.0,7.924849645100399,0.0,0.0
512313,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,0.0,0.0,0.0,0.0,44.42950496071795,14.934430422536291,0.0,0.0
512314,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured Roseburia sp.,52.15905448890257,58.83679348123783,70.21054566583403,27.991206529499085,61.1838093150861,0.0,22.496319799789283,0.0
515619,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,[Eubacterium] rectale,17.232391294359804,5.7849979341483735,0.0,31.70188363524428,158.50626257456057,108.15680203751454,135.04891909940824,25.49675055801977
515620,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira eligens,0.0,0.0,12.32961059250444,0.0,16.697928509515073,14.192916164457785,0.0,39.517752295174766
51642,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas mobilis,0.0,5.817335577215093,0.0,0.0,0.0,0.0,0.0,0.0
51655,Eukaryota,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella,Plutella xylostella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509840332263085
51670,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium facile,0.0,0.0,0.0,0.0,8.123774946904353,0.0,0.0,0.0
518634,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve,0.0,0.0,8.44441300878801,0.0,0.0,0.0,0.0,0.0
518636,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,Enterocloster asparagiformis,0.0,4.538966623641392,11.627338550384946,0.0,9.03976464893198,5.6894220113316365,4.876584060954034,0.0
518637,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,0.0,0.0,11.671271382787308,9.563685481739952,0.0,0.0,5.703051178346098,0.0
518642,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nanshensis,9.33977262429304,0.0,0.0,0.0,14.648768622362924,0.0,9.45780096671937,0.0
519,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella parapertussis,0.0,4.712523442015432,0.0,0.0,0.0,0.0,0.0,0.0
52,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces crocatus,0.0,0.0,0.0,0.0,0.0,5.122468648730472,0.0,0.0
520,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella pertussis,276.36701590648744,294.4345841399562,269.06018094460535,287.9861477445986,139.65411724138443,235.57563963840636,324.99952184028274,124.64824132062157
520462,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella pinnipedialis,0.0,0.0,0.0,0.0,5.398576028854054,0.0,0.0,0.0
520762,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermotalea,Thermotalea metallivorans,0.0,0.0,536.2995174711664,12.932420413824008,226.85514340248983,11.27214552304125,0.0,9.46872073709463
521002,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,0.0,0.0,0.0,0.0,9.87252538780606,33.8107925678843,0.0,23.289539044674328
521003,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,2.6065318300580556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52584,Bacteria,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae,Brachyspira,Brachyspira pilosicoli,0.0,0.0,0.0,0.0,6.803418112574117,0.0,0.0,0.0
526524,Bacteria,Firmicutes,Erysipelotrichia,,,,,0.0,0.0,0.0,0.0,0.0,9.585798581282058,34.24325312166424,10.781265166000129
52691,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,Acetobacterium fimetarium,0.0,0.0,0.0,0.0,5.499235963535986,0.0,0.0,0.0
526991,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,0.0,0.0,0.0,0.0,11.426865533643436,0.0,0.0,0.0
52838,Eukaryota,Streptophyta,Magnoliopsida,Zingiberales,Musaceae,Musa,Musa balbisiana,0.0,0.0,6.673707548169509,0.0,0.0,0.0,0.0,0.0
53345,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus durans,0.0,4.989973539178292,0.0,0.0,0.0,2.588983997125876,0.0,0.0
53408,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas citronellolis,0.0,0.0,11.483454441290233,0.0,0.0,0.0,0.0,0.0
53409,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas coronafaciens,0.0,0.0,0.0,0.0,7.645286926661225,0.0,0.0,4.228930597506939
53419,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema socranskii,0.0,0.0,0.0,0.0,0.0,0.0,9.23830523470258,0.0
53434,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,18.616249314386923,0.0
53442,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.0,0.0,0.0,5.569038266227216,0.0,0.0,15.460647593435407,0.0
536,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum,4.2621435810713315,0.0,7.869203210568276,0.0,0.0,5.225942004787096,0.0,11.302424695035302
536231,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia intestinalis,114.08343047802404,29.6230011365118,54.46560648151496,161.63401941677492,64.08787198602676,14.338450767846515,11.890852850265253,259.05442317392135
536633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia glucerasea,0.0,0.0,5.07481375925094,6.723674373027665,7.184543949505549,0.0,8.98884471882607,22.730390666142288
537006,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,25.91891222069736,19.85926904397897,0.0,30.897094983544996,7.311114787810757,0.0,0.0,16.18577258270315
537010,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,Desulfitobacterium hafniense,12.964492191720584,0.0,3.743109984496905,0.0,0.0,0.0,0.0,7.1884994036224
537011,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,100.13240591755734,0.0,14.439366462295052,78.44705283432042,7.864351839112543,10.750075408391918,7.366760926537912,6.025832857497518
537012,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus,9.201819966712682,0.0,8.46205146938078,0.0,10.445863018888325,0.0,0.0,0.0
537013,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,[Clostridium] methylpentosum,0.0,27.80194460913225,0.0,5.396517124212328,0.0,22.500482845985797,11.50367241645218,6.358235290595123
537937,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,59.41694704606049,18.79195481403752,12.392815076295197,0.0,0.0,0.0,0.0,0.0
538948,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,0.0,0.0,0.0,9.549889990599498,21.955172336787633,0.0,33.899469961027314,0.0
538999,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.0,0.0,9.78656920463406,8.637217498071502,29.088993729503382,10.899775822219295,17.746532533591417,24.20735558427642
53985,Eukaryota,,Oomycota,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora fragariae,8.51547401974183,12.377404892526425,13.793276183545116,9.89090213115004,0.0,8.931497580451271,0.0,8.531464590914062
54,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis exedens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340941240517622
541000,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,13525.056071046523,24497.35054361985,25571.18398290852,17250.063323474413,21240.46528664412,18189.387752580067,29291.36091643095,19599.10751169479
54121,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Halanaerobium congolense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422287905688269
543,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,58.09479582588682,103.23018509721324,158.98916412530747,52.984451327003605,46.80953923535034,117.22268059985754,37.729795953027086,123.60844495958813
543314,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,,,0.0,5.812347323763312,22.60319729239439,4.810441259020692,0.0,8.695390195267521,0.0,13.865633278470536
543736,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus opacus,0.0,0.0,0.0,5.927876041397445,0.0,5.3622043204253,0.0,0.0
544447,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,14.431217038569848,0.0
544448,Bacteria,Tenericutes,,,,,,0.0,0.0,0.0,0.0,10.234649895413757,30.20656025256648,33.94567181988492,21.969129736771436
544644,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas synergistica,14.143834532990986,5.315586083461799,17.867597261395122,12.825156595069023,0.0,0.0,0.0,0.0
544645,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas virosa,48.41256966830435,55.93724215583525,378.49833633059774,319.897598840763,17.58847841525803,8.46492681132322,0.0,11.910394680928553
545124,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,0.0,0.0,2.6389096875736713,0.0,0.0,0.0,0.0,0.0
545696,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania filiformis,10.24302979035373,0.0,15.814349793133196,0.0,12.409124334634829,0.0,7.252510962461922,0.0
546115,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium ginsengiterrae,0.0,0.0,0.0,0.0,0.0,0.0,6.414235063253218,0.0
