taxid,domain,phylum,class,order,family,genus,species,C001_L-44_DEL,C001_R+1_DEL,C002_L-44_DEL,C002_R+1_DEL,C003_L-44_DEL,C003_R+1_DEL,C004_L-44_DEL,C004_R+1_DEL
435838,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,124.64886943599323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43668,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,,0.0,0.0,0.0,0.0,0.0,0.0,20.29242016590412,0.0
43675,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia mucilaginosa,0.0,60.39595934221194,0.0,0.0,0.0,0.0,0.0,0.0
43678,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Oerskovia,Oerskovia enterophila,138.47047274755292,85.78989480201005,131.40061235773152,0.0,77.00825671463944,46.28111312322389,100.8418685308252,0.0
43765,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium amycolatum,0.0,0.0,0.0,0.0,37.35570612721413,0.0,201.08154476056245,180.43654997312817
43767,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus hoagii,0.0,0.0,0.0,0.0,0.0,0.0,73.61951214113189,63.70500647943357
43768,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,70.71209249839086,131.9544894224685,0.0,0.0,0.0,0.0,14.903615166297122,132.2465654008466
43769,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium propinquum,0.0,0.0,0.0,0.0,0.0,55.74256209033696,65.90741316393247,0.0
43770,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium striatum,1126.75161607996,339.8302846640323,0.0,0.0,0.0,21.45417417152865,538.0528076895184,636.6363799788668
43771,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium urealyticum,0.0,44.92417372819372,0.0,0.0,0.0,0.0,859.1729260540319,105.591514709186
43772,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus zopfii,94.7887192370482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439496,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,,,Rhodobacterales bacterium Y4I,83.49159957820017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43990,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium segmentosum,92.49655003090513,29.68976012005541,0.0,0.0,0.0,0.0,38.93461007447601,0.0
442709,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Jonesiaceae,Flavimobilis,Flavimobilis soli,0.0,0.0,103.26520782781024,0.0,0.0,0.0,0.0,0.0
4442,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Camellia sinensis,0.0,0.0,408.6375991566179,0.0,0.0,0.0,0.0,0.0
44471,Bacteria,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,0.0,0.0,0.0,0.0,0.0,0.0,217.87463491436728,0.0
446529,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Minunavirus,Microbacterium virus Min1,0.0,0.0,316.7366453696615,0.0,0.0,0.0,0.0,0.0
446860,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria flava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.34622056545996
44752,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus wratislaviensis,89.96764134111599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4479,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07123088830779
44887,Bacteria,Cyanobacteria,,Oscillatoriales,,,,0.0,0.0,0.0,0.0,0.0,0.0,22.440897976204948,0.0
451644,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium conceptionense,0.0,0.0,0.0,0.0,0.0,0.0,126.4595241809576,0.0
451864,Eukaryota,,,,,,,142.1543161145686,34.10366213708374,0.0,0.0,0.0,0.0,329.2449896679222,114.59437653900268
452283,Eukaryota,Basidiomycota,Exobasidiomycetes,,,,,0.0,107.9421807661252,0.0,0.0,0.0,0.0,0.0,0.0
452284,Eukaryota,Basidiomycota,,,,,,0.0,677.2442440374411,90.81306016424352,0.0,0.0,138.81534020052962,368.0378569040537,487.5269412542962
45235,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,Tolypocladium capitatum,0.0,0.0,0.0,0.0,0.0,0.0,94.69237696543595,0.0
4530,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Oryza,Oryza sativa,0.0,246.597864508434,0.0,0.0,0.0,92.32612514449312,52.98948630571628,0.0
45351,Eukaryota,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Nematostella,Nematostella vectensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4539886760742
4540,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,143.12782427161778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45404,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,62.32346697257898,0.0
45405,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,16.955020608519582,0.0
454601,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Maritalea,Maritalea myrionectae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.73369453689011
455343,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus endophyticus,0.0,0.0,0.0,0.0,48.75503724832476,0.0,0.0,0.0
456482,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus influenzae,0.0,0.0,0.0,5660.074067841521,0.0,0.0,0.0,0.0
4577,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Zea,Zea mays,0.0,29.215016108295607,0.0,0.0,0.0,0.0,57.488747613773285,54.09696181867885
45972,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pasteuri,906.6900971789916,0.0,0.0,0.0,120.66862751582217,279.35527787334996,42.836403842723264,0.0
46158,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura citrea,0.0,0.0,306.9977174298069,0.0,0.0,0.0,0.0,0.0
46159,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura coerulea,0.0,0.0,0.0,0.0,0.0,0.0,26.42773744745891,0.0
46170,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,0.0,0.0,462.8042786348063,0.0,0.0,0.0,0.0,0.0
46257,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas avellanae,0.0,0.0,0.0,0.0,0.0,448.647335317862,0.0,0.0
469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.0,0.0,0.0,0.0,0.0,40.746358444709536,0.0,0.0
470,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0.0,45.64846266921188,515.8537499914661,0.0,0.0,88.30029866244547,0.0,0.0
471704,Eukaryota,Arthropoda,Insecta,Hymenoptera,Formicidae,Trachymyrmex,Trachymyrmex cornetzi,0.0,0.0,0.0,0.0,0.0,0.0,38.192393030053815,0.0
47238,Eukaryota,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Drechslerella,Drechslerella brochopaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.32213865396132
4751,Eukaryota,,,,,,,0.0,231.87714826686656,0.0,0.0,0.0,0.0,145.58578735866362,191.0119051222788
47715,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus rhamnosus,0.0,0.0,0.0,0.0,0.0,0.0,39.42297858113576,0.0
47716,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces olivaceus,73.2918891145712,0.0,0.0,0.0,0.0,0.0,104.5572489904618,84.82134533906081
47770,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,0.0,0.0,0.0,0.0,0.0,0.0,43.44761614261492,0.0
47875,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sagamiensis,102.95512516356764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,,315.79498355406207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481145,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter pasteurianus,0.0,0.0,0.0,0.0,71.83467733966089,0.0,0.0,0.0
482,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,,0.0,0.0,0.0,5841.036698618732,0.0,0.0,0.0,0.0
482145,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus taichungensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.15523194453228
482564,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria nigro-viridis,0.0,0.0,0.0,0.0,0.0,0.0,27.108962119017708,0.0
4829,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Cunninghamellaceae,Absidia,Absidia glauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.06056017205714
482957,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia lata,0.0,0.0,126.18263156855188,0.0,0.0,0.0,0.0,0.0
483908,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. P22,0.0,0.0,388.8340266234017,0.0,48.60318964476057,0.0,27.52817730151543,86.78419999762052
48479,Bacteria,,,,,,,0.0,0.0,234.38570386352583,0.0,0.0,0.0,0.0,0.0
486,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica,0.0,0.0,0.0,0.0,0.0,0.0,27.57542491429694,0.0
486409,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,0.0,0.0,0.0,0.0,0.0,0.0,223.43997417627608,0.0
487,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,86.95861612841851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48736,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,,0.0,0.0,0.0,0.0,0.0,0.0,89.48354241815123,0.0
4890,Eukaryota,Ascomycota,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,49.74142768886403,0.0
48936,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium subterraneum,0.0,0.0,0.0,0.0,0.0,0.0,29.76814367111136,0.0
49274,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,,0.0,0.0,0.0,0.0,0.0,0.0,36.15043711038765,0.0
4932,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,0.0,88.53854090086551,0.0,0.0,0.0,29.518691618743233,44.045513206177255,83.9559216153056
49897,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium hodleri,111.48438413044175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49928,Bacteria,,,,,,,82.08886282463384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499555,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,Dietzia timorensis,0.0,0.0,0.0,0.0,0.0,0.0,5989.720326578559,0.0
49981,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfitobacterium,Desulfitobacterium sp.,0.0,0.0,0.0,0.0,107.73647255400836,0.0,0.0,0.0
5042,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,,,,376.04186336417416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,,0.0,0.0,0.0,0.0,0.0,0.0,50.83241802036426,0.0
51655,Eukaryota,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella,Plutella xylostella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.15058552015844
517,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,0.0,0.0,0.0,0.0,0.0,0.0,65.44653417743652,0.0
518642,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nanshensis,200.21744012693628,0.0,0.0,0.0,0.0,0.0,93.258197155641,0.0
520,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella pertussis,90.7862732004528,0.0,0.0,0.0,175.01691743716512,157.43554441430106,430.59326670301454,109.82165676884624
5204,Eukaryota,Basidiomycota,,,,,,327.041215286519,238.09994669793352,264.2995213215945,0.0,0.0,46.47635057291718,44.097915103989465,117.26430079314108
520465,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Brucella melitensis,0.0,0.0,0.0,0.0,0.0,0.0,28.90523045222004,0.0
52442,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas nitrosa,0.0,0.0,0.0,0.0,0.0,0.0,28.572349543986704,0.0
5250,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,25.668768976686906,0.0
525260,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium accolens,0.0,0.0,0.0,0.0,0.0,0.0,28.964504730073205,0.0
525263,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium lipophiloflavum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.03238887936062
525264,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudogenitalium,526.3072724417935,267.52068521132503,0.0,0.0,0.0,0.0,437.59321529847097,653.0610174594976
525268,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium striatum,0.0,74.95599299518376,0.0,0.0,0.0,0.0,0.0,0.0
526226,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia bronchialis,143.76502961077725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.95574224794007,112.02020129259886
5303,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,,,,0.0,0.0,143.32184187608206,0.0,0.0,0.0,0.0,0.0
53374,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium coyleae,0.0,0.0,0.0,0.0,0.0,0.0,75.60992521049094,0.0
53376,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium heidelbergense,117.763511743409,0.0,0.0,0.0,0.0,0.0,46.07544246077176,0.0
53558,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasmopsis,Mycoplasma edwardii,0.0,74.23170405416559,0.0,0.0,0.0,0.0,0.0,0.0
54005,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus harei,0.0,0.0,164.2979943619229,0.0,0.0,0.0,0.0,0.0
54061,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia sp.,0.0,0.0,0.0,0.0,35.51440447769552,0.0,0.0,0.0
543,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,0.0,0.0,0.0,0.0,0.0,0.0,55.152997447356675,0.0
54343,Eukaryota,Chordata,Actinopteri,Perciformes,Percidae,Etheostoma,Etheostoma spectabile,0.0,0.0,0.0,0.0,0.0,51.05383636049352,0.0,0.0
543736,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus opacus,194.07327614483265,0.0,0.0,0.0,0.0,0.0,27.495533496320935,0.0
544580,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,61.00798618744147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546115,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium ginsengiterrae,0.0,99.81797170334332,0.0,0.0,0.0,0.0,0.0,0.0
546263,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,0.0,0.0,0.0,0.0,0.0,32.440442755432315,0.0,0.0
546267,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria polysaccharea,85.7306683394133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548476,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium aurimucosum,0.0,0.0,0.0,0.0,0.0,0.0,35.86351524367815,0.0
550,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,0.0,0.0,0.0,0.0,131.47611167815896,85.21282271380745,43.38103996096826,0.0
55148,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus proteolyticus,1374.2992527877968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium culmorum,0.0,91.44056583428956,0.0,0.0,0.0,0.0,0.0,0.0
55193,Eukaryota,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,,1619.7007465130478,7973.454710493712,3534.533808528742,0.0,0.0,744.7650346956926,6499.585208482631,4208.019128668023
551936,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. STM 3809,0.0,0.0,0.0,0.0,0.0,0.0,30.21484837377287,0.0
553204,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium amycolatum,0.0,0.0,0.0,0.0,0.0,0.0,56.65718962881879,72.41571108052152
553206,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium tuberculostearicum,84.90761144299898,0.0,0.0,0.0,0.0,0.0,25.402034726347676,126.16159320417344
558173,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium doosanense,0.0,0.0,0.0,0.0,0.0,0.0,29.05083900433759,0.0
562,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.0,0.0,0.0,0.0,0.0,0.0,27.190142108251383,0.0
563162,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sediminicola,0.0,0.0,0.0,0.0,45.98710652193803,0.0,0.0,0.0
5643,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes cinnabarina,0.0,0.0,148.67988082626968,0.0,0.0,0.0,0.0,0.0
566461,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces viridosporus,0.0,0.0,0.0,0.0,70.88891785604451,0.0,0.0,0.0
566549,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,0.0,0.0,0.0,0.0,0.0,0.0,73.48850739660132,0.0
56689,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mucogenicum,0.0,0.0,432.3725716976617,0.0,0.0,0.0,128.20639728261563,0.0
5689,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Leishmania,Leishmania tarentolae,0.0,0.0,0.0,0.0,0.0,0.0,26.733987883033578,0.0
5690,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Trypanosoma,,0.0,57.148223384839746,0.0,0.0,0.0,0.0,0.0,0.0
5693,Eukaryota,Euglenozoa,Kinetoplastea,Trypanosomatida,Trypanosomatidae,Trypanosoma,Trypanosoma cruzi,0.0,75.61941731930965,0.0,0.0,0.0,0.0,77.99077537092627,0.0
57043,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium esteraromaticum,0.0,0.0,0.0,0.0,0.0,0.0,12.633152610269493,0.0
57171,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mucifaciens,91.39471579860854,0.0,0.0,0.0,0.0,0.0,64.27951814173333,0.0
571915,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mustelae,0.0,0.0,0.0,0.0,0.0,0.0,21.16478290735174,0.0
573,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,348.96727400551316,281.0521068388173,130.98695220777782,0.0,101.46887304311451,0.0,213.1782222038856,90.72955013683932
573499,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia sp. Ea1.12,0.0,99.08881359297378,0.0,0.0,0.0,0.0,79.68181038475161,0.0
574,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0.0,0.0,101.96234121378284,0.0,0.0,0.0,0.0,0.0
57493,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.21629071358902
57495,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,,0.0,0.0,0.0,0.0,0.0,0.0,642.8806566440926,1209.422902415317
57498,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus grandis,91.80624424681572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575598,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus,0.0,0.0,0.0,0.0,56.27448275080691,0.0,0.0,0.0
577,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella terrigena,0.0,0.0,0.0,0.0,0.0,0.0,38.18723874502311,0.0
57704,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,Tsukamurella tyrosinosolvens,0.0,0.0,0.0,0.0,0.0,0.0,21.782867587284343,0.0
580,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,0.0,0.0,0.0,0.0,0.0,0.0,64.87741520529565,0.0
582,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,0.0,0.0,0.0,0.0,0.0,0.0,54.773727973846945,0.0
585161,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,0.0,55.332023216774026,0.0,0.0,0.0,0.0,0.0,0.0
59472,Eukaryota,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus kuhlii,0.0,0.0,0.0,0.0,0.0,0.0,30.695485452886544,108.5315002671913
59561,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Trueperella,Trueperella bernardiae,119.98488035631216,0.0,0.0,0.0,39.976571851723726,0.0,423.635411435309,0.0
59620,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,uncultured Clostridium sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.96109560198146
59736,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia xyli,0.0,0.0,0.0,0.0,917.8565897236368,32.04013031013096,0.0,0.0
598660,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pyruviciproducens,0.0,0.0,937.1096123049392,0.0,0.0,0.0,0.0,0.0
61013,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium yanglingense,85.09788803733132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611301,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas citri,0.0,0.0,0.0,0.0,0.0,0.0,14.811267559496905,0.0
61395,Eukaryota,Zoopagomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Linderina,Linderina pennispora,0.0,38.7744128373975,0.0,0.0,0.0,0.0,0.0,0.0
61472,Eukaryota,Arthropoda,Insecta,Phasmatodea,Timematidae,Timema,Timema bartmani,0.0,0.0,0.0,0.0,0.0,17.090844191174018,0.0,0.0
615,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,0.0,0.0,0.0,0.0,0.0,49.712146444578025,75.88911564965439,74.04344421201004
624,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,224.7232954621108,0.0,182.29709663471115,0.0,0.0,0.0,150.87279522891407,0.0
624315,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans suffuscus,0.0,24.382365527048375,0.0,0.0,0.0,0.0,0.0,0.0
