gene,experiment_range_original_values,experiment_iqr_original_values,experiment_difference_original_values,experiment_fold_change_original_values,experiment_range_normalized_values,experiment_iqr_normalized_values,experiment_difference_normalized_values,experiment_fold_change_normalized_values,experiment_range_transformed_values,experiment_iqr_transformed_values,experiment_difference_transformed_values,experiment_fold_change_transformed_values,anova_max_diff,anova_max_fc,anova_F,anova_pval,anova_fdr,pre_norm_mean,pre_raw_mean,pre_transformed_mean,flight_norm_mean,flight_raw_mean,flight_transformed_mean,post_norm_mean,post_raw_mean,post_transformed_mean
RPS6KL1,109,45,31.038043478260867,4.4972443355786895,196.1,49.0,58.451086956521735,8.238524700498047,7.622783966156123,5.643856189774724,1.9497341811657949,2.1212400538338407,58.451086956521735,8.238524700498047,7.994219394407469,0.0008252429545403395,0.033566131991871834,26.858823529411765,19.235294117647058,2.7433079786872123,8.075000000000001,8.875,1.7389087863023585,66.52608695652174,39.91304347826087,3.6886429674681533
RRP12,273,47,26.52429667519182,1.7404155065324483,215.2,52.5,51.01576086956524,2.67470696330128,7.756222712847288,2.0641303374197166,1.1206214312907488,1.2514757912594598,51.01576086956524,2.67470696330128,7.544404093110817,0.0011810713345590251,0.03957028320327529,39.04705882352941,35.8235294117647,4.883771044569381,30.462499999999995,39.708333333333336,4.456180158250495,81.47826086956523,62.34782608695652,5.576801589541244
RSU1,9169,1172,-1662.822463768116,-5.082941888189033,4259.200000000001,853.8000000000001,-1043.1777173913042,-3.4543349393400034,5.98342702171063,1.7810003424825993,-1.7271034507549867,-1.2066564118050058,-1043.1777173913042,-3.4543349393400034,9.154588872902885,0.0003335760227739515,0.025013542825046725,928.8823529411766,927.9411764705883,9.53362206547417,1468.2124999999999,2070.0833333333335,10.084470326865393,425.03478260869554,407.2608695652174,8.357366876110406
RXRA,830,146,53.78442028985509,1.295451152885448,832.3,197.0,161.50634057971016,2.2221826182919893,6.9683659048694135,1.535908973760777,1.476946557958101,1.223581285973215,161.50634057971016,2.2221826182919893,9.686592655871445,0.00022216158489418714,0.021148679952072532,185.2705882352941,188.64705882352942,7.195250572669557,132.14583333333334,182.04166666666666,6.605859482063444,293.6521739130435,235.82608695652175,8.082806040021545
RYR1,103,34,23.652173913043477,3.6280193236714973,272.2,44.5,50.457427536231876,8.085888009769251,8.093813673402728,5.507794640198696,2.082787609359147,2.193432645111998,50.457427536231876,8.085888009769251,8.534060151766184,0.0005396490606165427,0.028635823947336995,18.68235294117647,14.941176470588236,3.0065115288593964,7.1208333333333345,9.0,1.745207505333229,57.57826086956521,32.65217391304348,3.8279951146923756
SASH1,480,63,31.358695652173907,1.4463871267213368,378.4,87.1,67.93713768115938,2.216330700744368,8.567575868524115,1.8174749617780543,1.0789578033547524,1.2040661577334983,67.93713768115938,2.216330700744368,7.198145879648928,0.0015609370328536487,0.04478900429602373,72.1470588235294,74.47058823529412,5.749359681097468,55.854166666666664,70.25,5.287294156652004,123.79130434782606,101.6086956521739,6.366251960006757
SCN4A,174,42,31.740942028985508,4.510518934081347,312.0,57.2,68.67373188405797,8.550020912585394,8.290018846932618,5.862947248020922,3.0053664347594067,4.060500540381854,68.67373188405797,8.550020912585394,7.139162755972612,0.0016372933196401318,0.045876953888812494,26.47647058823529,21.823529411764707,2.791017010256707,9.095833333333333,9.041666666666666,0.981985265189475,77.7695652173913,40.78260869565217,3.987351699948882
SDK1,116,34,32.117753623188406,5.16662749706228,222.7,44.9,56.4233695652174,11.571123103553612,7.805421446171757,5.520422248526446,3.1810440002652145,3.5026086883046585,56.4233695652174,11.571123103553612,12.048885306297306,3.890947744955575e-05,0.01173623508014971,23.411764705882355,16.647058823529413,3.117510668564235,5.3374999999999995,7.708333333333333,1.2710912477572147,61.7608695652174,39.82608695652174,4.452135248022429
SDPR,17257,3702,-5051.916666666667,-5.067565754159958,10313.7,3733.0,-3058.955434782608,-3.47534453095589,4.775643132449948,2.3934521861561535,-1.9998850567506725,-1.203734738370996,-3058.955434782608,-3.47534453095589,13.566260260762718,1.3363067093097314e-05,0.008342593863120869,3157.894117647059,3440.1176470588234,11.302035946953167,4294.724999999999,6293.916666666667,11.816007102216133,1235.7695652173913,1242.0,9.81612204546546
SELENBP1,353,48,29.45471014492754,1.74647628667187,264.8,60.0,50.23876811594204,2.6530441935599245,8.054197294388812,1.9324019218491895,1.4271941876920096,1.3249017475735567,50.23876811594204,2.6530441935599245,7.085106002157709,0.00171066049958557,0.046373085645585274,60.76470588235294,67.3529411764706,5.462418686032926,30.391666666666666,39.458333333333336,4.392694709556454,80.6304347826087,68.91304347826087,5.819888897248464
SEMA3B,180,37,34.82608695652174,6.804347826086957,291.4,48.8,63.01068840579709,12.570440105119589,8.191799501065075,5.638073837180719,3.4270907856544475,5.431478997421644,63.01068840579709,12.570440105119589,9.189093145581667,0.00032484354167361396,0.024986890762831424,22.98235294117647,18.176470588235293,2.653633234534281,5.445833333333333,6.0,0.7733514674555431,68.45652173913042,40.82608695652174,4.2004422531099905
SEMA6A,163,48,33.266304347826086,3.534575569358178,219.1,54.2,57.78931159420291,6.2278306756911785,7.782015335004195,5.786596361890807,2.5889311992293282,2.2244627541178605,57.78931159420291,6.2278306756911785,10.35687973353618,0.0001341394791363193,0.019219612720297447,23.311764705882357,24.470588235294116,3.0574404432318425,11.054166666666667,13.125,2.114340506089523,68.84347826086957,46.391304347826086,4.703271705318851
SGK1,310,53,27.09963768115943,1.656297986223841,232.6,63.89999999999999,54.56648550724637,2.8668505376677302,7.867896463992655,2.3420038716520217,1.0719791003052483,1.2498970426887088,54.56648550724637,2.8668505376677302,7.908331356148878,0.0008834239899058183,0.03452040321546098,47.7235294117647,44.11764705882353,4.900330985317659,29.22916666666667,41.291666666666664,4.289683018140352,83.79565217391304,68.3913043478261,5.3616621184456
SH3BGRL,7990,1645,-2171.467391304348,-3.3455478326210493,3370.7,1413.5,-1167.7403985507244,-2.246346959389433,3.665806673731545,1.4510887264953034,-1.3199063824193118,-1.1376388514324913,-1167.7403985507244,-2.246346959389433,11.79951994448807,4.65494144575862e-05,0.012388520927448453,1583.9882352941177,1738.764705882353,10.407993744396764,2104.670833333333,3097.25,10.909541639341628,936.9304347826088,925.7826086956521,9.589635256922316
SH3BGRL2,8492,1102,-1647.9891304347825,-3.905169770828543,3647.2000000000003,1119.6,-920.1865942028984,-2.705559808740967,5.254684337081724,2.005818108601277,-1.770779547369571,-1.2094955030445018,-920.1865942028984,-2.705559808740967,9.013259164508147,0.00037195301551107285,0.025851050451211537,927.6647058823531,1050.0,9.513654941557487,1459.7083333333333,2215.25,10.223369324408443,539.5217391304349,567.2608695652174,8.452589777038872
SH3BP4,120,37,27.927536231884055,3.702664796633941,209.1,41.4,52.227536231884066,8.425716051926644,7.714932351785683,5.405992359675837,3.32591103683938,3.7708926019665405,52.227536231884066,8.425716051926644,9.314216673101301,0.0002951078379708205,0.023648268389034856,22.429411764705883,19.88235294117647,2.9545790460735213,7.033333333333334,10.333333333333334,1.2003031205464028,59.2608695652174,38.26086956521739,4.526214157385783
SHANK2,179,36,32.79710144927536,25.597826086956523,296.8,29.1,55.13532608695654,50.559843673668794,8.218199943694739,4.91169158187234,3.7642950530456987,8.157883509361639,55.13532608695654,50.559843673668794,7.526776033999271,0.0011978850401296315,0.03974934969379476,34.70588235294118,25.352941176470587,3.296619743296231,1.1125,1.3333333333333333,0.525894986712547,56.247826086956536,34.130434782608695,4.2901900397582455
SHANK3,407,87,68.35294117647058,2.165496489468405,349.1,108.6,113.80271739130433,3.492257703614658,8.451623251541141,2.537373042202895,2.2119145051644793,1.4856218721102725,113.80271739130433,3.492257703614658,14.112726982116955,9.17598293392885e-06,0.00736683260394075,65.3294117647059,58.64705882352941,5.254287250713446,45.6625,60.333333333333336,4.5548082411374775,159.46521739130432,127.0,6.766722746301957
SHH,188,53,42.177536231884055,4.490554722638681,283.5,66.9,72.44891304347829,7.631479454780622,8.152284842306582,6.08533966935737,3.0427115192959553,2.944031430085233,72.44891304347829,7.631479454780622,8.697345781604236,0.00047513493872364254,0.02760971018952414,39.27058823529411,29.705882352941178,3.419395587497151,10.924999999999999,12.083333333333334,1.565155517656704,83.37391304347828,54.26086956521739,4.607867036952659
SHISA7,136,39,31.97101449275362,8.377926421404682,205.1,45.9,51.744565217391305,14.527990906507533,7.687200694651894,5.551516017628014,3.183995603975333,3.883128924704072,51.744565217391305,14.527990906507533,9.103267244500714,0.0003470156801641533,0.025592406412106302,28.205882352941178,21.294117647058822,2.932627844478406,3.8249999999999997,4.333333333333333,1.1043542231820738,55.56956521739131,36.30434782608695,4.288349827157407
SHMT2,315,64,32.89769820971867,1.5666270208360864,469.5,70.80000000000001,74.77989130434781,2.7058429724402124,8.878050912728538,1.9423731824179447,1.584993779848273,1.320612010954941,74.77989130434781,2.7058429724402124,10.03141688526993,0.00017119679453814207,0.019750109195308764,47.60588235294119,58.05882352941177,5.383618925858265,43.837500000000006,59.833333333333336,4.943650660895011,118.61739130434782,90.95652173913044,6.5286444407432835
SLC1A5,153,67,25.51406649616368,1.6984527060141426,204.7,61.5,50.574818840579695,2.8579452811478845,7.684397983637572,2.614709844115208,1.8265175502756454,1.4685165254908827,50.574818840579695,2.8579452811478845,9.440324395014065,0.0002679733895271097,0.022594579607479945,38.5235294117647,36.529411764705884,4.110407411130955,27.220833333333328,40.541666666666664,3.8985125409651946,77.79565217391303,62.04347826086956,5.72503009124084
SLC22A11,267,58,64.87318840579711,16.88731144631766,432.3,85.2,108.29547101449275,28.797767960939314,8.759222426384508,6.429615964201736,3.5344647710304686,4.077347653969466,108.29547101449275,28.797767960939314,12.316444750309568,3.213821190761745e-05,0.010651238255061611,41.300000000000004,33.35294117647059,3.3692822752744216,3.8958333333333335,4.083333333333333,1.148542566021544,112.19130434782608,68.95652173913044,4.683007337052013
SLC24A3,304,75,-81.73007246376811,-4.635960670535138,166.4,80.9,-50.89347826086955,-3.4055692560624737,7.387155717662981,5.521818517728962,-2.262825261027853,-1.764276406386434,-50.89347826086955,-3.4055692560624737,7.4460423110843355,0.0012781071305827396,0.04123892538520871,40.81764705882353,39.88235294117647,3.691452074045947,72.04999999999998,104.20833333333333,5.223567267609856,21.156521739130433,22.47826086956522,2.960742006582003
SLC25A37,6179,1028,358.35326086956525,1.345525622147345,4597.2,687.9000000000001,788.7346014492754,2.0691867376901394,5.278204892184823,1.1829211472367138,1.1544966339193206,1.1254542011811055,788.7346014492754,2.0691867376901394,7.628115696869205,0.001104490903783728,0.038593189284084575,966.1470588235294,1122.2941176470588,9.757244058406192,737.6958333333333,1037.125,9.202534654480724,1526.4304347826087,1395.4782608695652,10.357031288400044
SLC2A3,1166,247,-257.106884057971,-3.7814949827532143,572.8,193.1,-138.7509057971014,-2.3672968437589255,9.164404157881302,2.0567197451862294,-1.494066671703627,-1.2493124793470072,-138.7509057971014,-2.3672968437589255,7.632848674403405,0.0011003173856546367,0.03851110849791228,218.9882352941176,230.23529411764707,7.4868139084919685,240.22916666666663,349.5416666666667,7.462493354332658,101.47826086956522,92.43478260869566,5.992747236788341
SLC34A1,109,21,26.539855072463766,11.98200899550225,292.8,27.1,52.006884057971014,24.028878549655058,8.198690585668917,4.812498225333564,2.706375140830112,4.488310182041458,52.006884057971014,24.028878549655058,7.378490565994982,0.0013494874140863589,0.042450060127300626,17.147058823529413,11.117647058823529,2.1045233349168275,2.2583333333333337,2.4166666666666665,0.7758413098591666,54.26521739130435,28.956521739130434,3.4822164506892785
SLC37A1,371,110,-107.41123188405797,-3.67655290718671,194.7,84.80000000000001,-59.953623188405835,-2.371527087063193,7.612499945739441,1.8810945947311817,-1.9238896121321005,-1.4410143636914647,-59.953623188405835,-2.371527087063193,9.756271394993613,0.00021072783583098165,0.020570868192300733,64.02941176470587,69.05882352941177,5.542718585206146,103.6666666666667,147.54166666666666,6.286309003710151,43.713043478260865,40.130434782608695,4.362419391578051
SLC4A1,1992,337,251.26992753623193,1.6937165835579853,1547.1,349.59999999999997,396.93315217391296,2.449917911232959,4.58014548442338,1.3797317474007844,1.3250075854623597,1.1694699966203397,396.93315217391296,2.449917911232959,13.98538644497217,1.0011874269189036e-05,0.0074305531368932375,370.09999999999997,421.88235294117646,8.361764818180806,273.76250000000005,362.2083333333333,7.8185378644383166,670.695652173913,613.4782608695652,9.143545449900676
SLITRK5,185,37,37.849104859335036,6.903071400079776,268.6,50.7,55.890537084399,6.912502367360193,8.074676686294497,5.692092375427573,2.538481884441671,2.383583496273972,55.890537084399,6.912502367360193,9.340546332641827,0.0002892170549909645,0.023428914820255446,9.452941176470588,6.411764705882353,1.8347153542072967,16.8625,18.166666666666668,1.9284577638239704,65.34347826086959,44.26086956521739,4.3731972386489675
SMAD7,185,42,36.061594202898554,3.9042894660052525,267.8,63.1,61.720652173913045,6.4741154921430635,8.070389327891398,6.002252451731378,2.8371792584993294,2.5675865957962407,61.720652173913045,6.4741154921430635,6.982608297226982,0.0018592426105112914,0.04807906251090207,37.94705882352941,26.705882352941178,3.6177766070419826,11.275,12.416666666666666,1.8099027295255807,72.99565217391304,48.47826086956522,4.64708198802491
SOHLH1,140,22,30.759057971014496,13.512159174649963,170.0,33.5,51.39909420289855,26.970068649885583,7.417852514885899,5.108524456778169,3.34881267917699,6.94141593627291,51.39909420289855,26.970068649885583,9.82342007013771,0.00020028370501901094,0.02048179432079677,20.688235294117646,14.117647058823529,2.3604702351636,1.9791666666666667,2.4583333333333335,0.5636388219737605,53.37826086956522,33.21739130434783,3.9124515011507506
SOX21-AS1,232,39,34.58695652173913,7.288537549407115,296.0,49.8,57.69764492753623,12.212497799683156,8.214319120800766,5.666756591884804,3.2327959533384343,4.922703158012919,57.69764492753623,12.212497799683156,7.939656160397938,0.0008617286344348996,0.03396931746168117,26.094117647058823,20.88235294117647,2.845945870191745,5.145833333333333,5.5,0.8241245445082407,62.84347826086957,40.08695652173913,4.056920497846675
SPARC,8050,1800,-2095.1213768115945,-4.13600101956701,5677.9,1982.8999999999999,-1264.6342391304347,-2.9322784494785092,6.278446323020825,2.591897670502826,-1.931228737196097,-1.2242445875883154,-1264.6342391304347,-2.9322784494785092,7.836278744054545,0.0009354950599578249,0.03562179416250753,1392.2235294117647,1508.1176470588234,9.918455867735947,1919.1125,2763.2083333333335,10.543381913180827,654.4782608695652,668.0869565217391,8.61215317598473
SPATA31C2,137,27,34.69021739130435,40.64596273291926,245.7,34.6,59.95597826086956,77.13457556935816,7.946613905412761,5.153805336079036,4.098938214795878,13.148862088627652,59.95597826086956,77.13457556935816,11.967401283612194,4.12521586327097e-05,0.011911949227350883,20.44705882352941,16.529411764705884,2.375172378294426,0.7875000000000001,0.875,0.3373927685484903,60.74347826086956,35.56521739130435,4.4363309833443685
SPCS3,461,85,-88.3222506393862,-3.459336276883635,270.2,63.99999999999999,-59.94475703324808,-2.5674504453896154,8.083213368248982,1.4713712319488224,-1.323706504496366,-1.2717426537472452,-59.94475703324808,-2.5674504453896154,7.926578609695812,0.0008707183656583295,0.03422318378638046,98.18823529411765,124.23529411764706,5.896048053550496,86.63750000000003,121.29166666666667,6.194883282388511,38.243478260869566,35.91304347826087,4.871176777892145
SPEG,208,39,49.005434782608695,6.3704586063132815,322.0,48.0,84.42735507246377,10.898664004587838,8.335390354693924,5.614709844115208,2.5320320161771317,2.339954003864541,84.42735507246377,10.898664004587838,9.76260822917852,0.00020971861937979508,0.020570868192300733,33.06470588235294,26.470588235294116,3.320286381664467,8.529166666666667,9.125,1.889640994298712,92.95652173913044,58.130434782608695,4.4216730104758435
SPPL3,495,104,-123.27898550724639,-3.3569548351343865,258.1,97.9,-63.98786231884056,-2.095845743360635,8.017365205292732,2.0630097975258,-1.9179596638891638,-1.4062043793948522,-63.98786231884056,-2.095845743360635,7.930306962848795,0.0008681456049628444,0.03417209496367677,73.45882352941176,71.41176470588235,5.161661995889229,122.37916666666665,175.58333333333334,6.639621372082627,58.391304347826086,52.30434782608695,4.721661708193463
SPTBN4,301,99,68.26268115942028,2.842862033550154,302.1,168.1,117.73460144927535,4.634251363064448,8.243650041896966,6.728770849542663,2.884626339686997,2.0003359604559487,117.73460144927535,4.634251363064448,11.364752574883555,6.37918167709639e-05,0.014590141473291525,61.92941176470589,47.0,3.8551250393662335,32.395833333333336,37.041666666666664,2.883657544783451,150.1304347826087,105.30434782608695,5.768283884470448
SRCIN1,210,65,54.3659420289855,3.321677239671979,564.1,95.8,104.22192028985509,6.542490775440998,9.142362378963405,3.2911601360474982,3.0698883423706684,1.9797002622531665,104.22192028985509,6.542490775440998,8.502864090489918,0.000552970369006478,0.028657315745133013,61.79411764705884,52.88235294117647,5.083006993766176,18.804166666666664,23.416666666666668,3.133497520262347,123.02608695652175,77.78260869565217,6.203385862633016
SRGN,2029,343,-528.268115942029,-3.3316382012409647,971.3,378.9,-294.0844202898551,-2.286605353927312,4.522000059792085,1.566666982715101,-1.4031667261145264,-1.1885209343626761,-294.0844202898551,-2.286605353927312,10.731934072936749,0.00010151192013163612,0.0183963905260881,380.50588235294117,419.4117647058824,8.39902507064876,522.6583333333333,754.8333333333334,8.846195431961682,228.57391304347826,226.56521739130434,7.443028705847156
SSC5D,290,71,41.35144927536233,2.791398524564433,289.3,105.0,77.21956521739128,4.703576269419246,8.1814007617393,6.727920454563199,3.3746814612625893,2.6353887253527373,77.21956521739128,4.703576269419246,7.001539870397812,0.0018308279041739928,0.04783519373885507,56.51176470588236,47.529411764705884,3.81040450403281,20.85,23.083333333333332,2.0635347480059845,98.06956521739129,64.43478260869566,5.438216209268574
SSPO,290,70,53.289855072463766,3.4595317725752506,376.0,89.39999999999999,90.0376811594203,5.509399724177979,8.558420713268665,5.586543536540637,2.8825306019858954,2.060718122002714,90.0376811594203,5.509399724177979,7.2380561116710025,0.001511365695837319,0.044767999352165654,67.91176470588236,45.76470588235294,3.6573886280429058,19.966666666666665,21.666666666666668,2.717527439376132,110.00434782608697,74.95652173913044,5.600058041362027
STARD9,164,78,29.431159420289852,1.797232309353224,434.8,62.5,80.10090579710146,3.798692297467514,8.767522386228546,2.9486812227150194,2.006797349926087,1.5732270111316304,80.10090579710146,3.798692297467514,7.852381161081526,0.0009235894142710643,0.03547202193600922,43.70588235294117,46.588235294117645,4.833130595678841,28.620833333333326,36.916666666666664,3.500877158535129,108.72173913043478,66.34782608695652,5.507674508461216
STRN3,868,195,-222.7173913043478,-3.0287128712871287,529.6,177.2,-118.59239130434784,-2.0111677479147363,9.051480865341334,1.58822651804305,-1.378372152885973,-1.2203485837366528,-118.59239130434784,-2.0111677479147363,7.79071525229311,0.0009700497220034299,0.03626878104064356,200.84705882352938,228.41176470588235,7.464777956081015,235.875,332.5,7.633788591293036,117.28260869565216,109.78260869565217,6.255416438407063
SULT1A1,193,73,47.940217391304344,2.4257313722320997,233.9,102.1,78.82445652173917,3.684528106317213,7.875902903124834,3.033888261968537,2.728102845446369,1.7828992671649007,78.82445652173917,3.684528106317213,10.527784826489018,0.00011810383248633816,0.01911904089644211,58.75882352941177,49.11764705882353,4.9891303693085645,29.362499999999997,33.625,3.4846154031100327,108.18695652173916,81.56521739130434,6.212718248556402
SUSD1,2319,446,-561.7572463768116,-3.8982540750710335,1111.7,500.69999999999993,-325.3996376811594,-2.7125512943724925,10.119848958336803,2.2775616980727156,-2.0911165846141584,-1.3155367398978668,-325.3996376811594,-2.7125512943724925,8.201579179876367,0.0007005193995019976,0.03141409017774343,399.7529411764707,442.1764705882353,8.303156798351818,515.4083333333333,755.5833333333334,8.718289652609386,190.0086956521739,193.82608695652175,6.627173067995227
SVIP,1044,258,-289.94746376811594,-3.9507927728613565,592.6,205.20000000000002,-167.44547101449268,-2.524883526026818,9.21334728173344,1.7037322909834476,-1.9910394989814275,-1.3478622024551112,-167.44547101449268,-2.524883526026818,12.176512211375758,3.5512649210533986e-05,0.011158582274893664,224.05882352941177,236.1764705882353,7.562224475675258,277.2541666666666,388.2083333333333,7.714683760787523,109.80869565217391,98.26086956521739,5.723644261806095
TACC2,113,43,34.11413043478261,6.1493027071369974,278.8,45.0,58.857608695652175,13.198468123451228,8.128252152277392,5.523561956057013,2.9967668027953653,3.0630341506995737,58.857608695652175,13.198468123451228,7.130368689220567,0.0016490038179818312,0.04596479510922244,42.2529411764706,33.529411764705884,3.804264862219884,4.825,6.625,1.4526016458715254,63.68260869565218,40.73913043478261,4.449368448666891
TAGLN2,16071,3366,-4106.230072463768,-3.5882674687348697,7095.9,3420.5999999999995,-2268.1472826086956,-2.4372962901737125,4.3768984998322775,2.003232540819706,-1.4011981246717138,-1.137201554860823,-2268.1472826086956,-2.4372962901737125,8.912268894693122,0.00040214832760299135,0.026203087025491026,2692.141176470588,2851.8823529411766,11.189717386420151,3846.2125,5692.708333333333,11.613896705916561,1578.0652173913047,1586.4782608695652,10.212698581244847
TARSL2,329,97,-97.03442028985509,-3.7587041615162757,194.3,96.8,-57.207608695652176,-2.4624597087918194,7.609548138999429,2.5763050677236086,-2.036418271735969,-1.486703300210242,-57.207608695652176,-2.4624597087918194,9.165007568609008,0.00033091395681050795,0.025013542825046725,68.43529411764706,71.29411764705883,5.490892692580259,96.325,132.20833333333334,6.220524421943485,39.11739130434783,35.17391304347826,4.184106150207516
TBC1D16,131,65,46.61594202898551,7.504550050556117,235.7,77.3,73.10579710144927,11.544105351170568,7.8869158958472525,6.290940402403679,3.3423925979727365,3.2183236681894876,73.10579710144927,11.544105351170568,14.160243198664043,8.882844244384458e-06,0.00736683260394075,34.27647058823529,32.64705882352941,3.9745654639522003,6.933333333333334,7.166666666666667,1.506719982256093,80.0391304347826,53.78260869565217,4.849112580228829
TBX1,143,46,35.255434782608695,4.570170610897083,221.8,62.1,55.38677536231884,6.894823098428613,7.79960542245267,5.979568100095187,3.3037682328436713,3.2672812270773557,55.38677536231884,6.894823098428613,7.399127824126474,0.0013272539406743444,0.042224931790576285,36.800000000000004,26.88235294117647,3.2085204168048183,9.395833333333332,9.875,1.4571497321937434,64.78260869565217,45.130434782608695,4.7609179650374145
TBX18,100,25,30.35326086956522,15.283887468030692,227.4,39.9,51.21684782608695,48.09595202398799,7.835418840475481,5.354028938054387,3.7947748767362808,13.026640250354445,51.21684782608695,48.09595202398799,12.387495217842456,3.055338127222473e-05,0.010651238255061611,15.282352941176471,12.529411764705882,2.4156998169819826,1.0875000000000001,2.125,0.31553075486933624,52.304347826086946,32.47826086956522,4.110305631605617
TBX3,250,51,42.17902813299233,3.1468367612600883,239.0,68.7,59.60383631713558,3.9310535649155476,7.906890595608519,4.948113258335032,2.7002141930423784,2.005601728120609,59.60383631713558,3.9310535649155476,12.320620292169437,3.2042766086815e-05,0.010651238255061611,20.33529411764706,19.647058823529413,3.0713930014211286,21.212500000000002,22.625,2.685172586257252,79.93913043478264,61.82608695652174,5.385386779299631
TCHH,1115,527,342.9891304347826,3.6232438274170757,1655.5,619.3,595.3731884057972,5.97041760182939,10.693922488081014,6.1096728250955,3.4184402758125616,1.7714814814865139,595.3731884057972,5.97041760182939,14.556987010004091,6.782653365067226e-06,0.007003089599431911,285.2411764705882,212.11764705882354,5.936307980723906,119.78333333333335,130.75,4.431007558633562,715.1565217391305,473.7391304347826,7.849447834446123
TEKT4P2,208,79,47.132246376811594,3.1383249773978794,451.3,89.9,103.20326086956523,7.500992810681273,8.821136185744049,6.506208389306744,3.4389929861367947,2.6296036760846713,103.20326086956523,7.500992810681273,9.938911853848285,0.00018355302337680346,0.019989873085609712,44.27058823529412,30.529411764705884,3.590409272170015,15.875000000000002,22.041666666666668,2.110324759698266,119.07826086956523,69.17391304347827,5.549317745835061
TESK1,226,45,31.43659420289855,2.3643368189323057,257.3,54.9,59.78659420289853,4.360370634354952,8.012903833230638,3.200697350237129,1.6412874322189999,1.4803695390270424,59.78659420289853,4.360370634354952,9.0376768173217,0.00036501029361557524,0.025851050451211537,34.09411764705882,27.88235294117647,3.9209608023706997,17.791666666666668,23.041666666666668,3.4167183779873347,77.5782608695652,54.47826086956522,5.0580058102063346
TET3,489,147,44.153985507246375,1.3119504422060386,625.0,164.10000000000002,142.6701086956522,2.2851715680274944,9.290018846932618,1.7460443686632336,1.8263090430221114,1.314320213733576,142.6701086956522,2.2851715680274944,9.001017124600427,0.0003754850100470275,0.025851050451211537,142.59411764705885,144.52941176470588,7.015518901082428,111.01249999999999,141.54166666666666,5.810345511441163,253.6826086956522,185.69565217391303,7.6366545544632745
THBS1,2806,700,-742.6721014492753,-4.456385741265344,1869.2,698.9,-464.56286231884064,-3.0430106755895476,10.868976845459162,2.405523539037282,-2.093706562929513,-1.2976696020144134,-464.56286231884064,-3.0430106755895476,10.447383217494956,0.00012538553417040799,0.01911904089644211,501.95294117647063,519.3529411764706,8.5306494329593,691.9541666666668,957.5416666666666,9.127365857532709,227.39130434782612,214.8695652173913,7.033659294603196
THRA,222,56,26.572463768115945,1.5755768325223671,263.3,67.69999999999999,55.26865942028985,2.407073115611495,8.046032614754209,1.7409536963350947,1.0141355128693457,1.2088150200664045,55.26865942028985,2.407073115611495,7.575809321860733,0.001151718201416685,0.03899058342477367,63.83529411764706,63.8235294117647,5.715691806057624,39.27916666666667,46.166666666666664,4.856621485115604,94.54782608695652,72.73913043478261,5.87075699798495
TICAM1,140,39,25.57246376811594,2.0581709145427287,241.2,45.7,51.93967391304347,3.6083954256393453,7.9200550548069675,2.4776773275653072,1.8313448979835214,1.5451478258796398,51.93967391304347,3.6083954256393453,8.590462311546254,0.0005163991212815411,0.02834915012434145,29.952941176470592,26.294117647058822,4.06984003099151,19.9125,24.166666666666668,3.3593546760064554,71.85217391304347,49.73913043478261,5.190699573989977
TLK1,6318,1225,-1517.1213768115945,-3.5072782687839816,3106.6,1059.8000000000002,-819.7505434782612,-2.323273290661277,4.319459839296611,1.5643867281725772,-1.3915555999399487,-1.1568616043927389,-819.7505434782612,-2.323273290661277,8.899460015960262,0.00040615506562391435,0.026295612858884945,1118.3352941176472,1239.1176470588234,9.983734841509763,1439.2375000000002,2122.2083333333335,10.262787061119397,619.486956521739,605.0869565217391,8.871231461179448
TMEFF1,433,76,-97.01449275362319,-6.201243201243202,264.2,66.2,-59.04601449275363,-4.394297259018579,8.050936965225226,5.3198049229943924,-2.7870749898032057,-2.1246714496910393,-59.04601449275363,-4.394297259018579,8.081249224326301,0.0007703150623096233,0.03279607515432348,35.54117647058824,32.529411764705884,3.6019485328153724,76.44166666666668,115.66666666666667,5.265198703683245,17.395652173913046,18.652173913043477,2.478123713880039
TMEM106C,645,133,-156.56521739130434,-4.043956043956044,443.7,109.79999999999998,-96.59221014492759,-3.105003632114208,8.796688594464145,2.6446842937145503,-3.3590087689109485,-1.9864495903925865,-96.59221014492759,-3.105003632114208,6.9038184875975634,0.001982480416029553,0.04966010228707196,77.54117647058823,84.82352941176471,5.708465306750687,142.4791666666667,208.0,6.764158714357357,45.88695652173912,51.43478260869565,3.405149945446409
TMEM165,1160,234,-279.0289855072464,-3.897366440933032,538.0,181.3,-154.50018115942024,-2.6128099517390577,9.074141462752506,1.7113981774667755,-1.691337894622702,-1.28509811714253,-154.50018115942024,-2.6128099517390577,10.183455006622532,0.00015272191085935471,0.019483366853548605,210.45882352941177,245.35294117647058,7.1643281046998375,250.29583333333326,375.3333333333333,7.6238144454136245,95.79565217391303,96.30434782608695,5.9324765507909225
TMEM179,147,35,35.70108695652174,32.734299516908216,219.1,42.1,55.34221014492754,58.00485165142751,7.782015335004195,5.429615964201735,3.960360855677989,12.297488792099248,55.34221014492754,58.00485165142751,9.063632793960128,0.00035777677786041906,0.025851050451211537,27.05294117647059,16.176470588235293,2.3389260946069688,0.9708333333333333,1.125,0.35055231552410265,56.31304347826087,36.82608695652174,4.310913171202092
