gene,Pre vs Flight Pval,Pre vs Flight Fold Change,Pre vs Post Pval,Pre vs Post Fold Change,Flight vs Post Pval,Flight vs Post Fold Change
RP4-735C1.4,0.829268292682901,-1.56885804051329,0.84999999999999,-1.56885804051329,1.0,1.0
RP4-735C1.6,1.0,1.0,1.0,1.40566473931696,0.978723404255326,1.40566473931696
RP4-737E23.2,0.449771100779191,-2.05856337176612,0.251696736300304,3.90671180717983,0.0241647237867499,8.04221383030665
RP4-738P15.1,0.128697108923507,-3.88146795174478,0.467085439855696,2.10865371575853,0.0195388903211913,8.18467181904429
RP4-742C19.12,0.0589298111597042,-11.1287409217642,0.103858996144508,-10.0078608256006,0.969742059321963,1.11199996839448
RP4-749H3.2,1.0,1.0,1.0,1.47986043532722,0.978723404255315,1.47986043532722
RP4-753D10.5,1.0,1.0,0.236474150494709,3.91750261299064,0.115994764312917,3.91750261299064
RP4-753M9.1,0.227981438574545,-2.31931901644843,0.243208970490221,-2.31931901644843,1.0,1.0
RP4-753P9.3,0.302301900059972,3.35623986017718,1.0,1.0,0.175429527391186,-3.35623986017718
RP4-754E20__A.5,0.798079551110437,1.59899450076253,0.0346070390963977,14.9120750082758,0.042969870921828,9.32590762580144
RP4-755D9.1,0.00748519730033731,-30.3462865206682,0.00918572369649694,-30.3462865206682,1.0,1.0
RP4-756G23.5,0.60908087860543,-1.61509992387221,1.0,1.04814906968075,0.593855972969878,1.69286548264812
RP4-756H11.3,0.217052119470634,5.43876403514046,0.0120181897914498,-14.2763374376483,0.000470960979588443,-77.6456306094107
RP4-758J18.10,8.58158362954977e-05,-95.3285571980872,0.832517027995939,1.35033661148673,3.7728207819901e-05,128.725640904784
RP4-758J18.2,0.521861415916204,-1.42793881412169,0.333377724586425,1.8372159723816,0.0770149593156396,2.62343199688801
RP4-758J18.7,1.0,1.0,0.387051383684243,3.00968436526006,0.22730125436918,3.00968436526006
RP4-760C5.3,0.436111668019439,-2.52613826807623,0.0404327238619336,-11.2051384132661,0.136667888627522,-4.43567897880716
RP4-760C5.5,1.0,1.0,0.0384613775532562,23.8341899620084,0.00924331711262439,23.8341899620084
RP4-763G1.2,0.829268292682919,-1.68610134967345,0.849999999999993,-1.68610134967345,1.0,1.0
RP4-765H13.1,0.556367587252798,-1.98777632015669,0.82652620450349,1.42278635282651,0.365370201790799,2.82818102079064
RP4-769N13.6,0.551313829843974,1.92158632601164,0.888018543035611,1.21332636114067,0.617946779669335,-1.58373409459687
RP4-773N10.6,1.0,1.0,0.0848608705528881,8.15916568795569,0.0281098583115594,8.15916568795569
RP4-777D9.2,0.456522688548962,-1.87511032924437,0.517796193136864,2.65875463782814,0.0759430343670109,4.98545828431792
RP4-779E11.3,0.106410602596625,-4.18986084270108,0.159448605379733,6.74474000957961,0.0017551363944751,28.2595220603369
RP4-781K5.5,0.829268292682934,-1.6918189992895,0.344613287564367,3.65556743899991,0.0352967701195809,6.1845584464841
RP4-781K5.6,0.829268292682911,-1.65173145730304,1.0,-1.1670433567057,0.978723404255337,1.41531284832939
RP4-781K5.7,1.0,1.0,0.3092870166478,2.93140285796929,0.17063841533014,2.93140285796929
RP4-784A16.4,1.0,1.0,0.228515988311885,4.19413241130181,0.110934710779109,4.19413241130181
RP4-784A16.5,0.512324432588776,2.35416095073284,0.477221494544048,2.52372453226212,0.960866423494528,1.07202718296576
RP4-788L20.3,1.0,1.0,0.0246783118693689,36.3081505017575,0.00483251099012103,36.3081505017575
RP4-790G17.7,1.0,1.36392155622533,0.109272808971991,7.1936524629187,0.0991276304395607,5.27424207798813
RP4-792G4.2,0.0763849059528909,-4.56124332209371,0.4910740806522,2.34493751538426,0.0102955386863511,10.6958305827735
RP4-794H19.1,0.222139932808395,5.44920937261802,1.0,1.0,0.115305190763667,-5.44920937261802
RP4-798A10.2,0.501016894640588,-1.87766349268553,0.78516958940229,-1.26698920495045,0.676130136821384,1.48198854840201
RP4-798A10.4,0.98998910972829,1.29674566835602,0.200217064495203,-3.7679812694447,0.114199925332988,-4.88611338959902
RP4-798P15.3,0.0409899787438105,11.9311182548193,1.0,1.0,0.0123928225467484,-11.9311182548193
RP4-799D16.1,0.648336288481071,2.31953700206071,0.850000000000006,-1.37198136863602,0.232928467005268,-3.18236155068914
RP4-800G7.2,0.399970773514162,3.02008881409919,1.0,1.0,0.25190034752716,-3.02008881409919
RP4-800G7.3,0.829268292682891,-1.46327071135421,0.849999999999931,-1.46327071135421,1.0,1.0
RP4-800J21.3,1.0,1.11679566602402,0.763060439675779,1.59486464108805,0.768029813055789,1.42807201855111
RP4-801G22.2,1.0,1.0,0.0719612612126547,12.2166548773603,0.0229894360814776,12.2166548773603
RP4-801G22.3,0.825989373445375,1.82118192621587,1.0,1.0,0.652708173688818,-1.82118192621587
RP4-803A2.2,0.736325261029004,-1.37985496562436,0.512757481531697,2.38229591034072,0.240865328686236,3.28722284147024
RP4-803J11.2,0.20311597360142,-3.3242013965926,0.0177218517405399,-7.58044897744177,0.261762637672942,-2.28038198444051
RP4-806M20.5,1.0,1.0,0.775529925967628,1.71023214875112,0.581991287631883,1.71023214875112
RP4-809F18.1,0.289725976108463,3.71916574095854,0.0700258810654161,13.7003362029303,0.264024804556008,3.68371219707979
RP4-811H24.9,0.0030476068279646,-23.5086745341597,0.866879400552482,-1.17682845206386,0.00382546690430427,19.9762968790662
RP4-813D12.2,1.0,1.0,1.0,1.45704139470298,0.97872340425528,1.45704139470298
RP4-813D12.3,0.0550534436217152,-4.87734863900595,0.992367562518959,1.04674492848428,0.0424871288102556,5.10533995232916
RP5-1000K24.2,0.22458073929263,6.21251111193128,0.147783760913573,-5.106190406544,0.00828757233081255,-31.7222646402915
RP5-1004I9.1,1.0,1.0,0.043815455151281,10.4247586486397,0.0123501518318636,10.4247586486397
RP5-1006K12.1,1.0,1.0,0.148940027913902,5.47922870932845,0.0613423620735945,5.47922870932845
RP5-1007G16.1,0.829268292682925,-1.64785801978892,0.850000000000016,-1.64785801978892,1.0,1.0
RP5-1007M22.2,0.825410604746774,1.51388402053518,0.228334709112074,6.04347614655393,0.218957498129792,3.99203377839835
RP5-1013A22.2,0.32379785844977,3.68956227239076,1.0,1.0,0.190156974498131,-3.68956227239076
RP5-1018K9.1,0.0021578786925749,-34.0424629188416,0.399424164645763,-2.66932428098727,0.0125313916382839,12.7532136733311
RP5-1021I20.1,0.109073378060844,8.79426321997669,0.052976971403107,17.2792018723529,0.597369212916912,1.96482655114327
RP5-1021I20.4,0.133097988353713,8.07987925629345,1.0,1.41661499123029,0.127035989897894,-5.7036522317728
RP5-1021I20.5,0.829268292682887,-1.51865073373903,1.0,-1.04564002677199,0.978723404255324,1.45236476689523
RP5-1022P6.4,1.0,1.0,0.108626551155144,5.98248464633039,0.0402224468672588,5.98248464633039
RP5-1022P6.5,1.0,1.0,0.264886654537063,3.4481904378061,0.137620510065489,3.4481904378061
RP5-1024C24.1,1.0,-1.00786026153079,0.0545732671436158,12.5547566881996,0.0164540616053003,12.6534403592243
RP5-1024G6.2,1.0,1.0,0.219057880186036,4.43491226543618,0.104047673811055,4.43491226543618
RP5-1024G6.5,0.764698337221374,-1.5070208081625,0.725506959577774,-1.56736309344107,1.0,-1.04004077777277
RP5-1027G4.3,1.0,1.0,0.113170255851813,8.25577042515946,0.0412719363077047,8.25577042515946
RP5-1027O15.1,1.0,1.0,0.57796819100153,2.20130469458047,0.392486698717316,2.20130469458047
RP5-1028K7.2,0.35337916409044,-2.80851412609022,0.472750271043362,2.79665802637048,0.0759075767017337,7.85445357290508
RP5-1028L10.1,1.0,1.0,1.0,1.40038885596523,0.978723404255315,1.40038885596523
RP5-1029F21.2,1.0,1.0,0.140821139321372,6.73954478240422,0.0560656924450068,6.73954478240422
RP5-1029F21.3,0.829268292682932,-1.69205803443399,0.491695862806175,2.81544207386977,0.077205510368722,4.76389138157483
RP5-1030M6.3,0.0147902549660269,-17.1606378946669,0.0176353283631096,-17.1606378946669,1.0,1.0
RP5-1031D4.2,0.43006131375895,-1.76572407015241,0.849999999999997,-1.76572407015241,1.0,1.0
RP5-1031J8.1,0.47380801912326,2.68102022249998,1.0,1.0,0.314536762894666,-2.68102022249998
RP5-1033H22.2,0.199134709127218,-3.12518271623907,0.628645084256637,-1.9847886149642,0.978723404255311,1.57456703080466
RP5-1043L13.1,0.978773422633886,1.06078561217386,0.90979635777048,-1.07865007302369,0.863330549249335,-1.14421647803381
RP5-1048B16.1,1.0,1.0,0.750544404240064,1.8089407594739,0.55883270605936,1.8089407594739
RP5-1050D4.3,0.459711512138977,2.71481123607095,1.0,1.0,0.302776581589919,-2.71481123607095
RP5-1050D4.5,0.316819271265049,-2.82761893093476,0.0591022846547729,-9.46405781961966,0.298022151976143,-3.34700610329095
RP5-1052I5.2,0.528061326100892,2.4808061485024,1.0,1.0,0.363971080436415,-2.4808061485024
RP5-1053E7.3,0.964032826114364,1.36631672079061,0.850000000000005,-1.63019048787373,0.392243494616165,-2.22735652165569
RP5-1057I20.2,0.269363442948213,-2.60496558564974,0.562526591162797,2.36442457900794,0.0360049584180933,6.15924465818005
RP5-1057J7.6,0.189718056458913,6.99572913854803,1.0,1.0,0.0927485407449051,-6.99572913854803
RP5-1061H20.4,0.0836837691027095,-5.31644954541018,0.449889111162099,2.64970330581412,0.0113463756370917,14.0870139356673
RP5-1061H20.5,1.0,1.0,0.0606014930997333,12.3131183753084,0.0173560520653647,12.3131183753084
RP5-1063M23.1,0.0167816595831592,-9.55882752142893,0.106595906528795,6.33712407441473,0.000129934399853075,60.5754760092253
RP5-1063M23.2,0.0103356653591377,-8.80295359080966,0.0169406213888382,16.560324835791,2.96921684119935e-06,145.779770978201
RP5-1065J22.4,0.0446995720864821,-8.15619178846321,0.92793127485867,-1.05162323971359,0.0448500998290555,7.7558116637709
RP5-1065P14.2,0.0975533765448614,-4.72395841635178,0.414148244135801,3.01910174352877,0.0111525023700263,14.2621110911651
RP5-1066H13.4,0.308092384801846,-2.47808108630901,0.326282820884076,-2.47808108630901,1.0,1.0
RP5-1068B5.3,0.0297672191124198,-15.6087724873471,0.127918210760567,-8.28448916217037,0.596600962432922,1.88409595109638
RP5-1069C8.2,0.289502148885583,-2.33721561821445,0.527440075798519,2.48908346178679,0.056366027872465,5.81752474192739
RP5-1073O3.2,0.450144315766178,2.57267755462517,1.0,1.0,0.298429144498616,-2.57267755462517
RP5-1073O3.7,0.0296015025895258,-12.2016079264861,0.478366330622781,-2.29507108436163,0.11122166341947,5.31644009182396
RP5-1074L1.1,0.631231671382283,-1.87503485703662,0.933500981904963,1.25649331297039,0.506251996494358,2.35596875945291
RP5-1077H22.2,0.273861463259741,-3.31991973340141,0.334408014349613,3.49092955345506,0.0292759652913651,11.5896059124296
RP5-1086K13.1,0.409239458606062,-2.0710836254959,0.387380217365326,2.4707834579587,0.068615205614313,5.11719916192441
RP5-1086L22.1,0.0105470618040101,-19.750828404448,0.299507761520713,-3.76954032713646,0.0872222588458127,5.23958538452665
RP5-1087E8.3,1.0,1.0,0.0911101844662253,9.81676705250753,0.0305139092303323,9.81676705250753
RP5-1091N2.9,0.0930828327894571,8.17656831264783,0.777146641330133,1.50776284352059,0.114574804217306,-5.42298037638049
RP5-1092A11.2,1.0,1.0,0.0967777030100129,8.12651566726898,0.0334895913712436,8.12651566726898
RP5-1097P24.1,1.0,1.0,0.125347488173515,7.49688473701228,0.047634069476124,7.49688473701228
RP5-1101C3.1,1.0,1.0,1.0,1.47986446806182,0.978723404255299,1.47986446806182
RP5-1103G7.4,0.679195033323556,1.65285035449291,0.305877962191449,3.11180879643347,0.476897014931992,1.88269239739382
RP5-1109J22.1,0.822986209491224,-1.23777318368868,0.797949750734282,-1.31259611208864,0.990088988297371,-1.06044962791728
RP5-1109J22.2,0.0258085394607108,-8.29681694397702,0.917323838982579,-1.04348501382796,0.0255467345302492,7.95106478198541
RP5-1112D6.4,1.0,1.17241506012784,0.137207661669881,-3.83314189444029,0.0691996110108413,-4.49403328464878
RP5-1112F19.2,1.0,1.0,0.0248263891677268,26.9826873841088,0.00494235641491026,26.9826873841088
RP5-1115A15.1,1.0,1.38004351818677,1.0,1.0,1.0,-1.38004351818677
RP5-1119A7.11,0.00227244721013355,-55.63652742206,0.104858831225094,-8.32858328707943,0.0709705054802268,6.68019103661626
RP5-1119A7.14,0.00823843955805566,-11.440958763439,0.00996620823182264,-11.440958763439,1.0,1.0
RP5-1119D9.4,0.0994570999305823,-4.0659488664043,0.637000279925146,1.60020640876887,0.0270491265890508,6.50635743374671
RP5-1119O21.2,0.0848540122450061,-4.18806888558366,0.213919926992224,3.84337782410079,0.00238861688627048,16.0963310806588
RP5-1120P11.1,0.656616419636569,-1.55930696263276,0.298210536446511,4.26299617555355,0.0945906026362096,6.64731961821749
RP5-1120P11.3,0.221625182924,4.57271638336059,0.159854964281959,5.82611005263887,0.8121753437037,1.27410264801009
RP5-1121A15.3,0.304547998908475,-2.47436413053962,0.346157056457221,3.76060889396846,0.0271398425779725,9.30511575622382
RP5-1125A11.1,0.359883486689917,3.4980854592869,0.0932092998458139,11.8991703937222,0.299951080332553,3.40162369736614
RP5-1125N11.1,1.0,1.0,0.16522185907492,4.60688118862489,0.0845492975009033,4.60688118862489
RP5-1132H15.3,0.12039378403394,6.43034390561741,1.0,1.0,0.0519250619224828,-6.43034390561741
RP5-1139B12.3,1.0,1.0,1.0,1.41431237078156,0.978723404255342,1.41431237078156
RP5-1139B12.4,1.0,1.0,1.0,1.40566535857413,0.978723404255335,1.40566535857413
RP5-1139I1.1,0.0105199102258176,-11.7512804258923,0.965556714573859,1.00583187732992,0.00891079002518955,11.8198124518057
RP5-1142A6.2,0.419817715425638,3.23400197113102,0.603450572954298,-1.78866106307092,0.107254067453975,-5.78453340365666
RP5-1142A6.8,1.0,-1.15253853461516,0.343473537666945,4.21053556861731,0.0996487685502947,4.8528044941992
RP5-1157M23.2,0.0951199136375908,-4.74866891275737,0.316648571777099,3.42245250207235,0.00494724684058471,16.2520938019797
RP5-1158E12.3,0.939096995433794,-1.03694309184643,0.478520263062818,2.53161762606932,0.362083410543614,2.62514340854925
RP5-1159O4.1,0.0994350194078122,-5.40329566524993,0.604843288886969,-1.67751453973658,0.232464308186499,3.22101271688435
RP5-1159O4.2,0.198201507937861,6.91452471535312,1.0,1.0,0.0983761769750997,-6.91452471535312
RP5-1160K1.3,0.338419677007156,3.61357505922268,1.0,-1.18174817701985,0.182888576306763,-4.27033573876081
RP5-1165K10.2,0.13155516523952,-2.73365142832808,0.143377732996401,-3.3179168456693,1.0,-1.21373076731241
RP5-1166F10.1,0.0738498087619114,-6.88431932705829,0.151460580992498,6.93056735934474,0.00144074812690177,47.7122388194163
RP5-1170K4.7,1.0,1.0,0.138419025994875,6.39092336145314,0.0550547524053951,6.39092336145314
RP5-1172A22.1,0.123317646602762,-4.05135881617183,0.236107359721206,5.2412993823128,0.00557094630046034,21.2343844607289
RP5-1172N10.2,0.368879818330949,3.17625705701823,0.0974599669201352,10.2200275617028,0.383449797829,3.2176323824675
RP5-1180C10.2,0.000776802244638122,-27.2344450589429,0.818276305211113,-1.24037094048374,0.00114470090413319,21.9566938970059
RP5-1180C18.1,1.0,1.0,1.0,1.358690925216,0.978723404255282,1.358690925216
RP5-1185H19.2,1.0,1.0,0.0829685946967885,11.3006927187393,0.0266572216973339,11.3006927187393
RP5-1185I7.1,0.0187831612180933,-10.8185277016897,1.0,1.05587953053131,0.0148333124661901,11.4230619507001
RP5-1186N24.3,0.0436862865005138,-9.79711606785887,0.0499184927111331,-9.79711606785887,1.0,1.0
RP5-1195D24.1,0.0253904629266382,-11.4189314896807,0.779482783934768,-1.38395509884836,0.0401271645052131,8.25094072718315
RP5-1198O20.4,0.841606919319289,1.54056824182879,0.384877055179696,3.61270063734153,0.456954760403573,2.34504421112364
RP5-821D11.7,0.82324510124368,-1.21825370895397,0.622157517338322,1.81897948662528,0.402654030351609,2.21597850609244
RP5-827A12.2,1.0,1.0,0.76035526262798,1.58972760057087,0.567882835783077,1.58972760057087
RP5-827C21.2,1.0,1.0,1.0,1.40038873396769,0.978723404255296,1.40038873396769
RP5-827C21.4,0.0538351884548262,12.013994126237,0.0204052615622123,25.9258955915908,0.505446221249824,2.15797471841376
RP5-827L5.2,1.0,1.0,0.444220458866599,2.43857889799884,0.275519225819088,2.43857889799884
RP5-828H9.1,0.0580013900601927,-6.32057351503346,0.161715392874678,7.2359464929143,0.0013959959251837,45.7353317593134
RP5-843L14.1,1.0,1.0,0.768119761328902,1.64608140465538,0.575084930758167,1.64608140465538
RP5-855F14.1,0.314790757852583,-2.81806117294723,0.160368048855678,6.25111902793746,0.00935595626656855,17.6160358201022
RP5-857K21.1,0.239676358727873,-2.94020618370558,0.256278931327435,-2.94020618370558,1.0,1.0
RP5-857K21.4,0.960438848147131,1.23658727311588,0.0719099917316046,-5.95231291208645,0.0476434620667209,-7.36055439268941
RP5-858B6.1,0.00830790273231698,-16.9692752870277,0.0468128863650008,-9.38981715922902,0.587415393758438,1.80719975685032
RP5-858B6.3,0.533337168042256,2.37543778227732,1.0,1.0,0.368528025797249,-2.37543778227732
RP5-859D4.3,0.829268292682942,-1.52641305427165,0.0455193284775881,11.4924596503385,0.00341948528609073,17.5422404359669
RP5-860P4.2,1.0,1.0,0.31387147011121,3.47921893480732,0.171195353334924,3.47921893480732
RP5-862P8.3,0.294020076423664,-2.59267196049245,0.311753727867261,-2.59267196049245,1.0,1.0
RP5-864K19.4,0.00285632798330507,-41.3240857483146,0.59608628295096,-1.88745660210581,0.00761205944463091,21.8940587572768
RP5-865N13.1,0.829268292682916,-1.62922053250811,0.849999999999984,-1.62922053250811,1.0,1.0
RP5-865N13.2,1.0,1.0,0.0863405969872663,7.0159075183039,0.0291677734988932,7.0159075183039
RP5-866L20.1,0.00197461307501983,-26.8955904763361,0.968076917778585,1.15035058581393,0.00129741491510822,30.9393582602648
RP5-874C20.3,0.433160962570867,-1.37194887775597,0.710376300915777,-1.16016809748949,0.662362335024138,1.1825431855304
RP5-875O13.6,0.2712345659917,-3.84532301953094,0.604383235323988,-1.95930118224864,0.571127905005151,1.96259924424573
RP5-878I13.1,0.355583592871917,3.09073447623309,0.074500231348056,11.4517547751105,0.222367511761614,3.70518880323477
RP5-882C2.2,0.244034797878614,-3.03402350823459,0.378160851682919,2.7392951119568,0.0304463462101358,8.31108576566905
RP5-884C9.2,0.0574034980708227,-8.80585426713914,0.662271745888069,-1.5665603311712,0.114340542717697,5.62113957051095
RP5-884G6.2,1.0,1.0,0.031695958411331,16.9768911948057,0.00737590287661928,16.9768911948057
RP5-884M6.1,0.861813068440864,1.40912496717682,0.617442949882099,2.14254289479458,0.716847262980952,1.5204775621052
RP5-886K2.3,0.829268292682932,-1.52600981312149,0.765456943285216,1.68938213208879,0.254172034102927,2.57801371167961
RP5-887A10.1,0.906945226954517,1.15370330833281,0.400904071241192,2.19176743356433,0.414456355899968,1.89976696585156
RP5-890E16.2,0.0183461187433493,-8.95474491924646,0.645688187966267,1.77958746327994,0.00379110517012829,15.9357517951607
RP5-891H21.5,0.461845634863942,-2.06011244642798,0.122796626442499,7.90907963617828,0.00854368450074183,16.2935933982809
RP5-893G23.1,1.0,1.0,0.0280639829635864,30.3616989194114,0.00580745472185473,30.3616989194114
RP5-894A10.2,0.361833066723057,3.41514046480568,1.0,1.0,0.220323235785473,-3.41514046480568
RP5-894D12.3,0.279194587891287,5.40788537403663,0.360688786868236,-2.7558913586865,0.0301030244151205,-14.9035445710747
RP5-894D12.5,0.259192388336047,-4.18189629868438,0.760804939690841,-1.41078053039248,0.379682837361742,2.96424299073718
RP5-896L10.1,0.00865572645799026,-15.3215285181365,0.995909295989337,1.06062678761114,0.00648262844052226,16.2504235734836
RP5-902P8.10,0.610473389754976,1.95301517702258,0.321847417402413,3.54889272744661,0.559909383659772,1.81713525281303
RP5-905G11.3,0.82926829268294,-1.56885867494034,0.850000000000017,-1.56885867494034,1.0,1.0
RP5-905H7.9,0.239669726537765,-2.94019359399611,0.256272038487259,-2.94019359399611,1.0,1.0
RP5-908D6.1,1.0,1.52039254866095,1.0,1.0,1.0,-1.52039254866095
RP5-908M14.5,0.286738721221991,-3.61581914560557,0.254877538074559,5.94434518429679,0.0223321262761214,21.4936771254686
RP5-914P20.5,0.0503325175816536,14.9433710292637,1.0,1.0,0.0159529518154571,-14.9433710292637
RP5-930J4.2,1.0,1.22907477189576,0.155003487646471,5.39424509845635,0.158963680001993,4.38886650495324
RP5-930J4.4,1.0,1.0,0.12064148567527,5.73364743605095,0.0465021111787844,5.73364743605095
RP5-936J12.1,1.0,1.0,0.207349499213843,3.83619203098129,0.120550694083601,3.83619203098129
RP5-940F7.2,0.305366043745131,-2.49655623980514,0.638723107023297,2.00395569739146,0.0901004838448314,5.00298810061573
RP5-940J5.3,1.0,1.0,0.0614832632841308,9.03623970311903,0.0181587978556258,9.03623970311903
RP5-940J5.9,0.117131576891481,7.03598059788684,0.612647564296446,1.91856431879831,0.20511872994613,-3.66731546550068
RP5-942I16.1,1.0,1.0,0.161052145475177,5.98429589163986,0.0676299585697508,5.98429589163986
RP5-944M2.1,1.0,1.0,0.0629666219143945,13.3236750180833,0.0190277524422376,13.3236750180833
RP5-944M2.3,1.0,1.0,0.0166196724239858,27.1830594718984,0.00286235889247344,27.1830594718984
RP5-947P14.1,0.345583902373284,3.89196618754755,1.0,1.0,0.206642118497291,-3.89196618754755
RP5-951N9.2,1.0,1.31865667977673,1.0,1.0,1.0,-1.31865667977673
RP5-952N6.1,0.0819166051677306,8.72914440770551,0.149555481204223,5.54396633772529,0.711669290777178,-1.57453055735672
RP5-955M13.4,0.0132494925181799,-8.49685641559136,0.0157140042447716,-8.49685641559136,1.0,1.0
RP5-963E22.4,0.031182668722953,-10.1936334524948,0.923001829553429,1.26790542537653,0.0206476101688027,12.9245631587178
RP5-965F6.2,1.0,1.0,0.577969437321247,2.20130585307818,0.3924877671481,2.20130585307818
RP5-966M1.6,0.478601481847524,-1.82123924688182,0.513935716814003,-1.80209785506771,1.0,1.01062172720548
RP5-968D22.1,0.253820993107531,-2.58723303933758,0.244168422892958,3.36787245963731,0.0103343964191084,8.71347089984879
RP5-971N18.3,0.0180734582593561,-11.8877256039639,0.218661062780595,-4.6144281719116,0.290208421398586,2.57620774689386
RP5-977B1.11,0.444789677136698,3.23193093605564,1.0,1.0,0.288255218218427,-3.23193093605564
RP5-977B1.7,0.1267970918322,-4.99533555377294,0.617700350750369,-1.81070372859676,0.327283412441914,2.75878128204008
RP5-983L19.2,3.75266918218383e-06,-45.3942773946186,0.226014660631207,2.57684407504389,2.41783359531947e-08,116.973974745222
RP5-984P4.4,1.0,1.0,0.023715457128187,31.8727429944761,0.00460428345562278,31.8727429944761
RP5-994D16.3,1.0,1.0,0.126331471967051,4.59863373347192,0.0616574381032364,4.59863373347192
RP5-994D16.9,1.0,1.0,1.0,1.457045407872,0.978723404255357,1.457045407872
RP5-998H6.2,0.235331888012873,-2.9936692734145,0.744448023494454,1.46035073796088,0.109996748226174,4.37180713264169
RP5-998N21.10,1.0,1.0,0.0724875704242373,10.2867178551781,0.022336527306754,10.2867178551781
RP5-998N21.7,1.0,1.0,0.757816164387919,1.95185576888002,0.565535270337436,1.95185576888002
RP6-109B7.3,0.603829850690363,1.73307741100605,0.776368424893348,-1.26606117514641,0.371280520135062,-2.19418202359802
RP6-159A1.3,0.493943342078487,2.64638266795551,1.0,1.0,0.400846209494442,-2.64638266795551
RP6-191P20.4,0.027006952460335,-9.83679255062284,0.740071777687762,-1.47611182852594,0.0487150537887886,6.66398870365126
RP6-1O2.1,0.580300484828937,3.00028835468061,0.105712049513785,-7.4812713713748,0.0285646202989963,-22.4459713737412
RP6-206I17.1,0.781143734620331,1.55362085407813,0.769666179415455,-1.35411340649008,0.489921720161303,-2.10377882710977
RP6-206I17.2,0.00848383063456644,-17.3336255791875,0.00370248597478686,-23.6103506197152,1.0,-1.36211264699661
RP6-206I17.3,0.216032304327116,5.85161859854753,1.0,1.0,0.110527476917003,-5.85161859854753
RP6-33F8.1,0.403837220036094,3.11578371516523,1.0,1.0,0.254988340954351,-3.11578371516523
RP6-65G23.1,0.228909107920683,3.77919114738226,1.0,1.41673039570339,0.278458434385698,-2.66754433930667
RP6-65G23.3,0.039024536810425,-8.52520913790183,0.0447094693833277,-8.52520913790183,1.0,1.0
RP6-91H8.1,0.1314226250569,6.78415011675523,0.0519630505637856,14.5685529859206,0.513381581065009,2.14743965495984
RP6-99M1.2,0.577498957778921,-1.74101301851893,0.375863300719146,-2.71568376581672,0.778378759512338,-1.55982967211063
RP9,0.691291015226865,1.26281461396026,0.266083762063864,1.86957855584134,0.422415730340871,1.48048536592258
RP9P,0.322448462802322,3.78665079280395,0.548030089788837,2.28254894402999,0.653004426121551,-1.65895710701317
RPA1,0.0297710091700008,1.73503573785561,0.00648072301100222,-1.95318287404055,1.93551641824996e-07,-3.3888420890279
RPA2,0.775998735367592,1.07024033660682,0.127638057599956,1.43080233522659,0.16891813784642,1.33689815856028
RPA3,0.756311826681468,-1.20791079535973,0.787051379826611,-1.17904496259185,0.972025316291547,1.02448238505207
RPA3-AS1,0.965023518850333,1.03510279980431,0.326743162674737,-1.57651060168079,0.265043430088356,-1.63185053772096
RPAIN,0.638032514786307,1.27477781676578,0.0422795931681805,2.86484617958582,0.0717447433790477,2.24732980281551
RPAP1,0.11367357953385,-2.25535267851222,0.475363722741289,1.49629425664359,0.0144846368123848,3.37467125956358
RPAP2,0.806714439332576,1.10476929450498,0.598738579323917,1.22976690944121,0.755435057944766,1.11314363601338
RPAP3,0.27796262137096,1.35809717456724,0.453818922540187,-1.22556143203355,0.0456548248480646,-1.66443151810334
RPE,0.798874462019301,1.12255368802399,0.569755451482391,1.27913932343915,0.725974697054489,1.13949055362403
RPE65,0.95926705296185,1.31875418190311,0.165910685484962,4.47046544776212,0.12318048219667,3.38991565608591
RPEL1,0.376151527201652,4.30242760952637,0.987976007873554,1.31055315111034,0.367634160470435,-3.28290966747989
RPF1,0.271988265448424,-1.44067919875199,0.829102719297341,-1.07135455073036,0.344204308375578,1.34472682061214
RPF2,0.556527178906618,-1.30011175929132,0.186199511216514,-1.84550589702102,0.424657703533917,-1.41949788841768
RPGR,0.195455526027543,-2.0863301194544,0.263892324701697,-1.90213833557592,0.86329411244119,1.09683406324005
RPGRIP1,0.914631631922035,1.14980464254943,0.555392730309842,1.73807865083787,0.596385514025744,1.51162952950344
RPGRIP1L,0.56548906762001,1.71608143300144,0.687297093682431,-1.37655944543598,0.282118604207016,-2.36228810573544
RPH3A,0.571103835205993,-1.36427238097853,0.350281858166269,1.79297801803182,0.0994827041257405,2.44611038970244
RPH3AL,0.995761716561815,1.03435308038124,0.823914910781475,1.20136013967394,0.814329845288379,1.16146039728634
RPIA,0.136054956172067,-1.54076861547781,0.326049918739165,-1.33243043559511,0.594576375860591,1.15635951740299
RPL10,0.372412581074793,-1.14942701722361,0.986118139946951,-1.00146385835513,0.343950444086674,1.14774687836615
RPL10A,0.376363217474181,-1.15380936309258,0.999646734215057,1.00115359602561,0.338741197378199,1.15514039298815
RPL10L,1.0,1.0,0.0440066475115267,15.7942075184322,0.0115700955487111,15.7942075184322
RPL11,0.530513697653247,-1.10134113959363,0.955671441626756,-1.00752716262539,0.536029440475972,1.09311309952556
RPL12,0.333973450551469,-1.16478840769141,0.606361495900923,-1.08507568606352,0.630032877589179,1.07346282167383
RPL12P4,0.738819759504061,1.29039669987396,0.730808655348472,1.31750510139796,1.0,1.02100780444234
RPL13,0.387897527027412,-1.12762121586183,0.573462292649054,-1.08196307323942,0.749652331155077,1.04219935388895
