gene,mean_abs_log2fc,max_abs_log2fc,mean_base_expr,mean_lfcSE,mean_abs_wald,n_cell_types,n_contrasts,n_total_deg_entries,direction_consistency,label
SLC41A1,0.771916564838941,1.01709615525814,408.85045650895427,0.2132389893143123,3.6107367360651756,3,4,7,0.8571428571428571,0
SLC41A2,1.23698155465193,1.35322983206448,26.701750089092847,0.4760135354525155,2.626894675788545,1,1,2,1.0,0
SLC41A3,0.36650929328117665,0.594529361591628,337.250365613993,0.055805650150068255,2.9520742362307097,2,3,3,0.6666666666666666,0
SLC43A2,1.3894336415441975,2.06042640473465,498.91537407234364,0.3492188699769838,3.910255644400175,4,9,23,0.5652173913043478,0
SLC43A3,0.8575359426836797,1.25839024170366,222.35660999565104,0.24921204642646835,3.461119036618018,2,6,11,0.6363636363636364,0
SLC44A1,1.015430069446352,1.76885220663141,669.4089054527739,0.2157226917741428,3.9301725468215474,4,5,8,0.625,0
SLC44A2,0.565642439766606,0.814714819783447,2329.2757756392048,0.1548934733900755,3.4717223507026596,1,2,2,1.0,0
SLC44A3,2.5309297791096252,2.76118970049199,6.4553298247195,0.6797642689605885,3.906041352692625,1,1,2,1.0,0
SLC44A4,4.044921378295997,5.53758250054665,12.640596375772901,0.6469844690743152,3.63347854896247,1,2,3,1.0,0
SLC44A5,2.290148803014849,3.28063233223013,29.692933405529516,0.16520216165636595,4.558782843920752,2,4,6,1.0,0
SLC45A2,4.51631702732431,4.51631702732431,2.96226538111394,1.17862524000126,3.83185161325705,1,1,1,1.0,0
SLC45A3,1.9863778162312713,3.36083893974028,134.41133925920298,0.4565363441672216,4.3157217269280945,4,9,19,1.0,0
SLC45A4,0.6440384007541977,0.942103032163295,315.752320430417,0.19726210465835614,3.242919228111649,3,4,9,0.5555555555555556,0
SLC46A1,1.0440282909680227,1.56106382962505,149.87996090977967,0.054187258477484714,3.5793938827381804,1,2,3,1.0,0
SLC46A2,2.178415244100278,3.72706043019665,32.23701721005037,0.43855121575289235,4.208063337044055,4,8,20,0.6,0
SLC46A3,0.484102108331761,0.868816588160408,410.755191424207,0.14015976317436024,3.4444813028990295,2,2,4,1.0,0
SLC47A1,1.453240570892403,2.05833333717405,65.74368949725518,0.31757087472041934,4.421930842340057,1,2,3,1.0,0
SLC47A2,1.192857606838274,1.52182061569442,12.025974174007672,0.43300240035107135,2.8929416650551736,1,2,3,1.0,1
SLC48A1,1.7835897788655413,2.54705853375259,230.99012335389784,0.19634299597925295,4.403144486122806,1,3,6,1.0,0
SLC4A1,1.7123012725768398,3.74373726361301,1504.5521990376146,0.2951543106445623,4.023627981413559,5,9,15,0.7333333333333333,1
SLC4A10,1.1379054954377994,1.28794156735673,88.27019977213568,0.31297894260684245,3.662049646139124,2,6,7,0.8571428571428571,0
SLC4A11,1.530515672242625,1.63261125466452,6.348618652559175,0.5620212226604739,2.724030137562075,1,2,2,1.0,0
SLC4A1AP,1.9146843113432646,2.70205605332072,700.0955043499331,0.11558372557730369,4.466049375073033,1,4,6,1.0,0
SLC4A3,1.2285136598829438,1.63826287627149,23.9214863779386,0.40051173350386904,3.11787438314034,3,3,5,0.8,0
SLC4A4,1.2900557610001515,1.84338387305251,111.66236661236896,0.2885102566078585,4.485389198317625,4,5,12,1.0,0
SLC4A5,0.7406572082445838,1.03704736701406,208.89028690746557,0.23101378757351998,3.2245505395831726,2,6,9,0.8888888888888888,0
SLC4A7,0.6566217581116292,1.33224789569808,975.2019818817872,0.1343265348021657,3.5363538966918964,5,8,12,0.9166666666666666,0
SLC4A8,1.4679390879218532,2.0009976953724,292.75932733288977,0.15828676469763409,4.166459499946317,2,5,8,1.0,0
SLC4A9,2.0969128162657897,2.30189602893359,6.391574453699765,0.642408484746097,3.27262671083909,1,1,2,1.0,0
SLC51A,0.8335107008216237,1.23392962095844,90.2205441599958,0.22627357920357977,3.744152295918257,1,2,4,1.0,0
SLC51B,3.444350949062686,4.70119398099412,28.174266744054258,0.28996480088058646,4.651731537909185,1,4,7,1.0,0
SLC52A1,2.207717141707373,2.4888600777672,41.44375215202367,0.48480097874733935,4.867474675590883,1,2,3,1.0,0
SLC52A2,0.6397289525247697,0.941424468369177,166.7729815934398,0.22028206392061742,3.0837979933304522,2,3,5,0.6,0
SLC52A3,2.0120984307610748,2.16629604669562,10.36692368720331,0.503812694606837,4.077733953722805,1,1,2,1.0,0
SLC5A1,1.8177430556465426,2.47131917112007,14.5795176773763,0.47345464149371796,3.876239969896926,1,2,3,1.0,0
SLC5A10,1.6630918623170066,2.41137636460868,73.995114064173,0.31069882517324304,4.039559120629874,2,4,6,0.5,0
SLC5A11,2.4376534889534764,3.27557281201579,10.7552804744145,0.4304739128642409,3.150589479349884,1,2,3,1.0,0
SLC5A12,1.87224521410394,2.51537073403013,52.143367938754636,0.41707705486240565,4.359876667885547,1,2,3,1.0,0
SLC5A2,1.46198883826587,1.46198883826587,20.7051455940325,0.499808123358285,2.92510019333528,1,1,1,1.0,0
SLC5A4,2.31669345440061,3.16482213326185,4.307219050986147,0.6572173542933007,3.4893154641381634,1,2,3,1.0,0
SLC5A5,1.491211790113471,1.8907764274424,51.05910665317395,0.21784927478708735,4.17281638568684,1,3,4,1.0,0
SLC5A6,0.5640359504498835,0.604153019786998,490.5237954075015,0.162021633891823,3.50018848133411,1,2,2,1.0,0
SLC5A8,2.935697214257003,4.60385795256809,8.181564918650237,0.5343088983201046,3.9773687642183,1,4,6,1.0,0
SLC5A9,1.3828817904753898,1.45681050569337,15.52132402777995,0.4787486400540145,2.8864721367483,1,2,2,1.0,0
SLC6A11,2.10525174240709,2.78578749338338,7.849543748787359,0.6330448505941494,3.278245779242873,1,2,3,1.0,1
SLC6A14,2.076299728929283,3.2676099020239,22.965590788812023,0.419157843720403,4.7485174606892455,1,2,4,1.0,0
SLC6A15,4.212810416309294,5.68445820099882,9.88138973272621,0.7497090599681705,3.867040878515712,1,3,5,1.0,0
SLC6A16,0.760712720884733,0.760712720884733,100.844986730958,0.226580202472202,3.35736623316885,1,1,1,1.0,0
SLC6A17,0.68012063895616,0.764085469276532,32.958736006833426,0.234012035410415,2.9492052365110477,2,3,4,1.0,1
SLC6A2,2.435762201201645,2.60686798767717,5.10519436255046,0.726905740868327,3.41818479320692,1,1,2,1.0,0
SLC6A20,1.4527957015648387,1.96234827110818,58.033299415307425,0.4179508245776315,3.4871398158467373,3,4,11,0.7272727272727273,0
SLC6A3,3.83070972437834,3.83070972437834,1.19865384296295,0.959086138336891,3.99412479365097,1,1,1,1.0,0
SLC6A4,1.3585267241676604,2.02107430827263,66.56531190533885,0.2643204911201228,3.311777912433383,2,4,4,1.0,0
SLC6A5,4.642413807646958,5.40962758276743,6.22619240978905,0.7381973543815046,4.186554385480692,1,3,4,1.0,0
SLC6A6,0.8122175674651324,1.82021950560396,1841.540836655191,0.15996316957841325,3.906373113235391,4,8,23,0.5217391304347826,0
SLC6A7,4.83594593837971,4.83594593837971,1.40885318765685,1.44160873524425,3.35454816563688,1,1,1,1.0,0
SLC6A8,1.5662087140770125,2.57718510477685,365.03477012046136,0.4061186613560244,3.840940517057151,4,9,13,0.6923076923076923,1
SLC6A9,1.86268510579733,2.06201188629867,20.96888805117385,0.507765199014596,3.678537063102995,1,2,2,0.5,0
SLC7A1,1.01603747920461,2.09841392363228,610.6731203114579,0.138365893843477,3.725028035891254,3,4,7,0.7142857142857143,0
SLC7A11,2.16006826716796,3.08778336280873,182.35184896396774,0.24548021407115916,4.542034589618724,3,5,11,0.6363636363636364,0
SLC7A13,2.03823273874173,2.03823273874173,2.47263325520997,0.617236368488865,3.30219157975379,1,1,1,1.0,0
SLC7A14,1.5540107626850406,3.18067491626256,78.26421541059753,0.2432604981463062,3.737049339895478,3,10,13,0.9230769230769231,0
SLC7A2,1.7099731271945624,2.35895336545899,7.996200304467925,0.47316602623541804,3.57502955508819,1,2,4,1.0,0
SLC7A4,2.10391202431295,2.10391202431295,1.53699453689307,0.886131121145086,2.37426716442845,1,1,1,1.0,0
SLC7A5,1.381497860162593,2.06795505594254,860.8467555237447,0.23771744073473383,3.5604064662084345,2,3,4,1.0,0
SLC7A6,0.37610766863892,0.568260325273592,3505.6429251719533,0.14362856974591523,2.781480474440843,2,3,3,0.6666666666666666,0
SLC7A6OS,0.693231430550149,1.13374462706335,536.499067802879,0.15588176145156574,3.958289587263205,2,2,2,1.0,0
SLC7A7,1.3916393852442683,2.40724430275627,493.35746192181534,0.3514294130998772,4.07557895793614,4,9,25,0.56,0
SLC7A8,1.4716159720570146,2.0392212214592,53.5458083954434,0.2613086180337687,3.1229486511675435,2,3,3,0.6666666666666666,0
SLC7A9,1.6323075135168363,2.08104281722652,15.240290745743534,0.3837931471876707,4.213086014506341,1,2,3,1.0,0
SLC8A1,1.5552576654330277,2.77588286115149,172.34943716800976,0.3744282673415093,4.100100480335302,3,5,16,0.75,0
SLC8A2,4.844155427915631,4.93879603211455,1.7326634948469701,1.3914096904699549,3.51038778321923,1,1,2,1.0,0
SLC8A3,3.945336031111242,6.04450129164333,61.4091519024684,0.31875409769940144,4.720441759302485,1,5,9,0.8888888888888888,0
SLC8B1,0.4864268735017004,0.955253163266386,1038.2007607074177,0.08879087879719218,3.464590577617186,1,4,5,1.0,0
SLC9A1,0.9936689659771762,1.31715646049347,642.5927260343002,0.28871462180596624,3.4099279812122476,1,3,4,1.0,0
SLC9A2,6.00543438488224,9.25853703093451,3.418067081631205,0.5988603999018871,3.07798301498298,1,2,2,1.0,0
SLC9A3R1,0.588382879890398,1.10916106468763,1389.997041485255,0.15484906443866567,3.1006899025173924,4,5,9,0.7777777777777778,0
SLC9A3R2,2.5817461871874836,6.10998487841435,14.802047702940385,0.5276593216293899,3.1908387056246004,4,4,6,1.0,0
SLC9A4,3.007885581083614,4.57996491682386,137.24841407654742,0.19586686819158006,4.691895146380048,2,5,7,1.0,0
SLC9A6,0.9280590018230215,1.1443078950315,296.3107800087,0.10887602735868561,3.1183257235143698,1,2,2,1.0,0
SLC9A7,0.548355384461946,0.663138941799562,270.698266275411,0.14281608778000449,3.8048221670272504,1,1,2,1.0,0
SLC9A8,0.480985107313354,0.480985107313354,556.597480168326,0.146274734527726,3.28823093657493,1,1,1,1.0,0
SLC9A9,1.0690826797075974,1.27821842469408,263.4498432489168,0.2363937204555488,3.48444677653711,3,4,5,0.8,0
SLC9B1,0.813214871701377,0.813214871701377,29.0010843575079,0.300123999527606,2.70959627681017,1,1,1,1.0,0
SLC9B2,0.7013855351224473,1.08795829801708,143.5375985522968,0.1880569470410185,3.6507534487342603,3,4,8,1.0,0
SLC9C1,3.734191661968585,5.44588543468176,4.884009857030385,0.3748346912968338,3.210523437935165,1,2,2,1.0,0
SLC9C2,6.355920689857565,6.46458661116578,21.498804362944348,0.00581911864823836,3.1934803270001897,1,2,2,1.0,0
SLCO1A2,3.04107141920809,5.24554468031296,44.88551020742702,0.3003924618762039,4.49938002230982,2,6,9,0.7777777777777778,0
SLCO1B1,5.40335153491853,5.51904951435175,1.619555239670425,1.808497790433945,2.99708682672069,1,1,2,1.0,0
SLCO1C1,4.154336591609953,5.15889324941268,5.064755821676075,1.1083762737442693,3.72059696655824,1,2,4,1.0,0
SLCO2A1,4.84978449016195,4.84978449016195,25.6804843890868,1.53497923703555,3.15951145992577,1,1,1,1.0,0
SLCO2B1,1.56704358209838,1.90103148900994,16.556417595157576,0.47133979112790003,3.436895911537205,2,3,4,1.0,0
SLCO3A1,0.49921875489730033,1.22763239330839,1045.7610768349841,0.1392470644285002,3.534760224415275,4,5,10,0.9,0
SLCO4A1,2.0389732262081184,2.41793728799282,12.65924892017281,0.5039902918226418,4.07966297972705,1,3,5,1.0,0
SLCO4C1,1.1156297252137395,2.02873563403092,163.8639740757255,0.1516654114343511,3.5086859562014823,4,4,8,0.875,0
SLCO5A1,2.296033143363311,4.38758604964898,27.910562603509184,0.37758379239122714,3.707668378718511,3,8,16,0.8125,0
SLCO6A1,7.648463795864857,9.77603736280533,6.6298786897355,0.7849274816875392,3.927263076010653,1,3,4,1.0,0
SLFN11,0.517417021715307,0.681040860425544,633.7830555580377,0.184058964852807,2.8885532091477266,2,2,3,0.6666666666666666,0
SLFN12,0.6296352513582775,0.865467522155463,280.09663300975103,0.206188084849795,2.9728078485116898,2,2,2,1.0,0
SLFN12L,0.6973319794628968,1.20182540339409,1434.9474259386616,0.1641493918282783,4.269190537606588,5,8,29,0.5862068965517241,0
SLFN13,0.7861067203596466,1.77695599617011,941.7702603463282,0.14735600731857418,3.502717991089314,4,6,10,0.5,0
SLFN14,0.9515060081816623,1.12507530498493,62.1091322151928,0.28543033306614995,3.511726996881804,2,3,5,1.0,0
SLFN5,0.921882106243084,1.5827680521206,3680.078745827668,0.17353680831453439,4.725496222038105,4,7,16,1.0,0
SLFNL1,1.2273287686099088,1.7518107367298,73.43809408108815,0.3790929273811685,3.2748288512473924,2,2,4,1.0,0
SLIT2,5.889608043826085,8.63244413530273,33.127075756048,0.5569807188490925,4.478692143608018,1,4,7,1.0,0
SLIT3,2.2245299146135147,3.22773894354756,48.672520512755376,0.2225368409643056,4.257295186816398,1,5,8,1.0,0
SLITRK1,6.455753817728753,10.4596417881699,18.529777809338444,0.5319755625544654,5.003445087433341,1,4,7,1.0,0
SLITRK2,2.723732548176393,4.2788427814081,39.9864247906109,0.32340161996977884,4.388169160292851,2,4,7,0.8571428571428571,0
SLITRK3,2.45395889293047,2.45395889293047,0.656913329963928,0.983577537506335,2.4949318171214,1,1,1,1.0,0
SLITRK4,1.3388250201915952,2.08708737909444,58.28988638026514,0.3386167662672753,4.051207261576362,3,9,20,0.55,0
SLITRK5,2.1479093790195667,3.48788436943492,75.38500945042347,0.20057207990429093,4.389638986340952,1,5,9,1.0,1
SLITRK6,6.5946789600769025,8.43818966826119,6.866576941249996,0.820957083921204,4.0668842539176895,1,2,3,1.0,0
SLK,0.7466147078736213,1.55258144039564,1247.6864271244592,0.10750124207750363,3.3175637997078504,3,5,7,1.0,0
SLMAP,0.66243549354445,0.66243549354445,625.402607002505,0.238814546704572,2.7738490083015,1,1,1,1.0,1
SLPI,3.546647585664112,6.55871678931628,30.29551400411151,0.9315037804357998,3.81471640544099,3,7,14,0.5714285714285714,0
SLTM,0.40914663907134013,0.75910302841975,2131.2188135049,0.099177255817828,3.3330300886358617,3,6,9,0.7777777777777778,0
SLU7,0.5600826456328584,0.616118163624735,1044.9825807104664,0.18262680942800902,3.069009052784947,2,3,3,1.0,0
SLURP1,3.38813798526676,3.38813798526676,0.575807682627648,1.22278738827275,2.77083164069321,1,1,1,1.0,0
SLX1A,0.698579703869029,0.804451403195552,472.23929029927,0.24818847465420601,2.858870861904675,2,2,2,0.5,0
SLX1B,3.69335904383267,5.57492284929329,73.17289929633594,0.364303440988977,3.2043304964490797,1,2,2,1.0,0
SLX4,0.513208974797799,0.513208974797799,198.003245374021,0.140712737602351,3.64721050519328,1,1,1,1.0,0
SLX4IP,1.4064970146709832,2.71258824293275,149.0034925066712,0.0892972358469178,3.350223648054604,2,3,5,1.0,0
SMAD1,1.6901306100881712,2.78533921602088,55.888715228075014,0.2920035052031684,3.7035721365004424,3,6,9,0.8888888888888888,0
SMAD2,0.432302139278866,0.577669146273289,2295.0950951508567,0.1533853945502842,2.913154574070893,2,3,3,1.0,0
SMAD3,0.4414450341315186,0.745972060447816,1983.6866237733063,0.11447303984116854,3.288764137852404,2,5,11,0.5454545454545454,0
SMAD4,0.5447746790122874,1.16050535413932,1721.5719477654877,0.07930742401484067,3.231662080406731,3,5,8,1.0,0
SMAD5,0.5895534935135253,0.982355912437308,509.28902760372665,0.163179519615006,3.43272830975854,1,2,3,1.0,0
SMAD6,2.1519126541911398,2.41843139551247,13.5351049472441,0.640405019621321,3.3888635010259653,1,1,2,1.0,0
SMAD7,1.1295262004646713,2.06291545540555,332.94820521316194,0.28953246661478027,3.846565671834862,4,7,16,1.0,1
SMAD9,0.9381026141601705,1.37413396077192,58.97366537194525,0.2614319096362935,3.4764042659431427,2,2,4,1.0,0
SMAGP,0.44416273419412966,0.460909913458254,100.67561901468743,0.15135103242973666,2.9783969655812967,2,3,3,1.0,0
SMAP1,0.6100803663068187,1.03164960684003,574.0356380588735,0.1065796867178812,3.2087920298443953,2,3,4,1.0,0
SMAP2,1.3186899918198927,2.49769296006235,4210.071724363211,0.13365752300042602,5.4207331548449575,4,5,12,0.9166666666666666,0
SMARCA1,3.526143091073682,5.80976618543666,4.940270635501655,0.5773028134476144,3.715851841341105,1,4,4,0.75,0
SMARCA2,0.6724563294131186,1.59499059188528,4454.661123058464,0.14444065671321007,4.148934087367972,2,8,18,0.8333333333333334,0
SMARCA4,0.550706438586721,0.550706438586721,1003.29847181184,0.197428822794769,2.78939230245621,1,1,1,1.0,0
SMARCA5,0.7277888558227728,1.15473029258662,2122.638583020356,0.15065048253457702,3.45664813189826,2,3,4,0.5,0
SMARCAD1,0.342271802688637,0.342271802688637,1527.19714632343,0.123614279698895,2.76886945037708,1,1,1,1.0,0
SMARCAL1,1.1343323357901534,1.25504334701316,173.08187885929624,0.3085020679254607,3.7387004601365432,2,2,3,1.0,0
SMARCB1,0.5326889937837617,0.838656220102765,587.476145017619,0.1689519385369774,3.1832815629151345,4,5,7,0.8571428571428571,0
SMARCC2,0.5918196965281323,1.0478235341451,1494.000203441345,0.09085298375276796,3.2444695705651148,1,4,4,1.0,0
SMARCD1,0.49945500145397803,0.66842892185147,849.2680340384084,0.1493697828418138,3.43907868581679,2,3,5,1.0,0
SMARCD2,0.694810539650074,1.57869843835273,902.7168746164314,0.12812874886619555,3.5396780871614864,2,5,8,1.0,0
SMARCD3,0.6259444699777301,1.10810077713245,211.78036660036244,0.19929207340711763,3.150967649333075,3,7,13,0.6153846153846154,0
SMARCE1,0.5274069859921718,0.738586944628828,1073.2390056528454,0.1472043113950142,3.59057918926914,1,3,5,1.0,0
SMARCE1P6,1.62428106503908,1.80759865401357,6.653248252285975,0.6588173891799189,2.472398831734255,1,1,2,1.0,0
SMC1A,0.7658746321741797,1.1210430281559,834.5307926587593,0.18725235621322933,4.095779452547227,2,2,3,1.0,0
SMC1B,1.3878453590332511,2.33813323786628,30.482552976618575,0.34006342209623575,3.8119642990509446,2,3,4,0.75,0
SMC3,0.6429477581940652,1.04637567406676,821.4869004293398,0.1731745625781645,3.6251435753863324,1,3,4,1.0,0
SMC4,0.470320811147365,0.470320811147365,474.863343620593,0.151864670898048,3.09697316937596,1,1,1,1.0,0
SMC5,0.263743650308723,0.263743650308723,1531.97404438115,0.0998879743214234,2.64039442285653,1,1,1,1.0,0
SMC6,0.47472280714108867,0.694048842010041,534.3271362430527,0.15086642548258025,3.2667997040538967,2,2,3,1.0,0
SMCHD1,0.6549007258036592,1.2715351522638,8761.289470685086,0.13999980439560755,3.866982173154686,4,8,22,0.5,0
SMCO1,1.86816294432584,1.86816294432584,1.62041084937204,0.821992227508739,2.272725801785,1,1,1,1.0,0
SMCO4,1.2924798248720504,2.09975809877747,57.999803583173936,0.32874356470866345,4.008219910199758,4,5,16,0.5,0
SMCR8,0.622247490671474,1.60589825491577,867.4555085950622,0.11005954865113078,3.418571218597641,3,7,11,1.0,0
SMDT1,0.6349033726887645,0.800704935305618,563.018811643205,0.2136085101872795,2.96023760342579,2,1,2,0.5,0
SMG1,0.5215835721903982,0.706877539766531,9377.107437496661,0.13481814305400394,4.123080338529611,3,8,23,0.9130434782608695,0
SMG1P1,0.6398781118221073,1.2653561457376,995.1513945989257,0.2006486003664402,3.239276709428345,3,7,10,0.8,0
SMG6,0.676355236446278,1.1529960885227,1073.9007102813696,0.21176169638659018,3.177350229493603,3,4,7,0.7142857142857143,0
SMG8,0.633515273166587,1.06350130202418,250.465666038665,0.20055340525566512,3.1524290276767837,3,4,8,1.0,0
SMG9,0.6941741355750505,0.921303304117428,398.61800313625,0.12393613143153862,3.597719746945135,1,3,4,1.0,0
SMIM1,3.6128882050358797,6.15822639767054,4.817298243132909,0.49951126014738495,3.1000016870387834,2,3,3,1.0,0
SMIM10,4.266433347260641,4.27212952076103,5.858751338357145,0.0040326325995617505,3.108400311756545,1,1,2,1.0,0
SMIM13,1.3306812573920976,2.17349558621894,81.7534005430441,0.21560041364380192,2.7689878152489134,1,2,3,1.0,0
SMIM14,0.9414249250995294,1.40677041391247,332.1471753924687,0.15396563632400198,2.9786438765122436,2,3,3,0.6666666666666666,0
SMIM15,0.5612488328876275,0.952136437659441,329.2341458730701,0.1727852110124967,3.2690742679298044,4,9,16,0.8125,0
SMIM17,2.20843721174019,2.20843721174019,1.52048585208594,0.819099862091759,2.69617578264565,1,1,1,1.0,0
SMIM19,0.5864073804585058,0.981650515813041,194.83507747341,0.18504155866146663,3.140642629577005,2,3,6,1.0,0
SMIM20,0.8491506591213233,1.20802676708862,94.89480507219255,0.24681612965016525,3.44810148427635,1,3,4,1.0,0
SMIM21,5.8896269984839,5.90532434721059,3.730034100103925,1.358866434628725,4.355499213344345,1,1,2,1.0,0
SMIM22,1.0182902744528033,1.30363393730223,28.615040351706,0.36551129354159334,2.826114661678503,1,2,3,1.0,0
SMIM3,0.8867113862225113,1.55158100085155,570.8222695394162,0.2354746289413514,3.9203757559014796,4,11,18,0.5555555555555556,0
SMIM4,0.916558133311761,0.916558133311761,61.8882543192162,0.327667482890982,2.7972202954808,1,1,1,1.0,0
SMIM5,1.5608974804664002,2.72915510030925,88.72582466557414,0.30611207819059305,3.4127554607422397,3,5,9,0.8888888888888888,0
SMIM7,0.5548968684226135,0.590570298716874,842.3642651459616,0.1426067034190105,3.89746770522472,2,2,2,1.0,0
SMIM8,0.5030189305107245,0.626532505374453,166.21513147013349,0.143400485382016,3.45523547623934,2,2,2,0.5,0
SMIM9,3.09325209851905,3.09325209851905,0.564118401713941,1.19156118936569,2.59596580194567,1,1,1,1.0,0
SMKR1,1.29526045740617,1.29526045740617,13.7367002591431,0.410463404693299,3.15560520766521,1,1,1,1.0,0
SMN2,0.801068517811154,0.801068517811154,204.149953504511,0.33182617233006,2.41412096033929,1,1,1,1.0,0
SMOC1,2.6768913403218404,2.99313809886676,9.82064840302538,0.729566034189084,3.66155346194896,1,1,2,1.0,0
SMOX,1.6094550532213185,2.85199406322255,369.8504100281386,0.3034800600830791,3.544128172552621,3,9,15,0.8666666666666667,0
SMPD1,0.55851530470895,0.692804428810644,212.7628192161515,0.198651945971007,2.86349523675723,1,1,2,1.0,0
SMPD2,0.657319068331167,1.16969614591209,163.48661286756496,0.10759177910381777,2.749319444941937,2,3,3,1.0,1
SMPD3,0.712759803174422,0.712759803174422,120.245623766177,0.261329305739322,2.72743924053204,1,1,1,1.0,0
SMPD4P1,2.9302195138292304,4.16392923328992,9.915084635780575,0.4573569262832992,3.1842661700458037,1,2,3,1.0,0
SMPDL3A,1.7668082104259297,3.23295518852172,201.67512652235683,0.43699797755909625,4.3511692245786975,4,13,32,0.71875,0
SMPDL3B,1.13043521344644,1.13043521344644,10.1211869068272,0.337253191633973,3.35188885231758,1,1,1,1.0,0
SMS,0.7214921310356722,1.5176223044066,344.2070832108852,0.1458420073778991,3.154115858315745,2,4,6,1.0,0
SMTN,1.127019927238798,1.58026081018133,43.538373187600754,0.2773438980006885,4.092183342238857,2,3,4,0.75,0
SMTNL1,2.3711942138978,2.3711942138978,28.8872961182573,0.00240715017360105,2.88030073526062,1,1,1,1.0,0
SMU1,0.4435837707738165,0.683078802293894,858.685282344633,0.13467545640574724,3.23814739390988,1,3,4,1.0,0
SMUG1,0.688902847485964,0.688902847485964,135.202148283135,0.205731854015626,3.34854731554424,1,1,1,1.0,0
SMURF2,0.4693508922542228,1.20057759917281,819.7052956920201,0.10162993827219616,3.612625778076583,5,6,9,0.7777777777777778,0
SMURF2P1,1.152731640593,1.152731640593,30.6785185719993,0.423246255933769,2.72354834669437,1,1,1,1.0,0
SMYD1,3.4665175965135,3.4665175965135,0.879676140475061,1.27284335540602,2.72344399787334,1,1,1,1.0,0
SMYD2,0.41449021255562646,0.626112271261618,537.6526194160703,0.13295933213092131,3.3192086647710264,4,5,8,0.75,0
SMYD3,0.647980114477711,0.895490126042981,143.31223021870224,0.19769843595207773,3.3068134839525336,3,6,12,0.8333333333333334,0
SMYD4,0.43502778515514867,0.73570935617575,443.95791206067025,0.11805998456934035,3.4909709154328765,2,3,3,1.0,0
SMYD5,0.41668954928145463,0.502878897546168,454.8231788014057,0.145340959450333,2.9009870865963534,2,2,3,1.0,0
SNAI1,3.461531248127754,5.15578734758051,118.01378808195733,0.326077231838926,4.2035305137969825,1,4,8,1.0,0
SNAI3,1.3371748677618016,2.1191079626567,126.36311925028727,0.3954320483822027,3.354044450209673,2,5,13,0.5384615384615384,1
SNAP23,0.39973099129061834,0.465768352801485,982.1815651528372,0.136157370911314,2.9359823942182,2,2,3,1.0,0
SNAP25,3.912184301647293,4.39842311799436,4.8024783466147225,1.042927266198637,3.8106641866458726,1,2,4,1.0,0
SNAP29,0.46502819195434913,0.848810614037433,813.8010349861402,0.13336900974268157,3.4368705232467303,1,5,9,0.7777777777777778,0
SNAP47,0.7367323244321096,1.05008333678979,212.52238934997663,0.2141839701998971,3.4172510006161265,2,3,3,1.0,0
SNAP91,4.70377604177334,4.81558396296784,13.82106077075135,1.0669139710264703,4.443723776116295,1,1,2,1.0,0
SNAPC1,1.17144759095554,1.20405681376127,115.2053438584865,0.28413300213939,4.24058703440142,1,1,2,1.0,0
SNAPC2,1.432377491157629,3.360960363342,103.98642750441039,0.25061307793294574,3.0356558180556528,4,7,10,0.6,0
SNAPC3,0.490406817926664,0.707959461278981,637.833380161794,0.15935674767393448,2.9600126826189,2,2,2,1.0,0
SNAPC4,0.48356263405614497,0.632165431290772,346.6787429330345,0.16013606182357,2.9815471328815297,1,1,2,1.0,0
SNAPC5,0.712679328455824,0.712679328455824,209.660566684639,0.214321561336402,3.32528059245142,1,1,1,1.0,0
SNAPIN,0.41517580827484746,0.463306778242718,254.8629998245985,0.133990781590964,3.1340614725121547,1,1,2,1.0,0
SNCA,1.839878668353763,3.23437765783745,516.733389463749,0.3659490184642856,4.156682273089642,4,7,14,0.7142857142857143,0
SNCAIP,3.1680355334702597,3.65143567672933,4.236301082140668,0.9933283818464536,3.2021314416843834,2,5,6,0.8333333333333334,0
SND1,0.2485939264300145,0.248845077085502,2245.144642701295,0.0816887422018105,3.0442976413732303,2,2,2,1.0,0
SNED1,1.1643525550420728,2.06053908499716,472.55269474804345,0.23286970106768132,3.573260515359496,5,7,16,0.625,0
SNF8,0.2795102686855,0.2795102686855,469.541103662738,0.0966628155704338,2.8916007363952,1,1,1,1.0,0
SNIP1,1.354548421650445,1.62422640554934,89.2139453020897,0.15346976029927137,3.2902698659840803,1,2,2,1.0,0
SNN,0.8500892580550319,1.42509095022285,1003.9084094139881,0.20429671600838303,4.304148401480774,4,12,32,0.71875,0
SNPH,0.644561928025951,0.968969514027053,281.043780245215,0.14961653598880534,4.256919433731613,2,3,3,1.0,0
SNRK,0.339686721157079,0.414259595460247,1976.175325229655,0.0991571813846221,3.4171166284282,2,2,2,1.0,0
SNRNP200,0.3795861848348339,0.916834524973874,4561.638590721213,0.11158178562220238,3.3805342263871148,3,2,6,1.0,0
SNRNP25,0.435456591151738,0.459498012442554,89.67618458347432,0.15533551981720634,2.8017688956996634,2,2,3,0.6666666666666666,0
SNRNP27,0.3869516353745965,0.393352671302271,299.6234334117005,0.121342444815112,3.194238655149285,1,2,2,1.0,0
SNRNP40,0.9890283395014938,1.54841332279418,262.02395229175625,0.10205619531473574,3.14751720689255,2,3,4,1.0,0
SNRNP48,0.98606557666679,0.98606557666679,303.931782671579,0.000986016825752739,2.92412117623972,1,1,1,1.0,0
