gene,fc_pre_vs_flight,fc_pre_vs_post,fc_flight_vs_post,label
RP5-998H6.2,-2.9936692734145,1.46035073796088,4.37180713264169,0
RP5-998N21.10,1.0,10.2867178551781,10.2867178551781,0
RP5-998N21.7,1.0,1.95185576888002,1.95185576888002,0
RP6-109B7.3,1.73307741100605,-1.26606117514641,-2.19418202359802,0
RP6-159A1.3,2.64638266795551,1.0,-2.64638266795551,0
RP6-191P20.4,-9.83679255062284,-1.47611182852594,6.66398870365126,0
RP6-1O2.1,3.00028835468061,-7.4812713713748,-22.4459713737412,0
RP6-206I17.1,1.55362085407813,-1.35411340649008,-2.10377882710977,0
RP6-206I17.2,-17.3336255791875,-23.6103506197152,-1.36211264699661,0
RP6-206I17.3,5.85161859854753,1.0,-5.85161859854753,0
RP6-33F8.1,3.11578371516523,1.0,-3.11578371516523,0
RP6-65G23.1,3.77919114738226,1.41673039570339,-2.66754433930667,0
RP6-65G23.3,-8.52520913790183,-8.52520913790183,1.0,0
RP6-91H8.1,6.78415011675523,14.5685529859206,2.14743965495984,0
RP6-99M1.2,-1.74101301851893,-2.71568376581672,-1.55982967211063,0
RP9,1.26281461396026,1.86957855584134,1.48048536592258,0
RP9P,3.78665079280395,2.28254894402999,-1.65895710701317,0
RPA1,1.73503573785561,-1.95318287404055,-3.3888420890279,0
RPA2,1.07024033660682,1.43080233522659,1.33689815856028,0
RPA3,-1.20791079535973,-1.17904496259185,1.02448238505207,0
RPA3-AS1,1.03510279980431,-1.57651060168079,-1.63185053772096,0
RPAIN,1.27477781676578,2.86484617958582,2.24732980281551,0
RPAP1,-2.25535267851222,1.49629425664359,3.37467125956358,0
RPAP2,1.10476929450498,1.22976690944121,1.11314363601338,0
RPAP3,1.35809717456724,-1.22556143203355,-1.66443151810334,0
RPE,1.12255368802399,1.27913932343915,1.13949055362403,0
RPE65,1.31875418190311,4.47046544776212,3.38991565608591,0
RPEL1,4.30242760952637,1.31055315111034,-3.28290966747989,0
RPF1,-1.44067919875199,-1.07135455073036,1.34472682061214,0
RPF2,-1.30011175929132,-1.84550589702102,-1.41949788841768,0
RPGR,-2.0863301194544,-1.90213833557592,1.09683406324005,0
RPGRIP1,1.14980464254943,1.73807865083787,1.51162952950344,0
RPGRIP1L,1.71608143300144,-1.37655944543598,-2.36228810573544,0
RPH3A,-1.36427238097853,1.79297801803182,2.44611038970244,0
RPH3AL,1.03435308038124,1.20136013967394,1.16146039728634,0
RPIA,-1.54076861547781,-1.33243043559511,1.15635951740299,0
RPL10,-1.14942701722361,-1.00146385835513,1.14774687836615,0
RPL10A,-1.15380936309258,1.00115359602561,1.15514039298815,0
RPL10L,1.0,15.7942075184322,15.7942075184322,0
RPL11,-1.10134113959363,-1.00752716262539,1.09311309952556,0
RPL12,-1.16478840769141,-1.08507568606352,1.07346282167383,0
RPL12P4,1.29039669987396,1.31750510139796,1.02100780444234,0
RPL13,-1.12762121586183,-1.08196307323942,1.04219935388895,0
RPL13A,-1.13551238812686,-1.05059746791039,1.08082536157769,0
RPL13AP5,1.08217086396172,-1.59643110060939,-1.72761122340182,0
RPL13P12,-2.37943618253645,1.59043782566383,3.78434530845911,0
RPL13P5,-1.33896747410334,-1.78460173691363,-1.3328193338742,0
RPL14,-1.24894709374261,-1.1215644584854,1.11357584871156,0
RPL14P5,-7.48965353849286,1.21455088920059,9.09656536498088,0
RPL15,-1.27167405047883,-1.09902738362454,1.15709041414866,0
RPL15P3,-1.49278213383117,-6.40670015265151,-4.29178512219258,0
RPL17,-1.19035835997561,1.03224977092137,1.22874714439916,0
RPL17-C18orf32,-1.79587915403689,-4.72599874603342,-2.6315794887479,0
RPL17P50,1.01419480243284,-1.90375752565546,-1.93078098761218,0
RPL18,-1.15575054365412,-1.0379289086613,1.11351609345267,0
RPL18A,-1.21722737057901,-1.05650266105244,1.15212901533676,0
RPL18AP3,-1.11644825593272,-2.53108996278653,-2.26709115208566,0
RPL19,-1.14166038091331,-1.04512955265971,1.09236254778935,0
RPL21,-1.01500922915468,1.11619076088892,1.13294392379944,0
RPL21P1,-1.81261878059055,-1.47205102617207,1.23135594375699,0
RPL21P12,-6.78580272080135,-4.21905196037862,1.60837145039389,0
RPL21P122,1.29685547759105,1.0,-1.29685547759105,0
RPL21P3,-2.91341152915931,-3.52635869331983,-1.21038811648328,0
RPL21P5,1.85380808719957,1.0,-1.85380808719957,0
RPL21P7,-10.2053841323982,-7.48883307753046,1.362746909531,0
RPL21P71,1.0,1.35351027677959,1.35351027677959,0
RPL22,-1.0331777667299,-1.02569302248717,1.00729725568823,0
RPL22L1,-1.72398563901704,-1.05454020098725,1.63482211242688,0
RPL23,-1.05970648036814,1.01729645751709,1.07803564848641,0
RPL23A,-1.05480586095487,-1.00524961539314,1.04929745289418,0
RPL23AP53,5.91577260682837,2.38609448202083,-2.47927005883613,0
RPL23AP7,1.84093328494037,-2.06773852345157,-3.80656867237545,0
RPL23AP82,1.9111875811581,-1.17688722300387,-2.24925224502864,0
RPL24,-1.08020628826155,-1.01769087524731,1.0614286857972,0
RPL26,-1.23138075273193,-1.07995432352768,1.1402155868126,0
RPL26L1,-1.55828331197085,1.56125293453359,2.43287439364922,0
RPL27,-1.21183172807232,-1.06536709808814,1.13747808642393,0
RPL27A,-1.14700271304666,-1.03961375692221,1.1032969748711,0
RPL27AP,-1.04706656133638,-1.26828152857111,-1.21127116021392,0
RPL28,-1.22538453300611,-1.02356991309951,1.19716740138979,0
RPL29,-1.20430141321559,-1.12418428198397,1.07126690215792,0
RPL29P24,1.28161825392838,1.0,-1.28161825392838,0
RPL29P28,-4.04626998102439,1.21895431503489,4.93221825316584,0
RPL29P30,-1.75793481733177,1.35872370120037,2.38854770147402,0
RPL3,-1.13816112359924,1.01163937341639,1.15140860592483,0
RPL30,-1.15061296588503,-1.04248277566429,1.10372371874618,0
RPL30P11,1.0,2.29022633738866,2.29022633738866,0
RPL31,-1.08443761483017,-1.02079927966029,1.06234167327299,0
RPL32,-1.09865248973785,-1.14235455618582,-1.03977787958993,0
RPL32P3,1.41613068921902,1.80643340364879,1.27561207267178,0
RPL34,-1.17640425271696,-1.12015773254018,1.05021303566707,0
RPL34-AS1,-1.2312290599042,2.93254385687076,3.61063321602282,0
RPL35,-1.13016418991857,-1.09083826654439,1.0360511036148,0
RPL35A,-1.09746894569707,-1.04693941862118,1.04826404104875,0
RPL36,-1.25812910352912,-1.15225284402833,1.09188630780953,0
RPL36A,-1.05631265639055,1.06991512104453,1.13016488362296,0
RPL36A-HNRNPH2,-1.90449417706263,-2.89410692146569,-1.51961972702346,0
RPL36AL,-1.0948945827567,-1.10971469777371,-1.01353565471088,0
RPL36AP13,1.02489824243888,1.84799597567516,1.80310190724653,0
RPL37,-1.09429943506757,-1.02394517707739,1.06870900861214,0
RPL37A,-1.22193480981937,-1.07960784653201,1.13183209416693,0
RPL38,-1.14873619892271,-1.07110794115423,1.07247472900334,0
RPL39,-1.23765588879622,-1.12277897872517,1.10231480304475,0
RPL39L,-2.91461594339526,1.93738353941292,5.64672895244443,0
RPL39P5,-2.12259378166996,-1.21006824503414,1.75411080356884,0
RPL3L,-8.33274773926147,1.58151196413826,13.178340243788,0
RPL4,-1.13651661193762,-1.04145482891996,1.09127787435221,0
RPL41,-1.0494340650614,-1.07680384295649,-1.02608051216013,0
RPL5,-1.06091735639729,-1.01232409711063,1.04800168189748,0
RPL5P27,-5.9555068274756,1.4125208920832,8.41227781675343,0
RPL5P35,4.17482342341071,18.0609643570319,4.32616245653728,0
RPL6,-1.04372437820113,-1.02656768330356,1.01671267776749,0
RPL6P27,-1.18161025035404,1.23295525306666,1.45687256525142,0
RPL6P7,-3.12411462921507,-1.90801587890442,1.63736301346136,0
RPL6P9,1.33457613099415,1.0,-1.33457613099415,0
RPL7,-1.22775747839032,-1.02568772416696,1.19700904033679,0
RPL7A,-1.0959604451823,-1.0269282351334,1.06722203917193,0
RPL7AP23,1.0,1.45704857027028,1.45704857027028,0
RPL7L1,-1.1763349589752,1.42997946276287,1.68213483266455,0
RPL7P15,-3.73061507953011,-3.59220205453751,1.03853152547969,0
RPL7P24,1.0,1.47986494411069,1.47986494411069,0
RPL7P58,-1.96180642406145,-1.96180642406145,1.0,0
RPL7P6,-2.86937707873259,-1.96937881755313,1.45699600968476,0
RPL8,-1.10865080035818,-1.03042003678667,1.07592123675648,0
RPL9,-1.04666427100821,-1.06876246318912,-1.02111297079017,0
RPL9P29,-12.4048016984897,-12.4048016984897,1.0,0
RPL9P7,1.11621812520726,-3.53112680129134,-3.94150773800654,0
RPL9P8,-1.21848358101013,-1.1754629420985,1.03659888999548,0
RPLP0,-1.1044640589724,-1.03791307460048,1.06411999810055,0
RPLP0P2,-2.95279915032145,1.18274006775828,3.49239386712779,0
RPLP0P6,2.17562839470066,-2.27746014911785,-4.95490696821998,0
RPLP1,-1.13226787139589,-1.00728224318917,1.12408203266941,0
RPLP2,-1.20257489249876,-1.09933446945225,1.09391174925858,0
RPN1,1.15391149870499,-1.27938915486827,-1.47630185712096,0
RPN2,1.0698404637793,-2.04081374179101,-2.18334512000487,0
RPP14_1,1.17420797687538,-1.40726396503569,-1.65242057331418,0
RPP21,1.24705975179461,7.68213275481342,6.16019620852833,0
RPP25,-5.12146790682031,1.77478687978076,9.08951404624292,0
RPP25L,-1.03030597482959,-1.76071967995,-1.70892892302329,0
RPP30,1.86173117720859,1.12587253774535,-1.6535896513977,0
RPP38,1.27878408642403,2.1912118474064,1.71351197646967,0
RPP40,2.16627432942892,3.35105823233568,1.54692237580967,0
RPRD1A,1.07757800440785,-2.16115316550228,-2.32881111530165,0
RPRD1B,1.51762252991921,1.16447135916298,-1.30327166742003,0
RPRD2,-1.14274809447203,-1.3110720300838,-1.14729749839534,0
RPS10,-1.05164698477008,-1.05611306008006,-1.00424674379774,0
RPS10-NUDT3,-1.06358275937529,-1.58094331432888,-1.48643187414722,0
RPS10P16,1.0,1.35869251687693,1.35869251687693,0
RPS10P28,-1.95089040773489,-4.13916310088028,-2.12167894437807,0
RPS10P7,-2.23038021804295,-1.91048980306712,1.16743895437823,0
RPS11,-1.11954248272081,-1.09560324757811,1.02185027763985,0
RPS11P6,1.0,3.52942731995038,3.52942731995038,0
RPS12,-1.14339854777578,1.02886809552666,1.17640628627802,0
RPS13,-1.17412496784186,1.00438119333332,1.17926903632345,0
RPS14,-1.12405544237144,-1.05088920991532,1.06962316461696,0
RPS15,-1.16585692268911,-1.00357185667258,1.16170747011041,0
RPS15A,-1.14866183467608,-1.03280054909272,1.11218166536137,0
RPS16,-1.09805599292132,-1.05193655957715,1.04384240943457,0
RPS17,-1.07318527075667,-1.21576994895909,-1.13286119562737,0
RPS17L,-1.05426029495182,1.05183519628443,1.10890808427553,0
RPS18,-1.14490672590266,-1.10743347677304,1.0338379233747,0
RPS19,-1.03021044181855,1.04927369018924,1.08097271195844,0
RPS19BP1,1.2286001358157,-1.00554082763122,-1.23540759739595,0
RPS2,-1.15994605112904,-1.03913655614763,1.11625949858725,0
RPS20,-1.11629839046284,-1.10870528149796,1.00684862703515,0
RPS20P2,-1.08354897801349,-1.40534671199874,-1.29698494531849,0
RPS21,-1.20556430262038,-1.03857752065213,1.16078412891451,0
RPS23,-1.19384251275528,-1.04264916015991,1.14500884705282,0
RPS23P6,-1.5196631659463,-1.03213802155695,1.4723449133808,0
RPS24,-1.1639276543235,-1.04927606682551,1.10926732356038,0
RPS25,-1.07625809913355,-1.15506632511107,-1.07322428146275,0
RPS26,1.39564328476753,1.398451997816,1.00201248634169,0
RPS26P55,1.29685134607058,1.0,-1.29685134607058,0
RPS27,-1.05416985119892,1.01415736342454,1.06909411689353,0
RPS27A,-1.12717714858625,-1.01994348275416,1.10513687046907,0
RPS27L,1.10958240699999,1.14193790828948,1.02916007056833,0
RPS27P25,-2.19939829103628,-1.38974588264851,1.58259025516576,0
RPS28,-1.28701815853761,-1.16676569541862,1.10306479149256,0
RPS29,-1.11539935273048,-1.08293000933757,1.029982864186,0
RPS2P35,-1.4344192957443,-1.4344192957443,1.0,0
RPS2P46,-1.18845616112406,-1.15127733536496,1.0322935444111,0
RPS2P55,-2.93659052707954,-3.07603381647602,-1.04748475761623,0
RPS2P6,-1.54392197772315,6.6998570927335,10.3440566130756,0
RPS3,-1.15974920753008,-1.00364155671535,1.1555412385729,0
RPS3A,-1.15935670627362,-1.11187547570465,1.04270373041449,0
RPS3AP4,-2.93399725708719,-1.50505080108671,1.94943403569416,0
RPS4X,-1.17292657342051,-1.11325989877675,1.05359635670819,0
RPS4XP16,-1.77096834832782,-1.63787690589373,1.08125851335663,0
RPS4XP9,1.76933903126063,-1.25005542436364,-2.21177185356566,0
RPS4Y1,1.08584242485479,1.16309360402757,1.07114400524838,0
RPS4Y2,2.41892369385373,5.0546003228408,2.08960718177432,0
RPS5,-1.02915894976317,1.08458867109059,1.11621413766462,0
RPS6,-1.08319105860889,-1.03436625414251,1.04720262699102,0
RPS6KA1,1.19988219711413,1.48223733401922,1.23531904847341,0
RPS6KA2,-1.36336899521872,1.01445768867721,1.38308015970375,0
RPS6KA2-AS1,1.31865750374616,1.0,-1.31865750374616,0
RPS6KA3,1.10731467377446,-1.00618888880393,-1.11416772116141,0
RPS6KA4,1.27027707904087,1.07811473021181,-1.17823923877871,0
RPS6KA5,1.20610747748514,-2.32881575353027,-2.80880209401806,0
RPS6KA6,1.07917979091786,-20.8475629905703,-22.4982686693106,0
RPS6KB1,1.33177142729285,-1.18379851990418,-1.57654904447996,0
RPS6KB2,-1.30538818698041,-1.48260580198113,-1.13575855578306,0
RPS6KC1,1.1806672816695,-1.29858343267562,-1.53319497147816,0
RPS6KL1,-2.98849402078702,2.17373423479499,6.49619176346489,0
RPS7,-1.05161016001754,1.01074891734367,1.06291383070532,0
RPS8,-1.13653481679022,-1.0548299348234,1.07745787189903,0
RPS9,1.01425433089275,1.01711242645413,1.00281792788487,0
RPSA,-1.12977834547986,-1.11135881067975,1.01657388651001,0
RPSAP52,-6.14461102162799,8.1694240274814,50.1979329196147,0
RPSAP58,5.35839905739694,4.17178941507588,-1.2844366108301,0
RPTN,14.6216910346107,24.6040591196373,1.6827095485329,0
RPTOR,-1.07852359150738,-1.18546260066788,-1.09915314787972,0
RPUSD1,-2.26028889678902,1.06170018090823,2.39974913062575,0
RPUSD2,-3.68213911620192,-2.00478375120237,1.83667645649739,0
RPUSD3,2.76842866765598,4.61043173497467,1.66536049450691,0
RPUSD4,-1.66578057341054,-1.52866789315736,1.08969422388402,0
RQCD1,1.08774623358999,-1.08226313469882,-1.17722764852193,0
RRAD,-3.58271980145204,2.61753158592705,9.37788224382701,0
RRAGA,-1.0217958520076,1.53189491323971,1.56528386805988,0
RRAGB,-1.35639400064238,-1.31402972776722,1.03223996533712,0
RRAGC,1.64043424432361,1.45416212586242,-1.1280958396236,0
RRAGD,-1.80008820083163,-1.48868597508645,1.20917925671134,0
RRAS,1.22818758293257,-1.35217998941586,-1.66073067289046,0
RRAS2,-1.27560615416348,-1.7080202499681,-1.33898715084845,0
RRBP1,-1.04383819428215,-1.28036021648551,-1.22658877927533,0
RREB1,1.05575031547942,-1.18524707094021,-1.25132496906619,0
RRH,2.51604888496481,1.0,-2.51604888496481,0
RRM1,-1.11214092000001,1.24272068917244,1.38208053055928,0
RRM2,-1.91906217288728,-1.14970535622792,1.66917737878821,0
RRM2B,1.10709277905338,1.38934233659148,1.25494661592811,0
RRN3,1.02568833101467,-1.06460422343686,-1.09195212912812,0
RRN3P1,-1.18439490140584,-1.37372394170693,-1.15985296802305,0
RRN3P2,1.54349250721189,-1.36349032617547,-2.10453710210773,0
RRN3P3,1.48553980015985,-1.22210839783839,-1.81549066509851,0
RRNAD1,-1.18674447856833,1.61188419641013,1.91289467018127,0
RRP1,-1.15800581189401,1.32325533648314,1.53233737026724,0
RRP12,-1.21162642684008,1.82385337666032,2.20982894984316,0
RRP15,1.34224038468741,-1.11316513392537,-1.49413519758061,0
RRP1B,1.02211756763443,1.08852798114231,1.06497336080582,0
RRP36,-1.21089593489892,-1.03688621090004,1.16781949858108,0
RRP7A,1.02154716427132,1.05717430876617,1.03487567264725,0
RRP7B,1.93621652442185,1.1459642843252,-1.68959587214535,0
RRP8,-1.01549691329686,-1.05117394481799,-1.03513258489906,0
RRP9,1.46640898501199,1.38407114450861,-1.05948960126079,0
RRS1,1.2173473510701,1.58641122747734,1.3031705585779,0
RS1,-5.45514475671943,-5.45514475671943,1.0,0
RSAD1,-1.05440174326343,1.92720932865265,2.03205287576489,0
RSAD2,1.35526101011737,1.66444349380321,1.22813500969755,0
RSBN1,1.0680331958314,-1.08241541953338,-1.15605559974142,0
RSBN1L,-1.04191644408596,-1.18853122416088,-1.14071644699258,0
RSBN1L-AS1,-1.35389559637128,1.5139614953297,2.04974580160255,0
RSF1,-1.02097652526937,-1.61649806190811,-1.58328621853634,0
RSG1,-2.18447077675283,4.75631590457393,10.3900330985465,0
RSL1D1,1.13846897845282,-1.0891758036949,-1.23999286458806,0
RSL24D1,1.09725423119637,-1.10369145602775,-1.21103012006174,0
RSPH1,1.1704396202423,1.46263736839359,1.24964786145124,0
RSPH10B,-17.4818975896895,-1.81113930617895,9.65243122384215,0
RSPH10B2,2.27433215163231,25.7376752283157,11.3165859304427,0
RSPH3,-1.85987250065933,-1.37693974155643,1.35072904392825,0
RSPH4A,1.41363337237491,7.70186544584608,5.44827647419423,0
RSPH6A,-3.83663364253281,2.20393426492133,8.45568834672801,0
RSPH9,1.15342348044326,-1.37987498120734,-1.59158020340075,0
RSPO1,-1.19754910279737,3.37058824458326,4.03644492820007,0
RSPO2,-1.33346599946892,6.85020397949467,9.13451409608287,0
RSPO3,-1.47817718678188,1.87674116570921,2.77415597664579,0
RSPO4,-111.757966093053,1.29124931534764,144.3073972023,0
RSPRY1,-1.2557829675303,1.1974675591183,1.50375936491085,0
RSRC1,1.18448469826379,-1.36029963711398,-1.61125410521529,0
RSRC2,1.16010535211326,-1.09816408344668,-1.27398603070505,0
RSU1,2.03176408636457,-2.32751849078033,-4.72896847991695,0
RSU1P1,4.41857872904991,1.62526694220028,-2.71867876858927,0
RTBDN,1.0,3.07836726992475,3.07836726992475,0
RTCA,-1.24838327465112,1.00971843980673,1.26051561236154,0
RTCB,-1.25330553318065,-1.43195937494647,-1.14254612066734,0
RTDR1,-2.09226557000273,3.87280606152892,8.10293878183482,0
RTEL1,2.27472627068489,1.48422033295987,-1.53260686447313,0
RTEL1-TNFRSF6B,-2.40011226302721,-6.00747537424511,-2.5029976583962,0
RTF1,-1.00834700860328,-1.10005869352847,-1.09095250359519,0
RTFDC1,-1.07015169948736,1.03582371894105,1.10848851319407,0
RTKN,-2.06863056796472,2.35574874212113,4.87317385839622,0
RTKN2,-1.1986025724657,-1.35390099754215,-1.12956623708639,0
RTL1,-7.2136670911052,1.94707706011947,14.0455657124297,0
RTN1,1.29333031540594,1.21262139808966,-1.06655739165038,0
RTN2,-1.10933864726175,-4.50609674091504,-4.06196678718237,0
RTN3,1.39054900902907,-1.76211660303499,-2.45030949614399,0
RTN4,1.89862031822487,-1.09191692353551,-2.07313565683811,0
RTN4IP1,1.07817635849648,1.66115527231251,1.54070830733944,0
RTN4R,-1.96210987883432,2.52437774254918,4.95310650656523,0
RTN4RL1,-7.31178264820617,1.5665899601201,11.4545652872601,0
RTN4RL2,-2.32844709877394,1.27443317793326,2.96745023573996,0
RTP1,-8.54458390525875,-8.54458390525875,1.0,0
RTP2,-4.75133867415455,6.03679068659852,28.6828370570115,0
RTP3,4.4118559223124,9.11672596751535,2.06641516134031,0
RTP4,-1.15304941064551,1.98522659766941,2.28906435844052,0
RTTN,-1.28921583874003,-1.37990832218015,-1.07034701305621,0
RUFY1,1.78258932874544,-1.85423789083479,-3.30534467715754,0
RUFY2,1.25913609331382,-2.09941073713493,-2.64344383381716,0
RUFY3,1.10714093186205,1.03961495388728,-1.0649528729096,0
RUFY4,-2.88582425576627,1.13604742620381,3.2784332182398,0
RUNDC1,-1.37638093326062,-1.00616600878884,1.36794616518344,0
RUNDC3A,-1.60845984316028,3.15962238967828,5.08212573334763,0
RUNDC3B,1.20085869051982,2.20984675042062,1.84022214092821,0
RUNX1,1.07253928249182,-1.37371177580645,-1.47335984237402,1
RUNX1T1,-1.13269547960679,2.00565220305588,2.2717931840648,0
RUNX2,-1.04331850786811,1.20111167936167,1.25314204509458,0
RUNX3,-1.09064757610015,-1.05946771531538,1.02942974130693,0
RUSC1,-3.10309219096681,-1.09263530134908,2.84000726238243,0
RUSC1-AS1,1.07400904336273,-13.2850612672389,-14.2682759426424,0
RUSC2,-1.31422358690459,2.147754449146,2.82262955594695,0
RUVBL1,1.30279991133263,1.08832307136138,-1.19707093014482,0
RUVBL2,-1.61565247363561,1.26504110230944,2.04386678619697,0
RWDD1,-1.37396648501771,-1.15441073979648,1.19018858509574,0
RWDD2A,1.29384822811288,-1.82431309196644,-2.3603842615639,0
RWDD2B,-1.79756212209913,2.51000744363447,4.51189430686419,0
RWDD3,-1.88757013850963,1.4122441139829,2.66570981784012,0
RWDD4,2.32058231911777,1.74809339078225,-1.32749333150865,0
RXFP1,-5.74392547906111,-2.97614611094246,1.92998773075767,0
RXFP2,-7.54839427370195,-1.18505888508677,6.36963645325459,0
RXFP3,-8.11065770720399,2.59037209329888,21.0096213830407,0
RXFP4,1.43704309723466,2.77435274612814,1.93059815079095,0
RXRA,-1.26999009698881,1.43463524317782,1.82197255162697,0
RXRB,-1.75566924445447,-1.52460243189254,1.15155873277409,0
RXRG,-4.97540275649253,2.63111968574265,13.0908801371057,0
RYBP,1.5784169450395,-1.53314607120012,-2.419943738003,0
RYK,1.40720317308714,-1.09875783293462,-1.54617550895995,0
RYR1,-2.44646580727176,2.66667548969538,6.52393040462942,0
RYR2,1.77905275535794,1.83151536979434,1.02948907179869,0
RYR3,-6.34256829837524,1.59620061328324,10.1240114076574,0
S100A1,-14.842168863502,-8.09597899030882,1.83327660327041,0
S100A10,-1.08314118381446,1.17624389915937,1.27403820939002,0
S100A11,-1.15688971715952,1.03088823944481,1.19262400375438,0
S100A12,1.83661018970646,1.66725570994967,-1.10157678797927,0
S100A13,1.23124359005009,1.42047354311069,1.15369010209661,0
S100A14,-2.93157128453921,2.77815207249411,8.14435083980681,0
S100A16,-1.0878010048014,2.15234756303505,2.34132584175138,0
S100A2,-6.13460349510911,1.87607166710514,11.5089558060983,0
S100A3,-5.74598476697071,1.53694149854871,8.83124243838605,0
S100A4,-1.09443475884207,-1.24063751137732,-1.13358745357278,0
S100A5,-6.20623693667092,-36.0543977963313,-5.80938146001097,0
S100A6,1.01641989608197,-1.01381792537467,-1.03046471035537,0
S100A7A,2.5536051310731,2.49456123906362,-1.02366904892326,0
S100A8,1.05599794842429,1.01395677027124,-1.04146249562672,0
S100A9,1.14242547530437,1.03223982196178,-1.10674423811046,0
S100B,1.07407698150841,1.4921856459001,1.38927253035858,0
S100P,-1.32234160546809,-1.07460922249199,1.23053253014302,0
S100PBP,1.06365780784733,-2.20812332547687,-2.34868761583329,0
S100Z,2.21520223865892,-1.73353706476916,-3.84013518667487,0
S1PR1,-1.11591805066888,-1.31697263814722,-1.18016967048595,0
S1PR3,-4.66684315331848,2.39009721070243,11.1542088035322,0
S1PR4,-1.66679992526451,-1.30725600245162,1.27503711754897,0
S1PR5,-1.47326497387179,1.49701641280873,2.2055018463023,0
SAA1,-1.27745651096018,-2.1607719796059,-1.69146421899074,0
SAA4,-7.59263145338128,2.2651143913856,17.1981787735409,0
SAAL1,-1.22229828368471,-3.72750076866026,-3.04958357416934,0
SAC3D1,-1.99388480515992,2.15798796905118,4.30277942120905,0
SACM1L,1.10395633916243,-1.88369158902278,-2.07951327072866,0
SACS,1.24932013631765,1.25120603884131,1.00150954304572,0
SACS-AS1,1.0,1.47986841471952,1.47986841471952,0
SAE1,-1.07036063353695,-1.46803865548747,-1.37153647984643,0
SAFB,1.37839032183445,1.1150375826674,-1.23618283657942,0
SAFB2,-1.1334156508544,-1.36066572795065,-1.20050021095522,0
SAG,-31.3761218868456,-1.3573301275762,23.1160579503781,0
SALL1,-10.4937968968579,1.85135380785463,19.427730843851,0
SALL2,-3.56216248065846,1.83870002710179,6.5497482497277,0
SALL3,-3.0618812128134,2.67197764118886,8.18127814061364,0
SALL4,-1.2010242990124,16.4236423377707,19.7251935259513,0
SALL4P1,1.2997007329775,1.0,-1.2997007329775,0
SAMD1,1.19829892498261,-1.10622983245325,-1.32559401901242,0
SAMD10,1.26646648994639,12.8602030383766,10.1543966148848,0
SAMD11,-30.1134238406078,2.52808892434787,76.1294132856336,0
SAMD12,7.79922387652719,1.63235775952566,-4.77788881206627,0
SAMD13,-66.2365946748683,-2.18198500961445,30.3561181140158,0
SAMD14,1.45629301920676,1.24884582354849,-1.16611113377377,0
SAMD15,-8.66643049169897,1.99220008564359,17.2652635677869,0
SAMD3,1.02200445638423,-1.12030703675149,-1.14495878407863,0
SAMD4A,-1.00434004469932,1.16382426968617,1.16887531903876,0
SAMD4B,1.30094880613567,1.39665192191838,1.07356409055556,0
SAMD5,-8.37191323319114,2.05392774254219,17.1953048478074,0
SAMD7,3.38488545031888,6.14830738575406,1.81640042949602,0
SAMD8,1.3172411584884,1.14447969231888,-1.15095197173789,0
SAMD9,1.06432549394972,-1.04854855044982,-1.11599695388777,0
SAMD9L,-1.0013779709358,1.11764510946811,1.1191851919455,0
SAMHD1,1.0272495647652,1.00047279045558,-1.0267641204889,0
SAMM50,-1.12456679506904,1.11854242606541,1.25787567122913,0
SAMSN1,-1.06260767109636,-1.02281913316867,1.03890085415632,0
SAP130,-1.34991320378462,-1.07732668437517,1.25302122685984,0
SAP18,1.15037373825852,1.21037462945004,1.05215773726054,1
SAP25,2.18714478165392,-3.34633305627764,-7.31891488171366,0
SAP30,-1.49942065959567,1.08515417022625,1.62710258168364,1
SAP30BP,-1.26977952583175,1.05668054724408,1.34175132423522,0
SAP30L,1.21101025577215,1.1222080490376,-1.07913167866752,0
SAP30L-AS1,1.42689873284515,-6.16775697697821,-8.80076461494704,0
SAPCD1,-3.6303197357412,1.12255742590089,4.07524237775084,0
SAPCD1-AS1,6.99261100654861,1.0,-6.99261100654861,0
SAPCD2,-2.74266248814947,1.46366579712572,4.0143412769641,0
SAR1A,1.0588451181934,1.0610995977435,1.00212918727334,0
SAR1B,-1.20904819975961,-1.46267467228968,-1.20977366541756,0
SARDH,-2.1249367005301,1.94994708975714,4.14351413511682,0
SARM1,-1.57502824656172,-1.11218682896577,1.4161543776115,0
SARNP,-1.04387509185217,-1.06286474309826,-1.0181914976172,0
SARS,1.02245809830868,-1.1258271943444,-1.15111113215357,0
SARS2,-4.40596974651885,1.52037516566331,6.69872698327112,0
SART1,-1.00829841322005,-1.23483282827034,-1.2246700104653,0
SART3,1.0636112990334,1.12856905095306,1.06107282987562,0
SASH1,-1.17580801874597,1.52796061340874,1.79658834157401,0
SASH3,-1.06201876388661,-1.10671426645634,-1.042085417028,0
SASS6,3.18385354965755,1.94184655007501,-1.63960100221852,0
SAT1,1.60413079154996,-1.34399827982001,-2.15594902444945,0
SAT2,1.77116485226437,1.60509924446984,-1.10346127092558,0
SATB1,-1.23027632284604,-1.25879060266773,-1.02317713451213,0
SATB2,-1.31504429730516,1.70522347600786,2.24244440775502,0
SATB2-AS1,-137.778782061483,-1.29337585761543,106.52648358189,0
SATL1,-4.30036327979035,1.77320545211088,7.62542761378168,0
SAV1,1.25431101339613,-1.62648164521402,-2.0401138406786,0
SAYSD1,-1.55356749212118,1.2504152289287,1.94260445131689,0
SBDS,1.136178312856,-2.16108141347373,-2.45537383430505,0
SBDSP1,1.55479582587665,1.01583281688736,-1.53056270680518,0
