gene_id,gene_symbol,type_of_gene,crewID,Timepoint,z_counts
ENSG00000111704,NANOG,Trans-acting factors,C003,R+194,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C003,R+45,2.79055584210317
ENSG00000111704,NANOG,Trans-acting factors,C003,R+82,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C004,L-44,0.114571165742306
ENSG00000111704,NANOG,Trans-acting factors,C004,R+1,1.76360717556469
ENSG00000111704,NANOG,Trans-acting factors,C004,R+194,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C004,R+45,-0.442999003662762
ENSG00000135457,CP2,Trans-acting factors,C001,L-3,-0.0438936556990206
ENSG00000135457,CP2,Trans-acting factors,C001,L-44,-1.7101440236338
ENSG00000135457,CP2,Trans-acting factors,C001,L-92,-1.06319365428208
ENSG00000135457,CP2,Trans-acting factors,C001,R+1,0.728751780188909
ENSG00000135457,CP2,Trans-acting factors,C001,R+194,2.25255111758725
ENSG00000135457,CP2,Trans-acting factors,C001,R+45,1.63221180498864
ENSG00000135457,CP2,Trans-acting factors,C001,R+82,0.205759905603879
ENSG00000135457,CP2,Trans-acting factors,C002,L-3,-0.334882882525668
ENSG00000135457,CP2,Trans-acting factors,C002,L-44,-0.300970104809567
ENSG00000135457,CP2,Trans-acting factors,C002,L-92,-1.2745545583701
ENSG00000135457,CP2,Trans-acting factors,C002,R+1,-0.383231707642651
ENSG00000135457,CP2,Trans-acting factors,C002,R+194,0.833825197694353
ENSG00000135457,CP2,Trans-acting factors,C002,R+45,-0.207021641369049
ENSG00000135457,CP2,Trans-acting factors,C002,R+82,0.770369787825772
ENSG00000135457,CP2,Trans-acting factors,C003,L-3,0.188641219642661
ENSG00000135457,CP2,Trans-acting factors,C003,L-44,-1.3854578525343
ENSG00000135457,CP2,Trans-acting factors,C003,L-92,-1.10536827215578
ENSG00000135457,CP2,Trans-acting factors,C003,R+1,-0.0864660518149727
ENSG00000135457,CP2,Trans-acting factors,C003,R+194,1.6790691804453
ENSG00000135457,CP2,Trans-acting factors,C003,R+45,0.296571662263326
ENSG00000135457,CP2,Trans-acting factors,C003,R+82,0.00309117212870417
ENSG00000135457,CP2,Trans-acting factors,C004,L-44,-1.07669933019119
ENSG00000135457,CP2,Trans-acting factors,C004,R+1,-0.129737728906574
ENSG00000135457,CP2,Trans-acting factors,C004,R+194,0.936458935297519
ENSG00000135457,CP2,Trans-acting factors,C004,R+45,-0.425680299731565
ENSG00000135503,ALK4,Trans-acting factors,C001,L-3,0.326692763716134
ENSG00000135503,ALK4,Trans-acting factors,C001,L-44,-1.16315646195493
ENSG00000135503,ALK4,Trans-acting factors,C001,L-92,-0.281768933974246
ENSG00000135503,ALK4,Trans-acting factors,C001,R+1,0.442162668674239
ENSG00000135503,ALK4,Trans-acting factors,C001,R+194,0.0711063973109449
ENSG00000135503,ALK4,Trans-acting factors,C001,R+45,3.97167686458265
ENSG00000135503,ALK4,Trans-acting factors,C001,R+82,-0.501572669197259
ENSG00000135503,ALK4,Trans-acting factors,C002,L-3,0.243037635764197
ENSG00000135503,ALK4,Trans-acting factors,C002,L-44,0.111001917989489
ENSG00000135503,ALK4,Trans-acting factors,C002,L-92,-0.686320543519738
ENSG00000135503,ALK4,Trans-acting factors,C002,R+1,-1.01033277796849
ENSG00000135503,ALK4,Trans-acting factors,C002,R+194,0.0610331100704407
ENSG00000135503,ALK4,Trans-acting factors,C002,R+45,1.22589247141386
ENSG00000135503,ALK4,Trans-acting factors,C002,R+82,-0.632780146032488
ENSG00000135503,ALK4,Trans-acting factors,C003,L-3,-0.402384004780549
ENSG00000135503,ALK4,Trans-acting factors,C003,L-44,-0.848941292479629
ENSG00000135503,ALK4,Trans-acting factors,C003,L-92,-0.298142230849794
ENSG00000135503,ALK4,Trans-acting factors,C003,R+1,-0.604512689895848
ENSG00000135503,ALK4,Trans-acting factors,C003,R+194,-0.188584945283282
ENSG00000135503,ALK4,Trans-acting factors,C003,R+45,0.101218887276827
ENSG00000135503,ALK4,Trans-acting factors,C003,R+82,1.00539430184061
ENSG00000135503,ALK4,Trans-acting factors,C004,L-44,-0.272144968951274
ENSG00000135503,ALK4,Trans-acting factors,C004,R+1,-0.240869233999695
ENSG00000135503,ALK4,Trans-acting factors,C004,R+194,-0.485266898552255
ENSG00000135503,ALK4,Trans-acting factors,C004,R+45,0.0575607788000835
ENSG00000185591,SP1,Trans-acting factors,C001,L-3,0.634090154752588
ENSG00000185591,SP1,Trans-acting factors,C001,L-44,-1.92921899125973
ENSG00000185591,SP1,Trans-acting factors,C001,L-92,-1.22742020681002
ENSG00000185591,SP1,Trans-acting factors,C001,R+1,0.343602425042104
ENSG00000185591,SP1,Trans-acting factors,C001,R+194,0.839995312848701
ENSG00000185591,SP1,Trans-acting factors,C001,R+45,-0.132761266318158
ENSG00000185591,SP1,Trans-acting factors,C001,R+82,1.05105176186901
ENSG00000185591,SP1,Trans-acting factors,C002,L-3,0.340575255944408
ENSG00000185591,SP1,Trans-acting factors,C002,L-44,-1.19358324798197
ENSG00000185591,SP1,Trans-acting factors,C002,L-92,-0.657492539433344
ENSG00000185591,SP1,Trans-acting factors,C002,R+1,-0.550901687997609
ENSG00000185591,SP1,Trans-acting factors,C002,R+194,0.378746973421671
ENSG00000185591,SP1,Trans-acting factors,C002,R+45,0.831368550319077
ENSG00000185591,SP1,Trans-acting factors,C002,R+82,0.971922613489247
ENSG00000185591,SP1,Trans-acting factors,C003,L-3,0.395570390680357
ENSG00000185591,SP1,Trans-acting factors,C003,L-44,-1.70880476911213
ENSG00000185591,SP1,Trans-acting factors,C003,L-92,-0.627206415485184
ENSG00000185591,SP1,Trans-acting factors,C003,R+1,-0.976441957198354
ENSG00000185591,SP1,Trans-acting factors,C003,R+194,1.01062613912643
ENSG00000185591,SP1,Trans-acting factors,C003,R+45,1.64757991805375
ENSG00000185591,SP1,Trans-acting factors,C003,R+82,1.23077171463703
ENSG00000185591,SP1,Trans-acting factors,C004,L-44,-1.13774299028087
ENSG00000185591,SP1,Trans-acting factors,C004,R+1,-0.00272418484509198
ENSG00000185591,SP1,Trans-acting factors,C004,R+194,1.03720864686057
ENSG00000185591,SP1,Trans-acting factors,C004,R+45,-0.568811600322453
ENSG00000123405,NF-E2,Trans-acting factors,C001,L-3,-0.192275481656867
ENSG00000123405,NF-E2,Trans-acting factors,C001,L-44,-0.273404058337944
ENSG00000123405,NF-E2,Trans-acting factors,C001,L-92,0.0331584362253267
ENSG00000123405,NF-E2,Trans-acting factors,C001,R+1,-0.763248848843227
ENSG00000123405,NF-E2,Trans-acting factors,C001,R+194,-0.592887324160319
ENSG00000123405,NF-E2,Trans-acting factors,C001,R+45,1.32250839447672
ENSG00000123405,NF-E2,Trans-acting factors,C001,R+82,-0.934784003119061
ENSG00000123405,NF-E2,Trans-acting factors,C002,L-3,1.04134713881224
ENSG00000123405,NF-E2,Trans-acting factors,C002,L-44,-0.131649291561866
ENSG00000123405,NF-E2,Trans-acting factors,C002,L-92,1.62242929255521
ENSG00000123405,NF-E2,Trans-acting factors,C002,R+1,-0.863380548280681
ENSG00000123405,NF-E2,Trans-acting factors,C002,R+194,-0.356179038084464
ENSG00000123405,NF-E2,Trans-acting factors,C002,R+45,-0.399988658513689
ENSG00000123405,NF-E2,Trans-acting factors,C002,R+82,0.212425100368154
ENSG00000123405,NF-E2,Trans-acting factors,C003,L-3,0.189675421995985
ENSG00000123405,NF-E2,Trans-acting factors,C003,L-44,-0.894490586967869
ENSG00000123405,NF-E2,Trans-acting factors,C003,L-92,0.776516162326723
ENSG00000123405,NF-E2,Trans-acting factors,C003,R+1,-0.867556925096665
ENSG00000123405,NF-E2,Trans-acting factors,C003,R+194,-0.34848482443833
ENSG00000123405,NF-E2,Trans-acting factors,C003,R+45,2.38834607940411
ENSG00000123405,NF-E2,Trans-acting factors,C003,R+82,-0.8218807471265
ENSG00000123405,NF-E2,Trans-acting factors,C004,L-44,-0.752963574306698
ENSG00000123405,NF-E2,Trans-acting factors,C004,R+1,-0.77507206584596
ENSG00000123405,NF-E2,Trans-acting factors,C004,R+194,-0.842632961740854
ENSG00000123405,NF-E2,Trans-acting factors,C004,R+45,2.22447291191652
ENSG00000120798,TR2,Trans-acting factors,C001,L-3,2.11238058001692
ENSG00000120798,TR2,Trans-acting factors,C001,L-44,-1.33119942195456
ENSG00000120798,TR2,Trans-acting factors,C001,L-92,-0.405114967244072
ENSG00000120798,TR2,Trans-acting factors,C001,R+1,-0.904993458253758
ENSG00000120798,TR2,Trans-acting factors,C001,R+194,-0.859259231046909
ENSG00000120798,TR2,Trans-acting factors,C001,R+45,-0.31455552616927
ENSG00000120798,TR2,Trans-acting factors,C001,R+82,2.0699138095885
ENSG00000120798,TR2,Trans-acting factors,C002,L-3,0.146305594694444
ENSG00000120798,TR2,Trans-acting factors,C002,L-44,-0.936943509108733
ENSG00000120798,TR2,Trans-acting factors,C002,L-92,-0.289763434300509
ENSG00000120798,TR2,Trans-acting factors,C002,R+1,-0.216319497308937
ENSG00000120798,TR2,Trans-acting factors,C002,R+194,0.0600153749403608
ENSG00000120798,TR2,Trans-acting factors,C002,R+45,-0.468036750922328
ENSG00000120798,TR2,Trans-acting factors,C002,R+82,-0.456288839131243
ENSG00000120798,TR2,Trans-acting factors,C003,L-3,-0.312507761243152
ENSG00000120798,TR2,Trans-acting factors,C003,L-44,-1.00104977194536
ENSG00000120798,TR2,Trans-acting factors,C003,L-92,-0.0698601162645094
ENSG00000120798,TR2,Trans-acting factors,C003,R+1,-1.24295815456156
ENSG00000120798,TR2,Trans-acting factors,C003,R+194,1.01519081503879
ENSG00000120798,TR2,Trans-acting factors,C003,R+45,0.380885089189966
ENSG00000120798,TR2,Trans-acting factors,C003,R+82,1.8536787396403
ENSG00000120798,TR2,Trans-acting factors,C004,L-44,-0.527289823759048
ENSG00000120798,TR2,Trans-acting factors,C004,R+1,-0.187630971120879
ENSG00000120798,TR2,Trans-acting factors,C004,R+194,1.59382211158912
ENSG00000120798,TR2,Trans-acting factors,C004,R+45,0.291579119636416
ENSG00000150459,SAP18,Trans-acting factors,C001,L-3,0.780894399267677
ENSG00000150459,SAP18,Trans-acting factors,C001,L-44,-1.69619390983777
ENSG00000150459,SAP18,Trans-acting factors,C001,L-92,-0.621340089859575
ENSG00000150459,SAP18,Trans-acting factors,C001,R+1,0.479877036841956
ENSG00000150459,SAP18,Trans-acting factors,C001,R+194,0.356131562730278
ENSG00000150459,SAP18,Trans-acting factors,C001,R+45,1.59064394675192
ENSG00000150459,SAP18,Trans-acting factors,C001,R+82,0.394914839408732
ENSG00000150459,SAP18,Trans-acting factors,C002,L-3,0.393289066686599
ENSG00000150459,SAP18,Trans-acting factors,C002,L-44,-1.43962235711351
ENSG00000150459,SAP18,Trans-acting factors,C002,L-92,-1.01630870560124
ENSG00000150459,SAP18,Trans-acting factors,C002,R+1,-0.952300272012623
ENSG00000150459,SAP18,Trans-acting factors,C002,R+194,0.511681395306805
ENSG00000150459,SAP18,Trans-acting factors,C002,R+45,1.6884419335928
ENSG00000150459,SAP18,Trans-acting factors,C002,R+82,0.363031065679433
ENSG00000150459,SAP18,Trans-acting factors,C003,L-3,0.438386647910904
ENSG00000150459,SAP18,Trans-acting factors,C003,L-44,-1.74587447184513
ENSG00000150459,SAP18,Trans-acting factors,C003,L-92,-1.05084004847764
ENSG00000150459,SAP18,Trans-acting factors,C003,R+1,-0.451901507043272
ENSG00000150459,SAP18,Trans-acting factors,C003,R+194,0.773047456239345
ENSG00000150459,SAP18,Trans-acting factors,C003,R+45,0.962691170491732
ENSG00000150459,SAP18,Trans-acting factors,C003,R+82,0.0125980471675409
ENSG00000150459,SAP18,Trans-acting factors,C004,L-44,-1.17515131303295
ENSG00000150459,SAP18,Trans-acting factors,C004,R+1,-0.391796063946008
ENSG00000150459,SAP18,Trans-acting factors,C004,R+194,0.422231792113299
ENSG00000150459,SAP18,Trans-acting factors,C004,R+45,1.37346837858069
ENSG00000100811,YY1,Trans-acting factors,C001,L-3,0.00961837896539627
ENSG00000100811,YY1,Trans-acting factors,C001,L-44,-1.95560060141165
ENSG00000100811,YY1,Trans-acting factors,C001,L-92,-1.25468390438716
ENSG00000100811,YY1,Trans-acting factors,C001,R+1,-0.376197443000429
ENSG00000100811,YY1,Trans-acting factors,C001,R+194,0.463917677066306
ENSG00000100811,YY1,Trans-acting factors,C001,R+45,0.260734702144806
ENSG00000100811,YY1,Trans-acting factors,C001,R+82,1.0812422452912
ENSG00000100811,YY1,Trans-acting factors,C002,L-3,-0.116976386892128
ENSG00000100811,YY1,Trans-acting factors,C002,L-44,-0.504013373307125
ENSG00000100811,YY1,Trans-acting factors,C002,L-92,-0.905191706654797
ENSG00000100811,YY1,Trans-acting factors,C002,R+1,-0.781916359447698
ENSG00000100811,YY1,Trans-acting factors,C002,R+194,1.0961996018867
ENSG00000100811,YY1,Trans-acting factors,C002,R+45,0.467236399595096
ENSG00000100811,YY1,Trans-acting factors,C002,R+82,1.27031763147788
ENSG00000100811,YY1,Trans-acting factors,C003,L-3,-0.330671773124341
ENSG00000100811,YY1,Trans-acting factors,C003,L-44,-1.32915859329075
ENSG00000100811,YY1,Trans-acting factors,C003,L-92,-1.04553370748169
ENSG00000100811,YY1,Trans-acting factors,C003,R+1,-0.579485297902491
ENSG00000100811,YY1,Trans-acting factors,C003,R+194,1.91219237007253
ENSG00000100811,YY1,Trans-acting factors,C003,R+45,0.184230596067009
ENSG00000100811,YY1,Trans-acting factors,C003,R+82,1.26084203399842
ENSG00000100811,YY1,Trans-acting factors,C004,L-44,-0.702549838089091
ENSG00000100811,YY1,Trans-acting factors,C004,R+1,0.435491950764094
ENSG00000100811,YY1,Trans-acting factors,C004,R+194,1.71252071125333
ENSG00000100811,YY1,Trans-acting factors,C004,R+45,-0.272565313593402
ENSG00000169375,SIN3,Trans-acting factors,C001,L-3,0.307262691575554
ENSG00000169375,SIN3,Trans-acting factors,C001,L-44,-1.7083954552442
ENSG00000169375,SIN3,Trans-acting factors,C001,L-92,-1.23343661902722
ENSG00000169375,SIN3,Trans-acting factors,C001,R+1,-0.27942245328222
ENSG00000169375,SIN3,Trans-acting factors,C001,R+194,1.19711437108858
ENSG00000169375,SIN3,Trans-acting factors,C001,R+45,1.15245765115391
ENSG00000169375,SIN3,Trans-acting factors,C001,R+82,1.12282158251623
ENSG00000169375,SIN3,Trans-acting factors,C002,L-3,-0.0627245625186536
ENSG00000169375,SIN3,Trans-acting factors,C002,L-44,-0.560753411412816
ENSG00000169375,SIN3,Trans-acting factors,C002,L-92,-1.19927864829068
ENSG00000169375,SIN3,Trans-acting factors,C002,R+1,-0.540494064438078
ENSG00000169375,SIN3,Trans-acting factors,C002,R+194,0.835492099854385
ENSG00000169375,SIN3,Trans-acting factors,C002,R+45,0.939618693304699
ENSG00000169375,SIN3,Trans-acting factors,C002,R+82,0.489692175877687
ENSG00000169375,SIN3,Trans-acting factors,C003,L-3,0.262207052186347
ENSG00000169375,SIN3,Trans-acting factors,C003,L-44,-1.33442074119249
ENSG00000169375,SIN3,Trans-acting factors,C003,L-92,-1.31022855336557
ENSG00000169375,SIN3,Trans-acting factors,C003,R+1,-1.02462223321224
ENSG00000169375,SIN3,Trans-acting factors,C003,R+194,1.24225216343643
ENSG00000169375,SIN3,Trans-acting factors,C003,R+45,0.571818751732593
ENSG00000169375,SIN3,Trans-acting factors,C003,R+82,0.592974197448614
ENSG00000169375,SIN3,Trans-acting factors,C004,L-44,-1.07710982062104
ENSG00000169375,SIN3,Trans-acting factors,C004,R+1,-0.159332149501387
ENSG00000169375,SIN3,Trans-acting factors,C004,R+194,1.86158392748133
ENSG00000169375,SIN3,Trans-acting factors,C004,R+45,-0.0850766455497533
ENSG00000130656,HBZ,alpha globin locus,C001,L-3,0.37143462802331
ENSG00000130656,HBZ,alpha globin locus,C001,L-44,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C001,L-92,-0.163090381952426
ENSG00000130656,HBZ,alpha globin locus,C001,R+1,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C001,R+194,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C001,R+45,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C001,R+82,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C002,L-3,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C002,L-44,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C002,L-92,-0.19973519432387
ENSG00000130656,HBZ,alpha globin locus,C002,R+1,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C002,R+194,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C002,R+45,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C002,R+82,4.12600462981202
ENSG00000130656,HBZ,alpha globin locus,C003,L-3,1.11056708064728
ENSG00000130656,HBZ,alpha globin locus,C003,L-44,-0.210584914833046
ENSG00000130656,HBZ,alpha globin locus,C003,L-92,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C003,R+1,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C003,R+194,1.11825519365583
ENSG00000130656,HBZ,alpha globin locus,C003,R+45,0.447392359895727
ENSG00000130656,HBZ,alpha globin locus,C003,R+82,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C004,L-44,-0.159903008481275
ENSG00000130656,HBZ,alpha globin locus,C004,R+1,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C004,R+194,-0.479585280589076
ENSG00000130656,HBZ,alpha globin locus,C004,R+45,0.753438816392581
ENSG00000206177,HBM,alpha globin locus,C001,L-3,0.729909531225499
ENSG00000206177,HBM,alpha globin locus,C001,L-44,-1.10609989214521
ENSG00000206177,HBM,alpha globin locus,C001,L-92,-0.366566332269396
ENSG00000206177,HBM,alpha globin locus,C001,R+1,-0.525862840417413
ENSG00000206177,HBM,alpha globin locus,C001,R+194,-0.272078592695811
ENSG00000206177,HBM,alpha globin locus,C001,R+45,0.970954027658065
ENSG00000206177,HBM,alpha globin locus,C001,R+82,-1.13409100986354
ENSG00000206177,HBM,alpha globin locus,C002,L-3,2.09031509802717
ENSG00000206177,HBM,alpha globin locus,C002,L-44,-0.650796495455341
ENSG00000206177,HBM,alpha globin locus,C002,L-92,2.90652861516358
ENSG00000206177,HBM,alpha globin locus,C002,R+1,-1.06716615278194
ENSG00000206177,HBM,alpha globin locus,C002,R+194,-0.486894889531349
ENSG00000206177,HBM,alpha globin locus,C002,R+45,1.15017429833067
ENSG00000206177,HBM,alpha globin locus,C002,R+82,-0.505683753392677
ENSG00000206177,HBM,alpha globin locus,C003,L-3,0.37167888120398
ENSG00000206177,HBM,alpha globin locus,C003,L-44,-0.995955591001015
ENSG00000206177,HBM,alpha globin locus,C003,L-92,0.365916982354388
ENSG00000206177,HBM,alpha globin locus,C003,R+1,-0.670141838997758
ENSG00000206177,HBM,alpha globin locus,C003,R+194,0.431140635542495
ENSG00000206177,HBM,alpha globin locus,C003,R+45,-0.215018413325439
ENSG00000206177,HBM,alpha globin locus,C003,R+82,-0.324930770760246
ENSG00000206177,HBM,alpha globin locus,C004,L-44,-0.462337518472598
ENSG00000206177,HBM,alpha globin locus,C004,R+1,-0.727092398603083
ENSG00000206177,HBM,alpha globin locus,C004,R+194,-0.210828136546951
ENSG00000206177,HBM,alpha globin locus,C004,R+45,0.704926556753927
ENSG00000206178,HBZP1,alpha globin locus,C001,L-3,
ENSG00000206178,HBZP1,alpha globin locus,C001,L-44,
ENSG00000206178,HBZP1,alpha globin locus,C001,L-92,
ENSG00000206178,HBZP1,alpha globin locus,C001,R+1,
ENSG00000206178,HBZP1,alpha globin locus,C001,R+194,
ENSG00000206178,HBZP1,alpha globin locus,C001,R+45,
ENSG00000206178,HBZP1,alpha globin locus,C001,R+82,
ENSG00000206178,HBZP1,alpha globin locus,C002,L-3,
ENSG00000206178,HBZP1,alpha globin locus,C002,L-44,
ENSG00000206178,HBZP1,alpha globin locus,C002,L-92,
ENSG00000206178,HBZP1,alpha globin locus,C002,R+1,
ENSG00000206178,HBZP1,alpha globin locus,C002,R+194,
ENSG00000206178,HBZP1,alpha globin locus,C002,R+45,
ENSG00000206178,HBZP1,alpha globin locus,C002,R+82,
ENSG00000206178,HBZP1,alpha globin locus,C003,L-3,
ENSG00000206178,HBZP1,alpha globin locus,C003,L-44,
ENSG00000206178,HBZP1,alpha globin locus,C003,L-92,
ENSG00000206178,HBZP1,alpha globin locus,C003,R+1,
ENSG00000206178,HBZP1,alpha globin locus,C003,R+194,
ENSG00000206178,HBZP1,alpha globin locus,C003,R+45,
ENSG00000206178,HBZP1,alpha globin locus,C003,R+82,
ENSG00000206178,HBZP1,alpha globin locus,C004,L-44,
ENSG00000206178,HBZP1,alpha globin locus,C004,R+1,
ENSG00000206178,HBZP1,alpha globin locus,C004,R+194,
ENSG00000206178,HBZP1,alpha globin locus,C004,R+45,
ENSG00000225323,HBAP1,alpha globin locus,C001,L-3,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C001,L-44,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C001,L-92,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C001,R+1,4.33199427356349
ENSG00000225323,HBAP1,alpha globin locus,C001,R+194,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C001,R+45,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C001,R+82,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C002,L-3,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C002,L-44,1.88502820444416
ENSG00000225323,HBAP1,alpha globin locus,C002,L-92,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C002,R+1,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C002,R+194,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C002,R+45,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C002,R+82,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,L-3,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,L-44,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,L-92,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,R+1,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,R+194,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,R+45,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C003,R+82,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C004,L-44,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C004,R+1,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C004,R+194,-0.270305325130767
ENSG00000225323,HBAP1,alpha globin locus,C004,R+45,-0.270305325130767
ENSG00000188536,HBA2,alpha globin locus,C001,L-3,1.17365311136135
ENSG00000188536,HBA2,alpha globin locus,C001,L-44,-0.821779475944378
ENSG00000188536,HBA2,alpha globin locus,C001,L-92,0.131206997731277
ENSG00000188536,HBA2,alpha globin locus,C001,R+1,-0.678911952714668
ENSG00000188536,HBA2,alpha globin locus,C001,R+194,-0.602081860025941
ENSG00000188536,HBA2,alpha globin locus,C001,R+45,0.285016108501389
ENSG00000188536,HBA2,alpha globin locus,C001,R+82,-0.664481664602066
ENSG00000188536,HBA2,alpha globin locus,C002,L-3,2.57295342439477
ENSG00000188536,HBA2,alpha globin locus,C002,L-44,-0.681969339384134
ENSG00000188536,HBA2,alpha globin locus,C002,L-92,2.26202316238358
ENSG00000188536,HBA2,alpha globin locus,C002,R+1,-0.707164700202008
ENSG00000188536,HBA2,alpha globin locus,C002,R+194,-0.634467435197262
ENSG00000188536,HBA2,alpha globin locus,C002,R+45,0.0210794737955142
ENSG00000188536,HBA2,alpha globin locus,C002,R+82,-0.475271674352049
ENSG00000188536,HBA2,alpha globin locus,C003,L-3,1.64161974567885
ENSG00000188536,HBA2,alpha globin locus,C003,L-44,-0.795175427201914
ENSG00000188536,HBA2,alpha globin locus,C003,L-92,0.960237392576369
ENSG00000188536,HBA2,alpha globin locus,C003,R+1,-0.760014141735727
ENSG00000188536,HBA2,alpha globin locus,C003,R+194,-0.560609461452579
ENSG00000188536,HBA2,alpha globin locus,C003,R+45,-0.0118492097579292
ENSG00000188536,HBA2,alpha globin locus,C003,R+82,-0.672149855163607
ENSG00000188536,HBA2,alpha globin locus,C004,L-44,-0.673411744305028
ENSG00000188536,HBA2,alpha globin locus,C004,R+1,-0.562273674847392
ENSG00000188536,HBA2,alpha globin locus,C004,R+194,-0.528060452051745
ENSG00000188536,HBA2,alpha globin locus,C004,R+45,0.781882652515332
ENSG00000206172,HBA1,alpha globin locus,C001,L-3,0.827625430014624
ENSG00000206172,HBA1,alpha globin locus,C001,L-44,-0.924693601875721
ENSG00000206172,HBA1,alpha globin locus,C001,L-92,0.0389283036709513
ENSG00000206172,HBA1,alpha globin locus,C001,R+1,-0.657042905357188
ENSG00000206172,HBA1,alpha globin locus,C001,R+194,-0.626438320066168
ENSG00000206172,HBA1,alpha globin locus,C001,R+45,-0.132542860850722
ENSG00000206172,HBA1,alpha globin locus,C001,R+82,-0.703635674071371
ENSG00000206172,HBA1,alpha globin locus,C002,L-3,2.3178415209642
ENSG00000206172,HBA1,alpha globin locus,C002,L-44,-0.668212119186129
ENSG00000206172,HBA1,alpha globin locus,C002,L-92,1.68818009661568
ENSG00000206172,HBA1,alpha globin locus,C002,R+1,-0.716589755310587
ENSG00000206172,HBA1,alpha globin locus,C002,R+194,-0.688746579918243
ENSG00000206172,HBA1,alpha globin locus,C002,R+45,0.288613112985974
ENSG00000206172,HBA1,alpha globin locus,C002,R+82,-0.448601967573214
ENSG00000206172,HBA1,alpha globin locus,C003,L-3,2.35292895290088
ENSG00000206172,HBA1,alpha globin locus,C003,L-44,-0.872136499312647
ENSG00000206172,HBA1,alpha globin locus,C003,L-92,0.91081676594551
ENSG00000206172,HBA1,alpha globin locus,C003,R+1,-0.745166481201991
ENSG00000206172,HBA1,alpha globin locus,C003,R+194,-0.542697482264923
ENSG00000206172,HBA1,alpha globin locus,C003,R+45,0.718948725524243
ENSG00000206172,HBA1,alpha globin locus,C003,R+82,-0.746296273507557
ENSG00000206172,HBA1,alpha globin locus,C004,L-44,-0.710058971483769
ENSG00000206172,HBA1,alpha globin locus,C004,R+1,-0.376300695021874
ENSG00000206172,HBA1,alpha globin locus,C004,R+194,-0.628501919077404
ENSG00000206172,HBA1,alpha globin locus,C004,R+45,1.04377919745745
ENSG00000086506,HBQ1,alpha globin locus,C001,L-3,0.908153017532399
ENSG00000086506,HBQ1,alpha globin locus,C001,L-44,-0.692099477985239
ENSG00000086506,HBQ1,alpha globin locus,C001,L-92,0.196197656243548
ENSG00000086506,HBQ1,alpha globin locus,C001,R+1,-0.746075228542976
ENSG00000086506,HBQ1,alpha globin locus,C001,R+194,-1.00149383464811
ENSG00000086506,HBQ1,alpha globin locus,C001,R+45,0.0143197317782822
ENSG00000086506,HBQ1,alpha globin locus,C001,R+82,-0.532019721760597
ENSG00000086506,HBQ1,alpha globin locus,C002,L-3,2.42938468533222
ENSG00000086506,HBQ1,alpha globin locus,C002,L-44,-0.332958151848176
ENSG00000086506,HBQ1,alpha globin locus,C002,L-92,1.20818308378086
ENSG00000086506,HBQ1,alpha globin locus,C002,R+1,-0.894208437514807
ENSG00000086506,HBQ1,alpha globin locus,C002,R+194,-0.924654711323518
ENSG00000086506,HBQ1,alpha globin locus,C002,R+45,1.47454520439138
ENSG00000086506,HBQ1,alpha globin locus,C002,R+82,-0.473200576562597
