SuperPathway,SubPathway,metabolite_name,annotation_confidence,Formula,Mass,RT,CAS ID,Mode,KEGG,HMDB,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Lactose,1,C12H22O11,342.1164,5.56,63-42-3,ANPNEG,C00243,HMDB00186,18235.38,,93173.79,31268.31,2434.308,5706.073,65209.88,45032.32,24521.8,11915.11,,50320.95,,13581.61,,15709.75,,,,19817.14,30061.32,65888.38,9829.445,
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Sucrose,1,C12H22O11,342.1164,5.56,57-50-1,ANPNEG,C00089,HMDB00258,18235.38,,93173.79,31268.31,2434.308,5706.073,68382.71,46280.6,24521.8,11915.11,,52890.6,,13581.61,,15709.75,,,,19817.14,30061.32,65888.38,9829.445,
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Stachyose Hydrate,1,C24H42O21,666.2192,8.66,10094-58-3,ANPNEG,C01613,HMDB03553,41235.97,22123.77,53007.45,23699.52,8630.318,1547.29,4462.178,11458.24,10296.74,3209.999,2653.945,14159.82,19300.37,10105.42,15141.29,84240.59,1983.585,2427.413,7844.909,4174.882,1805.278,389298.9,4264.209,2395.34
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Galactaric Acid,1,C6H10O8,210.0371,7.84,526-99-8,ANPNEG,C00879,HMDB00639,610115.5,356679.1,303021.7,587184.4,518076.8,350265.9,586923.9,351946.1,761005.9,454302.5,572912.1,357337.2,372214.6,319267.9,365784.3,290681.8,503376.9,380972.1,446439.7,279845.4,681303.9,635574.4,390823.5,336350.9
Lipid metabolism,Bile acid biosynthesis,Deoxycorticosterone Acetate,1,C23H32O4,372.2253,1.38,,ANPNEG,C14554,,47754.36,34316.26,44344.71,24326.83,40310.53,75961.51,39443.53,45617.84,38918.8,37283.61,36022.75,24751.03,21272.88,48322.27,38703.99,30387.33,24319.23,32304.77,28476.89,27899.16,37785.21,27247.69,8052.446,32684.74
Lipid metabolism,Bile acid biosynthesis,Lithocholic Acid,1,C24H40O3,376.306,1.4,434-13-9,ANPNEG,C03990,HMDB00761,54483.11,81055.7,80844.83,44582.13,49022.18,,90251.48,124869.0,90634.85,88695.8,79483.51,40828.09,81654.29,61618.86,86302.25,123503.9,96513.02,72237.44,73187.4,83175.18,95130.52,105850.1,109040.5,83022.49
Lipid metabolism,Bile acid biosynthesis,Chenodeoxycholate,1,C24H40O4,392.2958,1.62,474-25-9,ANPNEG,C02528,HMDB00518,9853.502,12160.56,3887.933,12136.29,5817.67,3420.611,4141.761,9947.686,17158.6,2267.057,18839.94,,7065.505,2498.98,8677.213,12247.82,17030.82,5568.952,11395.45,11556.96,2774.955,9615.945,8338.313,3734.244
Lipid metabolism,Bile acid biosynthesis,Taurolithocholic Acid,1,C26H45NO5S,483.3071,0.92,516-90-5,ANPNEG,C02592,HMDB00722,23714.09,32231.28,60756.2,184479.3,,42147.59,13054.86,9536.045,49949.98,39357.71,48813.15,29703.68,11506.57,16039.64,68579.94,75099.94,30254.85,10656.47,34448.12,27154.13,16365.11,51030.89,43999.54,100080.1
Lipid metabolism,Bile acid biosynthesis,Taurodeoxycholate,1,C26H45NO6S,499.2971,1.35,,ANPNEG,C05463,HMDB00896,127291.8,389648.6,143462.1,33413.55,40857.77,481667.0,175120.2,50555.5,201586.0,328480.0,194497.6,169343.7,117254.0,425477.8,377022.7,153282.8,23705.95,287876.9,1100409.0,167423.6,29421.49,68227.65,521131.7,69742.59
Lipid metabolism,Bile acid biosynthesis,Taurocholic Acid,1,C26H45NO7S,515.2777,1.19,83830-80-2,ANPNEG,C05122,HMDB00036,5518.917,35652.03,146223.1,55354.98,20910.12,83460.02,17117.97,127812.6,95320.2,77062.76,14018.05,88292.05,75260.42,82213.4,47779.42,193580.7,41017.1,71750.31,55848.43,69513.53,112268.8,35160.22,13507.06,332659.0
Lipid metabolism,Carnitine metabolism,Carnitine,1,C7H15NO3,161.1057,14.63,541-15-1,ANPPOS,C00318,HMDB00062,36708215.0,42742660.0,89798816.0,59500970.0,65952908.0,52899416.0,34415939.0,79282936.0,69421653.0,50195292.0,33923975.0,88355954.0,80794407.0,55393943.0,33536232.0,86129176.0,70622307.0,53654282.0,24573886.0,86239923.0,66640240.0,46197283.0,35552376.0,81849585.0
Lipid metabolism,Carnitine metabolism,Acetylcarnitine,1,C9H17NO4,203.1163,13.95,3040-38-8,ANPPOS,C02571,HMDB00201,14858444.0,13254164.0,38573282.0,24021543.0,15366657.0,13399757.0,9410783.0,21555899.0,29952670.0,10093375.0,16462201.0,20305193.0,30950174.0,28224635.0,14025213.0,22761110.0,24082915.0,10895432.0,23610223.0,21903356.0,12945702.0,22651028.0,15200369.0,41409755.0
Lipid metabolism,Carnitine metabolism,Propionylcarnitine,1,C10H19NO4,217.1316,13.25,20064-19-1,ANPPOS,C03017,HMDB00824,971420.9,1005665.0,3057339.0,1764856.0,1391034.0,1137775.0,727523.7,2026438.0,1986882.0,1253640.0,1318007.0,2428031.0,1580543.0,1271728.0,1013611.0,3015315.0,1074583.0,1354151.0,721345.8,2489287.0,1631137.0,990599.6,965243.9,2233293.0
Lipid metabolism,Carnitine metabolism,Butyrylcarnitine,1,C11H21NO4,231.147,12.62,25576-40-6,ANPPOS,C02862,HMDB02013,826217.9,619375.9,1346471.0,1304166.0,961439.3,702868.6,546442.7,1000920.0,1050655.0,637654.0,1345435.0,800262.6,1078861.0,755880.7,654202.3,1221819.0,805348.2,826492.0,471858.3,1085451.0,1367961.0,564216.1,583953.6,951254.3
Lipid metabolism,Carnitine metabolism,Valerylcarnitine,1,C12H23NO4,245.1627,12.02,,ANPPOS,,HMDB13128,652159.3,327088.2,1210957.0,1036213.0,524903.5,405960.4,528231.5,1164777.0,1041828.0,475372.7,1036288.0,1017549.0,694433.4,563408.6,610719.2,1157858.0,401545.8,561992.7,463913.0,967708.1,718301.1,421126.2,636124.2,1011455.0
Lipid metabolism,Carnitine metabolism,Hexanoylcarnitine,1,C13H25NO4,259.1783,11.48,,ANPPOS,,HMDB00705,250448.3,139742.0,274409.8,274829.7,163697.9,194366.2,177669.1,166283.4,237366.9,146317.1,162339.5,211510.6,323084.2,335694.7,161121.5,249563.7,242768.0,169577.6,279464.0,231279.0,180424.0,237444.2,237945.8,364666.0
Lipid metabolism,Carnitine metabolism,Methylglutarylcarnitine,1,C11H19NO6,261.1214,13.25,,ANPPOS,,HMDB00552,72309.69,66437.79,96558.86,95153.74,92433.61,81654.41,63930.18,91767.08,96049.46,86399.12,68877.73,95967.32,92692.71,74143.63,63071.63,92807.32,79507.1,74717.42,51654.59,95525.63,90518.57,80328.57,65773.86,83881.37
Lipid metabolism,Carnitine metabolism,Methylmalonylcarnitine,1,C11H19NO6,261.1213,12.24,,ANPPOS,,HMDB13133,31250.92,25706.24,24630.96,27370.25,30113.1,28544.07,23699.6,27164.69,28472.92,23576.3,21300.98,26351.65,33943.43,22883.07,23729.77,29357.42,30251.5,23653.2,28979.87,28896.58,35416.15,27039.33,30392.91,28993.35
Lipid metabolism,Carnitine metabolism,2-Octenoylcarnitine,1,C15H27NO4,285.1945,11.06,,ANPPOS,,HMDB13324,857812.6,901945.7,1277631.0,1377701.0,562215.4,610939.2,528606.7,1421276.0,1121079.0,1014007.0,1177055.0,1145012.0,553004.6,577793.6,751156.6,1019401.0,1285815.0,1173611.0,625985.9,715627.0,1084382.0,588997.1,651105.4,1033190.0
Lipid metabolism,Carnitine metabolism,Octanoylcarnitine,1,C15H29NO4,287.2103,10.95,25243-95-2,ANPPOS,C02838,HMDB00791,218868.5,133291.7,284672.7,301067.1,214888.3,158125.8,195503.6,157303.4,164403.1,70126.63,144053.9,104973.7,404196.6,401657.5,197556.0,162542.8,231861.5,151672.3,279990.0,159134.5,183203.2,303318.6,205661.8,242807.0
Lipid metabolism,Carnitine metabolism,Dodecanoylcarnitine,1,C19H37NO4,343.2723,10.35,25518-54-1,ANPPOS,,HMDB02250,232466.3,102043.6,536173.9,252355.6,213295.9,133442.5,163429.1,232643.6,145819.9,60797.78,133360.0,138727.8,335378.0,303657.0,193722.9,221226.8,194344.4,116949.4,295976.5,220334.2,134274.4,350662.0,194318.8,376377.4
Lipid metabolism,Carnitine metabolism,"3,5-Tetradecadiencarnitine",1,C21H37NO4,367.2724,10.28,,ANPPOS,,HMDB13331,145726.6,94876.63,430367.8,221236.3,143997.2,101377.0,101744.4,177067.1,171866.0,52577.16,127098.4,180027.8,265526.1,284125.1,139335.2,184757.2,192217.3,117969.7,237310.6,182040.0,171583.7,257074.4,183168.1,415683.5
Lipid metabolism,Carnitine metabolism,Tetradecenoylcarnitine,1,C21H39NO4,369.2906,10.18,,ANPPOS,,HMDB02014,244980.4,143462.1,622097.0,244565.8,243736.7,199641.7,178795.1,290723.0,202115.0,72540.64,178823.0,185330.7,365787.4,429870.1,221397.4,272845.8,255014.9,144797.4,479015.1,256642.8,164635.2,436916.4,276382.3,660078.6
Lipid metabolism,Carnitine metabolism,Hexadecenoylcarnitine,1,C23H43NO4,397.3202,10.06,,ANPPOS,,HMDB13207,114323.4,75825.69,215769.8,92838.99,83549.6,79338.59,83815.47,154644.9,132179.0,58686.78,125594.6,183266.1,103473.1,126675.9,94205.24,114672.4,87801.64,58237.57,173651.5,106809.4,60577.15,131102.3,116811.6,250418.8
Lipid metabolism,Carnitine metabolism,Palmitoylcarnitine,1,C23H45NO4,399.3355,10.05,,ANPPOS,C02990,HMDB00222,417392.3,305194.8,816832.1,381911.1,334689.6,365966.4,336999.0,622364.7,629709.4,361355.6,449471.4,882536.6,394532.4,438299.5,336121.8,386267.8,351010.0,281534.3,536240.0,453773.2,324140.2,433067.6,454363.5,607673.7
Lipid metabolism,Carnitine metabolism,Linolenyl Carnitine,1,C25H43NO4,421.3232,10.04,,ANPPOS,,HMDB06318,55008.59,71316.47,114130.7,71096.22,52868.47,63261.23,32468.59,125616.9,139586.9,102885.7,92238.57,283152.8,45537.15,68788.57,41860.49,72787.52,65671.38,70931.69,60023.0,80388.73,66993.16,68486.07,46402.9,100113.8
Lipid metabolism,Carnitine metabolism,Linoleyl Carnitine,1,C25H45NO4,423.3355,10.01,,ANPPOS,,HMDB06469,349027.9,437995.2,1069254.0,541245.7,355233.7,447140.3,267686.9,1013359.0,1509969.0,997414.4,927587.8,2739016.0,327741.8,403204.4,262670.8,641382.0,534045.8,430066.9,476705.5,675656.5,516787.5,441432.1,311742.8,1026545.0
Lipid metabolism,Carnitine metabolism,Oleoylcarnitine,1,C25H47NO4,425.3514,9.94,,ANPPOS,,HMDB05065,928300.9,926724.0,2149212.0,844804.9,913391.5,1241920.0,783310.0,1858166.0,2293815.0,1317083.0,1545651.0,3151792.0,824066.3,1180081.0,777873.4,1237640.0,846044.5,712411.9,1721282.0,1319909.0,690992.0,1203358.0,847028.1,2099224.0
Lipid metabolism,Carnitine metabolism,Stearoylcarnitine,1,C25H49NO4,427.3664,9.91,,ANPPOS,,HMDB00848,289823.1,236868.8,3127534.0,359003.9,299155.2,353822.9,282995.9,393312.9,548277.6,321627.9,359559.5,594716.2,336648.6,332244.4,274910.2,295159.0,311051.5,237032.1,412345.0,322564.0,306327.3,305051.1,420078.9,362099.6
Lipid metabolism,Carnitine metabolism,3-OH-Linolenyl carnitine,1,C25H43NO5,437.3135,10.32,,ANPPOS,,,2327.692,2225.686,14390.7,1288.569,2258.179,,1217.836,8778.843,2153.946,,2125.001,6800.98,5625.809,2580.384,2354.042,6990.768,3205.988,2065.083,3524.684,8161.08,,2311.227,3858.482,18999.63
Lipid metabolism,Carnitine metabolism,3-OH-Linoleyl carnitine,1,C25H45NO5,439.3292,10.37,,ANPPOS,,,3148.168,3259.648,8929.216,7241.879,4055.105,4626.689,3552.839,8389.304,6470.974,4397.075,7098.385,11733.96,3935.715,4023.595,4296.175,5645.106,7586.694,1236.065,5849.772,7909.163,5650.031,4748.407,1645.517,6679.562
Lipid metabolism,Carnitine metabolism,3-OH-Oleoylcarnitine,1,C25H47NO5,441.3429,10.33,,ANPPOS,,HMDB13339,17830.97,9545.501,42103.12,13385.92,12417.98,16076.34,18597.54,21968.1,12286.73,6331.684,17882.23,16749.53,16588.66,16475.22,10322.35,22173.24,12952.81,9927.975,27614.48,14970.48,8236.998,21662.07,13636.73,27309.87
Lipid metabolism,Carnitine metabolism,3-OH-Stearoylcarnitine,1,C25H49NO5,443.3613,10.35,,ANPPOS,,HMDB13154,5662.417,2051.655,47354.97,4734.068,4819.676,2540.246,1205.857,5992.105,4556.77,,5037.018,11153.13,4119.174,4160.184,4106.634,4937.856,4265.293,,2837.256,6610.434,3351.474,3704.021,5368.078,5342.658
Lipid metabolism,Carnitine metabolism,3-Dehydroxycarnitine,1,C7H15NO2,145.1099,17.72,,ANPPOS,,,1096731.0,770079.2,1807940.0,1081902.0,1122885.0,943746.2,1111437.0,1376075.0,1187045.0,877797.4,1197322.0,1566513.0,1309612.0,1185880.0,1206309.0,1606340.0,1157395.0,892250.6,815033.0,1545122.0,1133647.0,878422.2,953581.7,1437643.0
Lipid metabolism,Carnitine metabolism,Tiglylcarnitine,2,C12H21NO4,243.1475,12.33,,ANPPOS,,,68904.46,39283.66,141550.2,102459.9,51405.46,76697.95,58727.78,119806.3,81451.11,67251.35,124422.6,72378.08,90531.37,48826.93,85799.2,113676.4,70888.78,81539.14,133631.4,107824.3,44878.63,49335.4,102167.5,62135.35
Lipid metabolism,Carnitine metabolism,2-Methylbutyroylcarnitine,2,C12H23NO4,245.1627,12.02,,ANPPOS,,,662990.4,336112.3,1236915.0,1048510.0,609220.1,409594.7,539145.9,1191211.0,1054350.0,497172.8,1040489.0,1036674.0,699099.7,567864.0,612314.7,1185070.0,412014.6,564874.8,496847.2,976443.2,721965.4,438009.7,639950.9,1042364.0
Lipid metabolism,Carnitine metabolism,Malonylcarnitine,1,C10H17NO6,247.1023,12.38,,ANPPOS,,,23344.64,8200.824,20091.64,24737.77,24601.6,3662.009,19451.32,23713.52,23352.55,8742.203,15743.62,22796.3,33927.75,2896.049,12759.58,26544.23,26241.22,6142.055,21317.55,26410.47,32002.58,1660.197,18074.35,24573.74
Lipid metabolism,Carnitine metabolism,Hydroxybutyrylcarnitine,1,C11H21NO5,247.1417,13.8,,ANPPOS,,,169676.0,134776.0,314650.7,210000.5,116908.0,138268.8,133550.0,150148.6,197719.0,106210.0,176217.6,159127.3,228671.5,281136.9,259430.4,219519.7,137572.5,114327.9,512542.2,143049.5,126905.0,195004.3,161098.5,218379.8
Lipid metabolism,Carnitine metabolism,Glutarylcarnitine,1,C12H21NO6,275.1374,13.37,,ANPPOS,,,238460.2,169614.7,265712.0,204165.0,225800.4,204072.8,222332.4,290457.5,237092.0,165210.0,208983.0,256885.5,234437.7,159929.5,195721.5,319082.1,232307.6,176310.9,198457.5,272251.4,270264.7,184151.4,174937.0,311924.8
Lipid metabolism,Carnitine metabolism,3-Methylglutarylcarnitine,2,C13H23NO6,289.1529,13.32,,ANPPOS,,,196014.8,73891.61,193715.5,148164.5,153194.8,82629.38,186822.8,202104.0,150868.1,63337.28,200416.4,173276.0,148539.4,74438.99,162098.3,184599.6,129848.3,78673.91,136816.9,166703.7,150712.7,69801.51,134891.6,146338.6
Lipid metabolism,Carnitine metabolism,Pimelylcarnitine,2,C14H25NO6,303.1685,9.13,,ANPPOS,,,90929.89,91879.04,54237.34,78386.32,31232.81,94295.0,83942.52,56268.65,41993.15,84694.82,52663.25,40591.46,41797.8,44544.6,45592.99,85330.46,32949.93,42688.52,62181.15,38643.28,28795.14,100660.0,48346.5,89963.06
Lipid metabolism,Carnitine metabolism,hydroxyoctanoyl carnitine,1,C15H29NO5,303.2043,11.71,,ANPPOS,,,377232.8,155156.0,658821.7,291959.5,200869.2,262213.5,278875.7,362542.9,165802.5,99550.14,198380.0,178342.1,310081.1,420557.2,238185.1,359808.9,241641.9,192658.0,343860.6,246011.9,176206.4,355396.4,214297.8,393841.0
Lipid metabolism,Carnitine metabolism,Decenoylcarnitine,1,C17H31NO4,313.226,10.55,,ANPPOS,,,161987.7,74908.74,257611.5,154562.0,126207.7,99487.65,88897.98,135073.1,133103.1,67970.24,169792.3,115990.3,177534.7,217794.0,130189.0,144314.6,164027.3,113838.3,163215.4,131937.2,161899.5,198140.2,139282.1,210277.7
Lipid metabolism,Carnitine metabolism,Decanoylcarnitine,1,C17H33NO4,315.2416,10.54,,ANPPOS,,,282471.7,99463.34,379486.0,269331.0,241990.3,175290.4,187776.9,156659.3,143993.1,43046.82,157102.0,69885.14,409887.8,457503.4,216343.3,179821.9,237048.9,130296.7,361530.0,164441.3,175532.0,418814.3,218378.4,274895.5
Lipid metabolism,Carnitine metabolism,Keto-decanoylcarnitine,1,C17H31NO5,329.2194,8.72,,ANPPOS,,,67132.55,210527.4,69836.83,233685.8,247681.2,262693.3,233350.2,54058.08,206160.9,205692.9,265784.9,191825.5,200120.0,213779.8,175318.2,146333.6,51021.24,126039.4,210253.7,47953.05,196194.5,243011.1,204195.5,200089.4
Lipid metabolism,Carnitine metabolism, Dimethylnonanoyl carnitine,2,C18H35NO4,329.2567,10.35,,ANPPOS,,,145016.1,38687.98,100901.2,56075.47,67881.04,55148.7,88737.72,71045.71,58946.5,25979.5,88037.42,37730.17,55780.07,66836.59,72745.65,60589.9,55659.78,55681.33,114934.7,58116.94,44097.92,103990.8,90171.29,83641.41
Lipid metabolism,Carnitine metabolism,hydroxydecanoyl carnitine,1,C17H33NO5,331.2362,11.19,,ANPPOS,,,153931.3,80419.4,273135.3,129040.8,109416.2,127745.0,133962.0,136992.3,80866.01,44846.9,97357.25,76957.77,156321.0,222428.3,110882.3,139233.7,99082.36,97612.6,151700.6,122531.2,80610.33,203609.7,109927.4,192601.7
Lipid metabolism,Carnitine metabolism,Dodecenoylcarnitine,1,C19H35NO4,341.2554,10.34,,ANPPOS,,,293526.5,126006.8,546208.9,212845.1,228727.8,217313.1,193341.3,289842.2,176101.8,60883.78,210377.7,149153.2,302257.3,380289.9,200788.5,278680.2,224920.7,154729.5,402316.1,268331.4,167660.1,394965.8,279267.3,511606.3
Lipid metabolism,Carnitine metabolism,Dodecanedioylcarnitine,1,C19H35NO6,373.2455,8.72,,ANPPOS,,,111005.9,254943.7,105500.2,254385.6,77479.08,301342.4,229121.8,101730.0,273935.5,80124.2,136104.4,69526.18,88674.36,95389.8,227224.1,267423.2,278131.4,218275.6,268715.4,75412.17,235327.3,258877.1,246774.5,89433.47
Lipid metabolism,Carnitine metabolism,Hydroxy-tetradecadiencarnitine,1,C21H37NO5,383.2604,10.31,,ANPPOS,,,28110.78,14629.56,28216.74,26041.74,19636.7,15596.33,32908.63,33491.75,24666.5,21675.64,25238.78,21079.66,27505.09,13911.52,35663.56,31109.19,25424.28,16440.33,18692.97,25442.59,26880.95,3962.038,33028.58,20411.82
Lipid metabolism,Carnitine metabolism,Hexadecadienoylcarnitine,2,C23H41NO4,395.3038,10.11,,ANPPOS,,,22417.91,7677.251,78946.55,45645.19,25724.73,16585.2,9409.916,40060.17,37135.45,9006.237,31107.86,46309.84,38326.79,48200.0,21744.94,32971.6,35524.77,15100.15,41457.79,33137.23,27033.93,44849.8,25356.58,84992.75
Lipid metabolism,Carnitine metabolism,Hexadecanedioic acid mono-L-carnitine ester,2,C23H43NO6,429.3067,9.14,,ANPPOS,,,24453.7,43926.85,73124.33,21955.44,9706.89,286385.2,12603.31,73191.67,39257.41,14475.52,19690.88,50520.93,65720.83,76025.83,239564.6,60504.78,46727.63,18425.49,99693.43,229448.8,23733.24,38601.39,251187.7,44489.26
Lipid metabolism,Carnitine metabolism,Hydroxy-octadecenoylcarnitine,1,C25H47NO5,441.3434,9.13,,ANPPOS,,,45650.62,40392.32,51808.19,27095.89,40833.08,54740.52,36889.44,52006.94,48284.1,44272.58,61278.01,33124.26,49520.47,50659.09,47642.8,52644.95,56238.79,37656.09,69322.88,53973.94,41554.21,40640.92,49957.31,34433.05
Lipid metabolism,Carnitine metabolism,Cervonyl carnitine,2,C29H45NO4,471.3285,8.91,,ANPPOS,,,43630.04,30694.38,30970.79,27993.4,26303.22,30995.06,32788.2,25570.09,22099.46,43873.56,31309.1,32152.47,23949.7,25690.04,18940.93,31359.89,33386.75,28374.01,31785.1,23955.93,35743.49,37021.43,32954.89,30780.57
Lipid metabolism,Oxidative Stress; Lipid Peroxidation; Oxidative Damage,Malondialdehyde,1,C3H4O2,72.0211,1.27,542-78-9,ANPNEG,C19440,HMDB06112,55738.35,4397.209,204924.8,110796.2,62054.0,33456.49,42816.71,66488.62,77934.21,39967.01,36898.57,28817.05,30918.81,18934.35,24269.27,12039.78,41598.36,14962.28,11687.54,29582.3,34596.62,11398.31,9579.283,9840.862
Lipid metabolism,Fatty acid metabolism,Archidonoyl Glycine,1,C22H35NO3,361.2702,1.54,179113-91-8,ANPNEG,,HMDB05096,46842.78,30575.72,28943.18,25288.15,22833.28,40314.48,32236.57,33783.38,40691.48,23330.36,52592.68,13747.74,41475.63,53394.03,36995.79,26641.55,40145.57,21857.21,69060.69,33916.88,15536.07,88742.7,23421.08,34572.12
Lipid metabolism,Fatty acid metabolism,N-Linoleoylglycine,1,C20H35NO3,337.2531,1.53,02764-03-6,ANPNEG,,,,,3492.976,3712.187,,5946.822,4124.748,,10567.1,6647.998,9232.173,4922.247,4030.744,5951.076,,6899.678,,21883.32,7633.806,12163.38,,12473.52,3012.548,28188.65
Lipid metabolism,Fatty acid metabolism,Isovaleric Acid,1,C5H10O2,102.0681,8.32,503-74-2,ANPNEG,C08262,HMDB00718,135704.1,120439.6,90233.49,105698.7,94372.89,129636.0,165255.1,100070.9,109536.0,141627.3,140400.5,129693.7,75687.95,113325.1,173299.3,68091.1,94256.92,105819.4,175276.3,68476.58,90855.26,155553.4,158073.1,113961.1
Lipid metabolism,Fatty acid metabolism,Malonic Acid,1,C3H4O4,104.0112,2.89,141-82-2,ANPNEG,C00383,HMDB00691,96726.04,155799.8,77984.24,105496.9,89376.06,175025.3,88596.24,93651.4,168782.1,151205.9,153632.3,161507.3,170466.8,85755.16,352826.3,163293.9,80529.89,156592.1,129611.7,146496.5,112081.0,96318.7,153421.7,99332.04
Lipid metabolism,Fatty acid metabolism,5-Hydroxyhexanoic Acid,1,C6H12O3,132.0791,2.35,,ANPNEG,,HMDB00525,37354.25,43002.97,79830.35,75647.26,51666.29,35396.84,51940.06,43376.87,57636.25,27316.38,43023.06,31859.9,90769.23,83682.39,71592.45,33607.59,57986.18,47630.35,86327.02,41335.31,63499.7,53706.17,81378.55,42553.96
Lipid metabolism,Fatty acid metabolism,10-Hydroxydecanoate,1,C10H20O3,188.1421,1.53,1679-53-4,ANPNEG,C02774,,117239.9,121761.9,259290.6,263337.3,103463.7,484534.2,140244.3,128366.9,181748.5,138063.2,170181.1,188243.3,179884.1,152848.8,199226.2,190270.0,108267.5,116885.5,203561.3,142676.1,197116.0,169651.3,158442.0,167867.1
Lipid metabolism,Glycerophospholipid metabolism,Lysophosphatidic Acid,1,C21H41O7P,436.254,7.93,22556-62-3,ANPPOS,,HMDB07855,35611.29,38266.17,44936.7,42413.38,37777.53,41402.5,25435.56,39217.94,57588.98,41322.94,44193.78,34925.61,39582.66,42064.98,40049.51,53779.33,39098.3,36156.97,38476.11,35193.0,34212.71,36482.91,32779.52,37222.23
Lipid metabolism,Glycerophospholipid metabolism,Phosphocholine,1,C5H14NO4P,183.0654,19.38,107-73-3,ANPPOS,C00588,HMDB01565,22683.78,28467.0,29028.73,24796.6,19864.95,25152.1,22129.37,20376.73,21401.54,24148.48,19781.29,21938.92,19125.83,35481.87,21915.21,35759.1,15226.2,28398.01,24764.99,21205.99,15930.34,17994.45,15282.62,20175.64
Lipid metabolism,Glycerophospholipid metabolism,Glycerylphosphorylethanolamine,1,C5H14NO6P,215.0475,10.41,,ANPPOS,C01233,HMDB00114,2138.114,1513.819,10439.4,1440.353,3913.1,5515.598,1618.956,5476.602,2096.777,4969.704,4199.284,2918.382,1494.619,1581.304,2511.09,2134.007,1473.178,2906.349,3790.505,,9017.669,3568.447,3078.017,10574.16
Lipid metabolism,Glycerophospholipid metabolism,Glycerol 1-Phosphoserine,1,C6H14NO8P,259.0495,7.67,,ANPPOS,,,17789.82,26440.31,26990.88,20944.42,21344.84,34278.0,8819.132,30417.15,33336.06,37239.09,42096.52,27006.13,19453.87,39903.38,23573.88,32767.96,20776.2,32584.05,26766.55,29505.27,28184.98,26467.42,17656.81,32596.4
Lipid metabolism,Glycerophospholipid metabolism,Trimethylamine N-Oxide,1,C3H9NO,75.0675,16.16,1184-78-7,ANPPOS,,HMDB00925,104067.6,578865.4,354343.5,142539.6,402298.8,117406.5,65091.1,85646.03,213756.5,47156.48,233629.0,18680.29,265855.9,11084.5,272894.7,128518.1,38210.86,104472.8,64997.43,315074.9,163129.5,34807.5,73364.23,103994.7
Lipid metabolism,Glycerophospholipid metabolism,Sn-Glycero3-Phosphocholine,1,C8H20NO6P,257.1029,14.84,28319-77-9,ANPPOS,C00670,HMDB00086,284880.6,335665.2,251924.1,295137.6,256191.0,345253.3,239476.6,217208.0,572440.2,792455.5,597370.5,774775.9,238922.9,241904.6,222387.2,256693.3,157287.9,288569.5,259540.4,199143.2,216584.4,176719.0,205885.3,228896.6
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(16:1),1,C24H48NO7P,493.3174,10.25,,ANPPOS,C04230,HMDB10383,733468.2,581374.7,841268.9,706416.6,931577.0,742976.1,811767.4,1113196.0,962967.8,1234716.0,1514821.0,1721434.0,493076.8,341933.8,486853.9,542628.4,679533.2,633528.6,627153.9,853404.9,909708.7,688002.7,1351282.0,1232773.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(16:0),1,C24H50NO7P,495.3342,10.19,,ANPPOS,C04230,HMDB10382,40689608.0,33232731.0,33825466.0,34277175.0,46794873.0,42164501.0,45009738.0,39300725.0,63820429.0,68221623.0,76984375.0,69055881.0,31514878.0,33112324.0,26977265.0,24261414.0,41243081.0,31639640.0,35401329.0,31360044.0,49065427.0,34856915.0,51189774.0,41630324.0
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:3),1,C26H48NO7P,517.3178,10.2,,ANPPOS,C04230,HMDB10388,320027.3,397236.3,334433.9,571845.4,452565.9,386257.0,260260.8,476105.6,435167.6,763348.9,424390.5,662952.7,234854.9,232595.8,147209.2,255393.4,405290.9,572386.6,209473.7,403447.8,582084.4,333164.0,491714.5,440848.9
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:2),1,C26H50NO7P,519.3337,9.88,,ANPPOS,C04230,HMDB10386,1784292.0,2101198.0,2125266.0,5085209.0,4125451.0,4739248.0,2045591.0,2197699.0,3615007.0,5047187.0,2974645.0,3954124.0,28609764.0,2604868.0,1769967.0,19334603.0,2872480.0,3770172.0,19905175.0,2426320.0,5020986.0,21052233.0,2772222.0,2951351.0
