metabolite_id,metabolite_name,HMDB_id,KEGG_id,pathway,super_pathway,log2FoldChange,pvalue,padj,baseMean,comparison,mission
MET_I4_0398,PE(38:6),,,Glycerophospholipid metabolism,Lipid metabolism,0.30223622023407,0.5582723777716119,0.8255109586065473,654925.3250000001,R+1_vs_Preflight,Inspiration4
MET_I4_0399,PE(O-38:5),,,Glycerophospholipid metabolism,Lipid metabolism,0.0702557114202346,0.7401486140999896,0.9188335127824035,1075665.0,R+1_vs_Preflight,Inspiration4
MET_I4_0400,PE(16:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4858589630431955,0.14651259465529,0.5044059556453115,275391.39166666666,R+1_vs_Preflight,Inspiration4
MET_I4_0401,PE(O-36:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4535557035490311,0.2777262132111283,0.6279076641753747,284957.9666666667,R+1_vs_Preflight,Inspiration4
MET_I4_0402,PE(P-40:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1469831294157686,0.6331714561099826,0.8391347792506875,363283.1166666666,R+1_vs_Preflight,Inspiration4
MET_I4_0403,PE(38:3),,,Glycerophospholipid metabolism,Lipid metabolism,0.1370422719854313,0.855086040230275,0.9514184856318494,40269.93422222223,R+1_vs_Preflight,Inspiration4
MET_I4_0404,PE(38:7),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4238579973570847,0.5762484874669145,0.8303133158069599,54439.86466666666,R+1_vs_Preflight,Inspiration4
MET_I4_0405,PE(P-36:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3246573294333512,0.6082018972712533,0.836628725087066,78596.6925,R+1_vs_Preflight,Inspiration4
MET_I4_0406,PE(P-38:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.138270695096521,0.4642710449867792,0.7586458017718747,1530773.2666666666,R+1_vs_Preflight,Inspiration4
MET_I4_0407,PE(P-40:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.0880689855142575,0.7893160289471737,0.931279900761281,102821.75666666668,R+1_vs_Preflight,Inspiration4
MET_I4_0408,PE(P-40:7),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2600300979552307,0.5417319936403282,0.8130780389674174,282753.2533333333,R+1_vs_Preflight,Inspiration4
MET_I4_0409,PI(34:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3123185881510911,0.586505318944256,0.8318047133454698,400083.6333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0410,PI(34:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3918860700936624,0.5850258090965508,0.8318047133454698,275000.7025000001,R+1_vs_Preflight,Inspiration4
MET_I4_0411,PI(36:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3846915688219486,0.2631218012566591,0.6279076641753747,484122.6833333333,R+1_vs_Preflight,Inspiration4
MET_I4_0412,PI(36:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.5020284469905417,0.3243231950480273,0.6537848462414385,348692.0333333334,R+1_vs_Preflight,Inspiration4
MET_I4_0413,PI(36:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4797442461513199,0.3885390303257036,0.6953615185590964,694756.0083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0414,PI(36:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.7141828800999862,0.1168497873537288,0.4683643946690702,313603.05,R+1_vs_Preflight,Inspiration4
MET_I4_0415,PI(38:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2320299948716339,0.3699316173942869,0.6782079652228593,2454023.833333333,R+1_vs_Preflight,Inspiration4
MET_I4_0416,PI(38:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2755254904373025,0.3247179724125991,0.6537848462414385,500900.56666666665,R+1_vs_Preflight,Inspiration4
MET_I4_0417,PI(38:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.6638985388085151,0.4250245839959874,0.7184386611018111,31025.430272727277,R+1_vs_Preflight,Inspiration4
MET_I4_0418,PI(40:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2617529097374418,0.7231742668754417,0.9059766510022896,85409.49,R+1_vs_Preflight,Inspiration4
MET_I4_0419,PI(40:7),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3584301364711552,0.523095220484051,0.8023312309255253,268389.4441666667,R+1_vs_Preflight,Inspiration4
MET_I4_0420,PI(40:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.5706685203988968,0.5285448309158576,0.8026051136129689,101184.06,R+1_vs_Preflight,Inspiration4
MET_I4_0421,PI(42:9),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3064103842855225,0.324493208288947,0.6537848462414385,307165.775,R+1_vs_Preflight,Inspiration4
MET_I4_0422,LPA(18:2),,,Glycerophospholipid metabolism,Lipid metabolism,-1.5925812549072338,0.1933490715516324,0.574788243588648,72751.7129090909,R+1_vs_Preflight,Inspiration4
MET_I4_0423,2-Arachidonoylglycerol,HMDB04666,C13856,"Glycerolipids, Monoacylglycerols",Lipid metabolism,0.760414299992014,0.0203305263897942,0.3287483011092887,7286.116272727272,R+1_vs_Preflight,Inspiration4
MET_I4_0424,1-Hexadecy2-Arachidonoyglycerol,,,Glycerophospholipid metabolism/acylglycerol,Lipid metabolism,-0.0927597201058098,0.8645690528617905,0.9514184856318494,35396.34216666667,R+1_vs_Preflight,Inspiration4
MET_I4_0425,Corticosterone,HMDB01547,C02140,Steroid hormone biosynthesis,Lipid metabolism,0.538147279965739,0.2187785119283669,0.5880403552006206,37242.746666666666,R+1_vs_Preflight,Inspiration4
MET_I4_0426,Cortexolone,HMDB00015,C05488,Steroid biosynthesis,Lipid metabolism,-2.103275902983816,0.4102831665671849,0.7144313054895768,21932.575777777776,R+1_vs_Preflight,Inspiration4
MET_I4_0427,Cortisol,HMDB00063,C00735,Steroid hormone biosynthesis,Lipid metabolism,0.6405150708327482,0.3688350011637201,0.6782079652228593,678364.9750000001,R+1_vs_Preflight,Inspiration4
MET_I4_0428,Cholesteryl Acetate,HMDB03822,C02530,Cholesterol metabolism,Lipid metabolism,-0.0891195608257587,0.7687581227339435,0.9269571401909784,3416936.4166666665,R+1_vs_Preflight,Inspiration4
MET_I4_0429,Mevalonic Acid,HMDB00227,C00418,Terpenoid backbone biosynthesis,Lipid metabolism,-0.1080210265197027,0.7563370432222187,0.9244119417160452,35382.03166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0430,"Anandamide (18:2,N-6)",HMDB12252,,N-acylethanolamine (NAE) metabolism,Lipid metabolism,-0.0296185244978793,0.826712241738067,0.9424372905349326,105831.98916666668,R+1_vs_Preflight,Inspiration4
MET_I4_0431,Oleoyl Ethanolamide,HMDB02088,,N-acylethanolamine (NAE) metabolism,Lipid metabolism,0.2372349635464775,0.1942538386724143,0.574788243588648,144479.4208333333,R+1_vs_Preflight,Inspiration4
MET_I4_0432,Palmitoyl Ethanolamide,HMDB02100,C16512,N-acylethanolamine (NAE) metabolism,Lipid metabolism,0.2231400543264133,0.2109863170345337,0.5880403552006206,118537.53416666668,R+1_vs_Preflight,Inspiration4
MET_I4_0433,Adrenoyl Ethanolamide,HMDB13626,C13829,N-acylethanolamine (NAE) metabolism,Lipid metabolism,0.09681108707689,0.8358645592327563,0.9424372905349326,36371.75166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0434,Arachidonyol Dopamine,,C12271,"Fatty amide metabolism, endocannabinoid",Lipid metabolism,-0.0328361990610115,0.9666311075045548,0.986479675918489,50130.05959999999,R+1_vs_Preflight,Inspiration4
MET_I4_0435,N-Oleoyl Dopamine (OLDA),,C12272,"Fatty amide metabolism, endocannabinoid",Lipid metabolism,0.466989337799616,0.087031332189799,0.4410239417707796,30334.14333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0436,Protoporphyrin,HMDB00241,C02191,Porphyrin and chlorophyll metabolism,Porphyrin metabolism,1.0372752754560446,0.0086980219505341,0.3287483011092887,65571.85333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0437,Biliverdin,HMDB01008,,Porphyrin metabolism,Porphyrin metabolism,0.5456111618766769,0.3091810843576294,0.6522357789806338,1824980.0916666668,R+1_vs_Preflight,Inspiration4
MET_I4_0438,Bilirubin,HMDB00054,C00486,Porphyrin metabolism,Porphyrin metabolism,0.6146122110137677,0.2990490821040761,0.6515513817823106,5638934.25,R+1_vs_Preflight,Inspiration4
MET_I4_0439,Glyoxylic Acid,HMDB00119,C00048,Glyoxylate and dicarboxylate metabolism,Glycylate and dicarboxylate metabolism,-0.1032785043248143,0.4603917262756805,0.755042431092116,195298.69166666665,R+1_vs_Preflight,Inspiration4
MET_I4_0440,Glycolic Acid,HMDB00115,C00160,Glyoxylate and dicarboxylate metabolism,Glycylate and dicarboxylate metabolism,-0.2320170412373567,0.0218873859290957,0.3287483011092887,164616.26666666663,R+1_vs_Preflight,Inspiration4
MET_I4_0441,Oxalic Acid,HMDB02329,C00209,Glyoxylic or Ascorbic acid metabolism,Glycylate and dicarboxylate metabolism,0.0684641353450554,0.1802071852922562,0.551057338913218,6716586.916666667,R+1_vs_Preflight,Inspiration4
MET_I4_0442,Glyceric Acid,HMDB00139,C00258,Glyoxylate and dicarboxylate metabolism,Glycylate and dicarboxylate metabolism,-0.329036568940235,0.2125606922786185,0.5880403552006206,1076898.25,R+1_vs_Preflight,Inspiration4
MET_I4_0443,Meso-Tartaric Acid,HMDB62642,C00552,Glycylate and dicarboxylate metabolism,Glycylate and dicarboxylate metabolism,1.5496401456640347,0.057277392750165,0.4132029385853039,592673.3583333333,R+1_vs_Preflight,Inspiration4
MET_I4_0444,Tartaric Acid,HMDB00956,C00898,Glyoxylate and dicarboxylate metabolism,Glycylate and dicarboxylate metabolism,1.5562123097299303,0.0577763606187049,0.4132029385853039,588591.4666666667,R+1_vs_Preflight,Inspiration4
MET_I4_0445,Acetoacetic Acid,HMDB00060,C00164,Ketone bodies,Keto-Acids and Derivatives,-0.2118801700905754,0.6679947560642985,0.860758957099996,251507.4883333333,R+1_vs_Preflight,Inspiration4
MET_I4_0446,3-Hydroxybutanoic Acid,HMDB00357,C01089,Ketone bodies,Keto-Acids and Derivatives,0.2442705145434628,0.6135866758593254,0.8372740894061015,2325663.083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0447,Butyric Acid,HMDB00039,C00246,Butyrate metabolism,Butyrate metabolism,0.1695600050558203,0.8553069350572171,0.9514184856318494,16648.779545454545,R+1_vs_Preflight,Inspiration4
MET_I4_0448,Paraxanthine,HMDB01860,C13747,Caffiene metabolism,Caffeine metabolism,-0.0351055089140199,0.8815660140283332,0.9514184856318494,38375.16083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0449,Caffeine,HMDB01847,C07481,Caffeine metabolism,Caffeine metabolism,-1.9281912660043825,0.0539088342346629,0.4132029385853039,930132.8316666664,R+1_vs_Preflight,Inspiration4
MET_I4_0450,Theobromine,HMDB02825,C07480,Cacao alkaloid,Caffeine metabolism,-1.5548961986502334,0.128354402043567,0.470632807493079,666773.7216666667,R+1_vs_Preflight,Inspiration4
MET_I4_0451,Gluconic Acid,HMDB00625,C00257,,,-0.1632869237490132,0.4791117643034975,0.7744781566339691,536742.3166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0452,Quinic Acid,HMDB03072,C00296,,,-2.510412946447793,0.0972505431846943,0.4568749476697618,2151651.7081666663,R+1_vs_Preflight,Inspiration4
MET_I4_0453,115.027@1.04_ANPNEG,,,,,-1.805635084954143,0.0828698010542881,0.4393682020118479,97862.3125,R+1_vs_Preflight,Inspiration4
MET_I4_0454,197.0635@3.33,,,Tyrosine metabolism,Amino acids,0.0007588554312223,0.9965672556695544,0.9965672556695544,54168.415,R+1_vs_Preflight,Inspiration4
