gene_name_PD,gene_id,gene_type,baseMean_PD,log2FoldChange_PD,lfcSE,stat,pvalue_PD,padj_PD,gene_name_I4,log2FoldChange_I4,pvalue_I4,padj_I4,baseMean_I4,gene_name,sig_PD,sig_I4,concordant,both_down,both_up,strong_concordant
GTF3A,ENSG00000122034.17,protein_coding,23.8963012122319,-0.0915603053149562,0.344289251439194,-0.265940063281723,0.790285369683018,0.992385279735888,GTF3A,0.0443384540726786,0.911528211249461,0.979008579454092,205.799606300063,GTF3A,False,False,False,False,False,False
H1-4,ENSG00000168298.7,protein_coding,101.860103335241,0.0624639385096054,0.235078341382202,0.265715412752757,0.790458392321184,0.992385279735888,H1-4,0.138186542187871,0.728689667587485,0.917745149611063,643.704253477643,H1-4,False,False,True,False,True,False
TET2,ENSG00000168769.14,protein_coding,25.1413487263058,-0.0743157437343357,0.279693671081458,-0.265704059183706,0.790467136952637,0.992385279735888,TET2,-0.23947028711664,0.523285265250406,0.824737716860394,254.905665733741,TET2,False,False,True,True,False,False
ARHGAP10,ENSG00000071205.12,protein_coding,8.41920708376028,-0.142245703862336,0.535686698815265,-0.265538987951222,0.790594279431976,0.992385279735888,ARHGAP10,-0.986451665338132,0.0842720629041858,0.4452695162401,330.53448859179,ARHGAP10,False,False,True,True,False,False
G3BP2,ENSG00000138757.15,protein_coding,20.9376114328519,-0.10003530190019,0.376770293825562,-0.265507402094988,0.790618608377046,0.992385279735888,G3BP2,-0.425617133451875,0.16961622988172,0.558565646390691,179.083714803548,G3BP2,False,False,True,True,False,False
SH2B3,ENSG00000111252.11,protein_coding,21.8818559704929,-0.0931089812389854,0.350722770825557,-0.265477433985306,0.790641691444566,0.992385279735888,SH2B3,-0.0249419623361953,0.936144194841065,0.985250991492892,151.090054070262,SH2B3,False,False,True,True,False,False
PRKAR2B,ENSG00000005249.13,protein_coding,16.8566614028295,-0.131392452652492,0.495000642620024,-0.265438953689101,0.790671331330272,0.992385279735888,PRKAR2B,-1.43043746618947,0.0706356036773763,0.42550068694143,913.923599458668,PRKAR2B,False,False,True,True,False,False
CWC27,ENSG00000153015.16,protein_coding,6.15435499472481,0.142238588169686,0.536595548251222,0.265075975067712,0.790950934632081,0.992385279735888,CWC27,-0.018997992023758,0.953225663867694,0.990761857292679,61.1062736804519,CWC27,False,False,False,False,False,False
RFTN1,ENSG00000131378.14,protein_coding,13.4643921965907,-0.113666840226585,0.429261286218312,-0.264796392956751,0.791166315745838,0.992385279735888,RFTN1,0.490805823991253,0.0341074151582227,0.366802794380055,73.4380554699062,RFTN1,False,False,False,False,False,False
TMEM165,ENSG00000134851.13,protein_coding,6.18971383100561,-0.149256187361839,0.563692369872648,-0.264783054266922,0.791176591844398,0.992385279735888,TMEM165,-0.60881591775263,0.199876200951863,0.591022903846749,126.861388036218,TMEM165,False,False,True,True,False,False
PI4KB,ENSG00000143393.17,protein_coding,10.5607963158952,-0.146853440365149,0.555459629764607,-0.264381842524511,0.791485701482243,0.992385279735888,PI4KB,-0.150139552013175,0.510387436559014,0.818885344290523,59.1548982071628,PI4KB,False,False,True,True,False,False
CCDC186,ENSG00000165813.20,protein_coding,7.3099107491679,0.128758719813501,0.48715678157339,0.264306532688808,0.791543726860377,0.992385279735888,CCDC186,-0.0616545909850068,0.847442964664821,0.959497584315059,52.9113589429121,CCDC186,False,False,False,False,False,False
CBX7,ENSG00000100307.13,protein_coding,9.75748832753889,-0.157913077164273,0.597538020196093,-0.264272852650365,0.791569677323528,0.992385279735888,CBX7,0.414483330023988,0.12933846091842,0.507610432038467,44.3034523258462,CBX7,False,False,False,False,False,False
ARHGAP45,ENSG00000180448.11,protein_coding,62.5741725187151,-0.0749547260068459,0.283767687233486,-0.264141159754995,0.791671148891156,0.992385279735888,ARHGAP45,-0.127826271346023,0.685370241240088,0.898047025530701,453.17161592845,ARHGAP45,False,False,True,True,False,False
MANBA,ENSG00000109323.11,protein_coding,5.5811367345377,0.181901398170204,0.690397960315632,0.263473255464201,0.792185834576533,0.992385279735888,MANBA,-0.128187570140115,0.63006543181534,0.87418009501687,58.230225238658,MANBA,False,False,False,False,False,False
CD72,ENSG00000137101.13,protein_coding,4.18575784164698,0.18413806300337,0.699751208874912,0.263147902665913,0.79243658360178,0.992385279735888,CD72,0.306142558381549,0.520809251033593,0.823315709267394,38.0529715162951,CD72,False,False,True,False,True,False
CRAT,ENSG00000095321.18,protein_coding,6.41428421554352,-0.175648610878504,0.668536636677684,-0.262735953786162,0.792754102924468,0.992385279735888,CRAT,-1.01268106316671,0.0383985973033354,0.372716214333743,95.4834312060303,CRAT,False,False,True,True,False,False
WASHC4,ENSG00000136051.15,protein_coding,12.4111798986932,0.121630282629608,0.463388509582113,0.262480143798333,0.79295129181115,0.992385279735888,WASHC4,-0.131726499873576,0.543217426865969,0.835020870640054,68.8292924217206,WASHC4,False,False,False,False,False,False
DUS1L,ENSG00000169718.18,protein_coding,10.805881722371,0.238582962276571,0.9092500722106,0.262395318480998,0.793016681587246,0.992385279735888,DUS1L,-0.0874035242769056,0.801011373609338,0.943841937456709,36.5386993234839,DUS1L,False,False,False,False,False,False
PTEN,ENSG00000171862.11,protein_coding,49.2732445310524,-0.0539162481762862,0.205550796067174,-0.262301334793499,0.793089133027999,0.992385279735888,PTEN,0.185252176568303,0.443462467655038,0.787933808129765,344.418912616295,PTEN,False,False,False,False,False,False
TRDC,ENSG00000211829.9,TR_C_gene,5.32707977055832,-0.15525999322936,0.593054890027578,-0.261797003683994,0.793477949240138,0.992385279735888,TRDC,0.559623503315096,0.12116765960053,0.497287405748617,76.161393792216,TRDC,False,False,False,False,False,False
MEIS1,ENSG00000143995.20,protein_coding,4.33420278099196,-0.192575905432467,0.736099043033954,-0.261616839819181,0.793616859788149,0.992385279735888,MEIS1,-1.16925672309944,0.0879373388902852,0.452410311468902,251.438908633698,MEIS1,False,False,True,True,False,False
CCT2,ENSG00000166226.13,protein_coding,7.34561492839828,0.149575580500612,0.571849202582517,0.261564726898485,0.793657041288294,0.992385279735888,CCT2,-0.344373165016133,0.272914208830316,0.665500220247986,54.9878687565014,CCT2,False,False,False,False,False,False
CTC1,ENSG00000178971.16,protein_coding,5.40710511233093,0.16969033996114,0.649849348245934,0.261122582363383,0.793997977438848,0.992385279735888,CTC1,-0.143473207747641,0.724560888275694,0.916183432125706,30.2381162168535,CTC1,False,False,False,False,False,False
GNLY,ENSG00000115523.17,protein_coding,12.7470647656126,-0.125363949180312,0.480407459182962,-0.26095337777128,0.794128460943759,0.992385279735888,GNLY,-0.0830571887242027,0.894938034956864,0.975214880136443,318.013607230112,GNLY,False,False,True,True,False,False
PPP2R5C,ENSG00000078304.19,protein_coding,35.1098182430596,-0.0610644956035246,0.234028612993415,-0.260927477296303,0.794148434815397,0.992385279735888,PPP2R5C,0.0594235179977108,0.777748743806036,0.936344638752219,218.461173169325,PPP2R5C,False,False,False,False,False,False
AP5M1,ENSG00000053770.12,protein_coding,3.76690878322453,0.185028633792228,0.709380835994865,0.260831170513277,0.794222705653704,0.992385279735888,AP5M1,-0.428314997214877,0.176235993797766,0.56540876857364,31.09190582915,AP5M1,False,False,False,False,False,False
IGF1R,ENSG00000140443.15,protein_coding,2.99251974539959,-0.225735087463197,0.867480268127384,-0.260219276169229,0.794694636075834,0.992385279735888,IGF1R,-0.708927812930799,0.151078977254288,0.537989780996092,44.0438597939137,IGF1R,False,False,True,True,False,False
JPT1,ENSG00000189159.16,protein_coding,5.65421012975531,-0.189775797544128,0.731000768335967,-0.259610941280034,0.795163895723979,0.992385279735888,JPT1,0.108199765781633,0.750660819588235,0.926270740587157,63.9313579211484,JPT1,False,False,False,False,False,False
HMOX1,ENSG00000100292.18,protein_coding,9.39992387567866,-0.142448406018566,0.548718949495386,-0.259601761793654,0.795170977198641,0.992385279735888,HMOX1,0.411475118734454,0.217010449535341,0.60883149901815,56.363255660895,HMOX1,False,False,False,False,False,False
HIRA,ENSG00000100084.14,protein_coding,3.90778738002212,0.232295001244596,0.897487564218918,0.258828100249793,0.795767875607789,0.992385279735888,HIRA,0.244579067576858,0.55298719224317,0.840376261991855,23.3805797107607,HIRA,False,False,True,False,True,False
SUPT20H,ENSG00000102710.20,protein_coding,5.08520103203325,0.156374425815479,0.604531780983672,0.258670314339855,0.795889625902676,0.992385279735888,SUPT20H,-0.455069684574353,0.078844487857006,0.439428096883157,50.5548049875555,SUPT20H,False,False,False,False,False,False
DSE,ENSG00000111817.19,protein_coding,4.91832350940547,0.187991226328327,0.727210950701432,0.258509894751998,0.79601341348267,0.992385279735888,DSE,-0.92460992593841,0.136550970986986,0.519010564561605,114.530934733085,DSE,False,False,False,False,False,False
FAM193B,ENSG00000146067.16,protein_coding,5.10242017051177,-0.176306676171469,0.682028272237116,-0.258503471700911,0.796018369929141,0.992385279735888,FAM193B,-0.746690533284118,0.0131195908459705,0.286061919209578,65.3469351453047,FAM193B,False,False,True,True,False,False
TMEM30A,ENSG00000112697.17,protein_coding,3.58096784007499,-0.229342672129081,0.887294514941645,-0.258474123605018,0.796041016944847,0.992385279735888,TMEM30A,-0.893110530343775,0.033248156805595,0.364389102342995,51.4954600438087,TMEM30A,False,False,True,True,False,False
ZNF267,ENSG00000185947.15,protein_coding,8.81553677093479,0.141251791060629,0.547943065184962,0.257785525605563,0.796572435936401,0.992385279735888,ZNF267,-0.0694426821748105,0.832465882818984,0.95330809173292,65.739807732067,ZNF267,False,False,False,False,False,False
DEF6,ENSG00000023892.11,protein_coding,23.6090644903598,-0.103775828352843,0.402989699367575,-0.257514840988992,0.796781360072878,0.992385279735888,DEF6,0.0325203185058438,0.912271623636492,0.979008579454092,117.927262514115,DEF6,False,False,False,False,False,False
CKAP2,ENSG00000136108.15,protein_coding,7.03749187857217,-0.149799890431908,0.581950090325405,-0.257410202218794,0.796862127948445,0.992385279735888,CKAP2,-0.489996294734842,0.105671358665581,0.474716269417463,29.9934692472791,CKAP2,False,False,True,True,False,False
ITGB1,ENSG00000150093.20,protein_coding,17.2955584555875,-0.11016548911734,0.428399871939362,-0.257155747079527,0.797058544158944,0.992385279735888,ITGB1,-1.34292749495007,0.0227610482463346,0.334430710132268,658.628134708655,ITGB1,False,False,True,True,False,False
PDCD2,ENSG00000071994.11,protein_coding,8.0615542987772,0.125772042130408,0.489097074758966,0.257151491229814,0.797061829396928,0.992385279735888,PDCD2,0.321811218514596,0.291036781918613,0.682036257123231,58.5623331000662,PDCD2,False,False,True,False,True,False
FNBP4,ENSG00000109920.13,protein_coding,7.2585818321767,0.191728327441869,0.746621011503185,0.256794711758592,0.797337252622912,0.992385279735888,FNBP4,-0.378102655854009,0.143060647099949,0.530302812743507,69.8476289667256,FNBP4,False,False,False,False,False,False
TRIM24,ENSG00000122779.18,protein_coding,7.90864488855514,0.15973351699046,0.622343146898142,0.256664699830949,0.797437624270529,0.992385279735888,TRIM24,-0.607770094759421,0.164220589720193,0.553145125995502,82.5590892324356,TRIM24,False,False,False,False,False,False
LTBP1,ENSG00000049323.16,protein_coding,9.10388131204258,0.155331883841732,0.605714020940063,0.256444259950692,0.797607815647491,0.992385279735888,LTBP1,-1.29985258515227,0.0391904137074471,0.374186870884955,482.155123560038,LTBP1,False,False,False,False,False,False
USP28,ENSG00000048028.11,protein_coding,6.79420477320682,-0.13815721760943,0.541379835219628,-0.25519461313771,0.798572791459015,0.992385279735888,USP28,0.487899244439171,0.0973541493333743,0.462236270378701,40.9662047402909,USP28,False,False,False,False,False,False
BAZ1A,ENSG00000198604.11,protein_coding,20.0068574780101,0.0833387276892118,0.327429510945093,0.254524179719363,0.799090626309602,0.992385279735888,BAZ1A,0.246675707845427,0.267122865410387,0.662829216136759,158.134174420787,BAZ1A,False,False,True,False,True,False
HMGB1P5,ENSG00000132967.9,transcribed_processed_pseudogene,7.28302025703466,-0.141403930101296,0.555961491821258,-0.25434123078934,0.799231949258386,0.992385279735888,HMGB1P5,-0.155552416039495,0.67794328690185,0.894604458460523,60.0987786057709,HMGB1P5,False,False,True,True,False,False
LRRC58,ENSG00000163428.4,protein_coding,6.36362724574562,-0.147395552339102,0.580000804919385,-0.254129909974157,0.799395196882251,0.992385279735888,LRRC58,0.0968821936457322,0.80829633943223,0.946864937099216,32.5617057160853,LRRC58,False,False,False,False,False,False
TMSB10,ENSG00000034510.6,protein_coding,242.346562608665,0.0449964226909427,0.177064891419374,0.254123910902076,0.799399831358567,0.992385279735888,TMSB10,0.0784350229343936,0.841783859430807,0.956329793622559,2420.96105434023,TMSB10,False,False,True,False,True,False
HMGA1,ENSG00000137309.20,protein_coding,24.1355084263313,-0.104200538773116,0.410192833445246,-0.254028179619634,0.799473787812079,0.992385279735888,HMGA1,0.300000437534422,0.243249098726984,0.640829995715455,134.945253188127,HMGA1,False,False,False,False,False,False
MLXIP,ENSG00000175727.14,protein_coding,13.0406568328958,-0.106272744288116,0.418797520003356,-0.253756861519295,0.799683402258322,0.992385279735888,MLXIP,-0.123864308495024,0.779832815141513,0.937191566625883,141.840545737702,MLXIP,False,False,True,True,False,False
ZNF451,ENSG00000112200.17,protein_coding,11.8725490969221,0.11547134158416,0.455480382284581,0.253515510382649,0.799869877011701,0.992385279735888,ZNF451,-0.253857949898578,0.474543225839583,0.801554774394569,80.1282545313488,ZNF451,False,False,False,False,False,False
GMCL1,ENSG00000087338.5,protein_coding,5.69458966792007,-0.185366864073003,0.731310637918262,-0.253472128616459,0.799903396208316,0.992385279735888,GMCL1,0.420008154847359,0.170422433192693,0.559344127377705,36.6556426750423,GMCL1,False,False,False,False,False,False
CTDSP1,ENSG00000144579.8,protein_coding,18.1039618560199,0.0796095521853335,0.314289788981147,0.253299836572511,0.800036522386282,0.992385279735888,CTDSP1,-0.0722826384856243,0.733832924721725,0.919308187929128,147.996741703975,CTDSP1,False,False,False,False,False,False
SERBP1,ENSG00000142864.15,protein_coding,53.2929193256246,0.0652743157795288,0.258137183138822,0.252866770241408,0.800371168623883,0.992385279735888,SERBP1,0.224092397520597,0.25631420449521,0.650923225997583,247.014400478671,SERBP1,False,False,True,False,True,False
TKT,ENSG00000163931.16,protein_coding,57.4614566485782,-0.0651579003560152,0.257866106684695,-0.252681134382995,0.800514627485414,0.992385279735888,TKT,0.240459588640295,0.510044895141045,0.818668186902394,498.950271918236,TKT,False,False,False,False,False,False
PLEKHF2,ENSG00000175895.4,protein_coding,8.76046067921953,-0.116729815935045,0.462536728552457,-0.252368749829574,0.800756052564208,0.992385279735888,PLEKHF2,0.197592936148399,0.495000515777673,0.810346150482078,63.6099770789478,PLEKHF2,False,False,False,False,False,False
CWC25,ENSG00000273559.5,protein_coding,5.43896248806034,0.168451898728922,0.6681014881927,0.252135194586388,0.800936567180852,0.992385279735888,CWC25,0.126881739614292,0.646437464912801,0.879607607637489,28.5883037922399,CWC25,False,False,True,False,True,False
MDM1,ENSG00000111554.15,protein_coding,4.54254768624439,-0.199727398671515,0.792303824952659,-0.252084354992794,0.800975862461661,0.992385279735888,MDM1,-1.01862900373026,0.0585404572997954,0.407345708081227,66.4672412585108,MDM1,False,False,True,True,False,False
STRADB,ENSG00000082146.13,protein_coding,38.7749839074457,-0.0779370464809935,0.309411522266101,-0.251887990176286,0.801127642805312,0.992385279735888,STRADB,-0.264769066213123,0.430719323948438,0.778878757980908,181.530891144128,STRADB,False,False,True,True,False,False
ZYX,ENSG00000159840.16,protein_coding,78.7291036816747,0.0548323770557049,0.217898747550231,0.25164154302018,0.801318144957064,0.992385279735888,ZYX,-0.0843106946572319,0.802329639064149,0.94432963868763,651.21664676097,ZYX,False,False,False,False,False,False
SEPTIN1,ENSG00000180096.12,protein_coding,17.5104699910631,0.131163036478958,0.521266858717768,0.25162358643248,0.801332025751978,0.992385279735888,SEPTIN1,0.0949028744284941,0.710123431357223,0.909607517401491,147.952422428589,SEPTIN1,False,False,True,False,True,False
SORT1,ENSG00000134243.12,protein_coding,4.41555426567877,-0.186528952514543,0.741642867003011,-0.25150778199797,0.801421546360274,0.992385279735888,SORT1,-0.711760199180117,0.0220522008468912,0.332448677199817,58.416706163603,SORT1,False,False,True,True,False,False
ADAM19,ENSG00000135074.16,protein_coding,5.53549938626603,-0.181682742113912,0.722420260728366,-0.251491759008439,0.801433932859615,0.992385279735888,ADAM19,-0.428610361529171,0.372408739911066,0.744661405632286,58.7398340178781,ADAM19,False,False,True,True,False,False
FTH1P2,ENSG00000234975.6,processed_pseudogene,13.8245278421451,0.0947064937895835,0.377137346848527,0.251119372241915,0.801721818813256,0.992385279735888,FTH1P2,-0.68415352792799,0.280034619526567,0.671452277314804,14.2294643729704,FTH1P2,False,False,False,False,False,False
NUP153,ENSG00000124789.12,protein_coding,13.6976749776703,0.114686196867763,0.457447047671558,0.250709229519624,0.80203892441593,0.992385279735888,NUP153,8.83747661401567e-05,0.999735884101806,0.999929068903944,125.021993440675,NUP153,False,False,True,False,True,False
TRAM1,ENSG00000067167.8,protein_coding,10.1692511798656,-0.132201151279745,0.527492266780427,-0.25062197041606,0.802106393799622,0.992385279735888,TRAM1,-0.803442768438665,0.0677722752966309,0.419739167931099,211.037849613254,TRAM1,False,False,True,True,False,False
TMEM59,ENSG00000116209.12,protein_coding,6.674908314197,-0.141694876807226,0.566135403234089,-0.250284430187166,0.80236739628768,0.992385279735888,TMEM59,-0.404996024583631,0.279294004196836,0.670964532931331,66.3906658526423,TMEM59,False,False,True,True,False,False
PCED1B-AS1,ENSG00000247774.7,lncRNA,6.05450884722891,0.172602783301712,0.689784475993384,0.250227120656985,0.802411712988573,0.992385279735888,PCED1B-AS1,-0.350832405424586,0.541456238880984,0.834231977144995,95.1504050934092,PCED1B-AS1,False,False,False,False,False,False
KRCC1,ENSG00000172086.9,protein_coding,5.31704783160723,0.149513280876888,0.599746793888275,0.249294006071402,0.803133367458816,0.992385279735888,KRCC1,0.233615482925772,0.488380479765703,0.807936448445841,48.9361080319487,KRCC1,False,False,True,False,True,False
CHMP7,ENSG00000147457.14,protein_coding,16.1395251697284,0.100627211637375,0.403808853758928,0.249195159295464,0.803209823668107,0.992385279735888,CHMP7,0.540275315286006,0.0457440452881453,0.382774917856737,88.9590427895375,CHMP7,False,False,True,False,True,False
MAP1A,ENSG00000166963.13,protein_coding,4.52655172370427,-0.214765997458439,0.863846410001866,-0.248615951831037,0.803657868086147,0.992385279735888,MAP1A,-1.24210327676466,0.134588300164439,0.516239797343276,185.761363907134,MAP1A,False,False,True,True,False,False
HDAC3,ENSG00000171720.10,protein_coding,5.8559896148045,0.19346830230357,0.779791313987342,0.248102663922095,0.80405497453501,0.992385279735888,HDAC3,0.0912369067816107,0.710465477091308,0.909697016829848,37.1377150678733,HDAC3,False,False,True,False,True,False
POLG,ENSG00000140521.17,protein_coding,7.97070324493489,-0.147889589757296,0.596362847120569,-0.247985920771815,0.804145300222309,0.992385279735888,POLG,0.285160442397131,0.328406389450209,0.712062181975501,48.3055043261386,POLG,False,False,False,False,False,False
NBEAL1,ENSG00000144426.19,protein_coding,5.10710744017863,-0.16958724672576,0.683862331256624,-0.247984483096381,0.804146412586715,0.992385279735888,NBEAL1,-0.553795603635764,0.0619310258644639,0.408654335623109,58.8689711358061,NBEAL1,False,False,True,True,False,False
PPTC7,ENSG00000196850.6,protein_coding,3.40519412054964,0.237842451158462,0.959261789033878,0.247943214123024,0.804178343562914,0.992385279735888,PPTC7,0.340770637839982,0.30635095275029,0.695558189516396,28.1233600693385,PPTC7,False,False,True,False,True,False
NUP58,ENSG00000139496.16,protein_coding,3.60098694584948,0.207196647307414,0.835730177380751,0.247922897742888,0.80419406304297,0.992385279735888,NUP58,-0.0450517360117491,0.878174514706817,0.969864087336293,33.0916260687218,NUP58,False,False,False,False,False,False
NDUFA4,ENSG00000189043.10,protein_coding,6.46179098319991,-0.169444765054823,0.683709334057817,-0.247831580781803,0.80426471908511,0.992385279735888,NDUFA4,0.193135210959838,0.374486742116689,0.745051869806071,65.1445471288328,NDUFA4,False,False,False,False,False,False
RUFY1,ENSG00000176783.15,protein_coding,33.7187536189602,-0.0855192880696876,0.346187659502385,-0.247031590301671,0.804883776024981,0.992385279735888,RUFY1,-1.24285459515118,0.0633807556647923,0.41263064098984,1230.74941752411,RUFY1,False,False,True,True,False,False
TRANK1,ENSG00000168016.15,protein_coding,16.7447581796232,-0.097941069243952,0.396821334955546,-0.246814020861363,0.805052159046586,0.992385279735888,TRANK1,0.275286963952845,0.352266884478587,0.72873531063891,83.6912122819046,TRANK1,False,False,False,False,False,False
EXOC1,ENSG00000090989.18,protein_coding,5.98183076935477,0.168591967971937,0.683207875544561,0.246765258432595,0.805089898882729,0.992385279735888,EXOC1,0.13083522073157,0.728132772920622,0.917555273856362,25.4439213512171,EXOC1,False,False,True,False,True,False
DNAJC6,ENSG00000116675.16,protein_coding,4.14699380325871,0.188953043972655,0.76784995822004,0.246080685360286,0.805619774280484,0.992385279735888,DNAJC6,-1.27548372105705,0.0134003449979989,0.286061919209578,104.471296835061,DNAJC6,False,False,False,False,False,False
ULK1,ENSG00000177169.10,protein_coding,6.54501470098287,-0.155318746850277,0.632488525082896,-0.245567691255618,0.806016902112756,0.992385279735888,ULK1,0.509263401993737,0.148183135399186,0.537274614143061,41.4760566048895,ULK1,False,False,False,False,False,False
EIF3H,ENSG00000147677.11,protein_coding,61.8189370231326,-0.0515394130036933,0.209879235306039,-0.245566994412479,0.806017441599018,0.992385279735888,EIF3H,0.0290643996408111,0.926835816738117,0.98259517304671,604.212547309414,EIF3H,False,False,False,False,False,False
XPC,ENSG00000154767.15,protein_coding,9.75917648171763,0.142395870835105,0.579917878867352,0.245544888378369,0.806034555830967,0.992385279735888,XPC,0.237233956232881,0.370774788636032,0.743451904305722,60.9213146559517,XPC,False,False,True,False,True,False
METAP2,ENSG00000111142.14,protein_coding,19.2262434081558,-0.0903184432817687,0.367973116499131,-0.245448483142061,0.806109192718378,0.992385279735888,METAP2,0.170396197869041,0.444921916428348,0.788760971716239,83.3370589739921,METAP2,False,False,False,False,False,False
DOP1B,ENSG00000142197.12,protein_coding,7.10233935589489,0.135647703985886,0.553756774224733,0.244958996981653,0.806488179902512,0.992385279735888,DOP1B,-0.0847728968446369,0.729138125180394,0.91782659723237,51.697978888269,DOP1B,False,False,False,False,False,False
PRRC2C,ENSG00000117523.17,protein_coding,78.8265097266481,-0.0479367835582471,0.195914442493988,-0.244682234489773,0.806702484806454,0.992385279735888,PRRC2C,-0.206780755578397,0.376073130816673,0.745684850378388,602.577725396617,PRRC2C,False,False,True,True,False,False
ATP5MG,ENSG00000167283.8,protein_coding,4.44001366668737,0.186015571722306,0.760750824734302,0.244515767416057,0.806831391887783,0.992385279735888,ATP5MG,-0.0797749087480345,0.675563634253144,0.894128564446212,150.252488226107,ATP5MG,False,False,False,False,False,False
TUBB1,ENSG00000101162.4,protein_coding,58.6247704766314,-0.1252122104127,0.51275200162898,-0.244196434172678,0.807078688604759,0.992385279735888,TUBB1,-1.60085367571159,0.0445831027197149,0.381107617422408,3779.56160928934,TUBB1,False,False,True,True,False,False
KIDINS220,ENSG00000134313.16,protein_coding,7.47894880367422,0.130068754507812,0.532953953371137,0.244052518393152,0.80719014556735,0.992385279735888,KIDINS220,-0.878638047261595,0.0001148320090966,0.0304992397050904,91.8917645642144,KIDINS220,False,True,False,False,False,False
CYTH4,ENSG00000100055.21,protein_coding,24.2298225737041,-0.089176772889393,0.36551407176707,-0.243976305640628,0.80724917085375,0.992385279735888,CYTH4,0.472115176673248,0.0542704457188932,0.400927831787606,150.324185819707,CYTH4,False,False,False,False,False,False
DDX49,ENSG00000105671.12,protein_coding,4.2252577626614,-0.162276057178229,0.666894337751647,-0.243330986622743,0.807749001771779,0.992385279735888,DDX49,0.169900623993236,0.524984274060002,0.825908999182688,39.7492162469031,DDX49,False,False,False,False,False,False
IMPACT,ENSG00000154059.11,protein_coding,3.24283428153234,-0.204385949728511,0.840156254237453,-0.243271354224479,0.80779519392495,0.992385279735888,IMPACT,0.455574690964199,0.146141268171121,0.534412288822696,27.1474322867193,IMPACT,False,False,False,False,False,False
RBPJ,ENSG00000168214.21,protein_coding,8.6218279721289,-0.119953771822741,0.493121658790462,-0.243253910438584,0.807808706270723,0.992385279735888,RBPJ,0.536578812379647,0.0408423291292066,0.378409349375994,52.2574592924466,RBPJ,False,False,False,False,False,False
UROS,ENSG00000188690.15,protein_coding,5.71233135754857,0.167352146991728,0.688452535559124,0.243084509603576,0.807939930918798,0.992385279735888,UROS,0.188028321367977,0.654492114411686,0.884327237731569,25.8024940813665,UROS,False,False,True,False,True,False
OXR1,ENSG00000164830.19,protein_coding,8.53072897666395,-0.133860803879326,0.551208660748303,-0.242849601995733,0.808121908669154,0.992385279735888,OXR1,0.018135273488658,0.940920028366548,0.986887911845765,59.9609295129254,OXR1,False,False,False,False,False,False
MIDN,ENSG00000167470.13,protein_coding,24.8845772740957,-0.0821865757540987,0.338804207701913,-0.24257837974199,0.808332031488348,0.992385279735888,MIDN,0.667548043414955,0.0101304937540547,0.274653496903534,95.0811943211453,MIDN,False,False,False,False,False,False
PAFAH1B2,ENSG00000168092.14,protein_coding,15.2940313791021,-0.107978411660703,0.445216062261904,-0.242530359556488,0.80836923539562,0.992385279735888,PAFAH1B2,0.333046016816432,0.03089513873131,0.358008535554306,104.794877696811,PAFAH1B2,False,False,False,False,False,False
PRPF6,ENSG00000101161.8,protein_coding,23.9521370611632,0.11126900283501,0.459537780481197,0.242132437334091,0.808677544526982,0.992385279735888,PRPF6,0.280232802314138,0.208284512533488,0.600369377222556,140.383058165841,PRPF6,False,False,True,False,True,False
SLC25A3,ENSG00000075415.15,protein_coding,18.5749051509272,0.0913322034286893,0.377311736316428,0.242060330061121,0.808733416240359,0.992385279735888,SLC25A3,0.197517063266892,0.310996621337512,0.698782222842694,124.557310235159,SLC25A3,False,False,True,False,True,False
SELL,ENSG00000188404.10,protein_coding,14.2381510248355,0.113064382939135,0.467394399216521,0.241903589620804,0.808854868614407,0.992385279735888,SELL,-0.505484553373744,0.297748550599527,0.687347750274945,209.945406782152,SELL,False,False,False,False,False,False
TCF12,ENSG00000140262.18,protein_coding,11.4274747416484,-0.116380903329248,0.481201612749047,-0.241854765748556,0.808892701369249,0.992385279735888,TCF12,-0.104143637875258,0.720547296591498,0.914163212855044,68.2958277820941,TCF12,False,False,True,True,False,False
WDR74,ENSG00000133316.16,protein_coding,5.66389145410361,0.151983793869442,0.628797071343755,0.241705632541591,0.809008264818948,0.992385279735888,WDR74,0.543872150762745,0.109386274195439,0.479765495124532,32.4419135974763,WDR74,False,False,True,False,True,False
CHD2,ENSG00000173575.22,protein_coding,41.799650869362,0.057969854230297,0.239921917704553,0.241619668536006,0.809074880293265,0.992385279735888,CHD2,-0.0538965782163197,0.742214794030133,0.922547135210134,264.725045914329,CHD2,False,False,False,False,False,False
MLLT3,ENSG00000171843.17,protein_coding,5.76957095041468,0.152246948184607,0.630959341797511,0.241294387925025,0.809326960198916,0.992385279735888,MLLT3,-0.416453199812214,0.324882070058527,0.709518749151815,62.8961494932866,MLLT3,False,False,False,False,False,False
DGKZ,ENSG00000149091.15,protein_coding,31.7305465033222,0.0657579609177058,0.272525970981632,0.241290621517088,0.809329879135471,0.992385279735888,DGKZ,0.218312070723502,0.311024039235018,0.698782222842694,153.732591581116,DGKZ,False,False,True,False,True,False
PSMC3,ENSG00000165916.9,protein_coding,9.93761630348314,0.111093487543356,0.460638993990967,0.241172564616912,0.809421373649926,0.992385279735888,PSMC3,0.437044827067791,0.0934874134794738,0.45715867014205,71.7074054446872,PSMC3,False,False,True,False,True,False
